dataset,feature,length,model_size,auc
HackerNews,prob,100,6.9b,0.524429
HackerNews,prob,200,6.9b,0.5116947815533981
HackerNews,prob,300,6.9b,0.5343012912482066
HackerNews,prob,400,6.9b,0.5044421221864952
HackerNews,prob,500,6.9b,0.51819375
HackerNews,prob,600,6.9b,0.5230736434108527
HackerNews,prob,700,6.9b,0.5322458677685951
HackerNews,prob,800,6.9b,0.544355504587156
HackerNews,prob,900,6.9b,0.5205696517412934
HackerNews,ppl,0,410m,0.5137795000000001
HackerNews,ppl,100,410m,0.516972
HackerNews,ppl,200,410m,0.5014101941747573
HackerNews,ppl,300,410m,0.5221771879483501
HackerNews,ppl,400,410m,0.5101012861736335
HackerNews,ppl,500,410m,0.5035214285714286
HackerNews,ppl,600,410m,0.5115532945736434
HackerNews,ppl,700,410m,0.5151404958677686
HackerNews,ppl,800,410m,0.5308807339449542
HackerNews,ppl,900,410m,0.5134875621890548
HackerNews,ppl,0,1b,0.5051815
HackerNews,ppl,100,1b,0.5155485
HackerNews,ppl,200,1b,0.500180218446602
HackerNews,ppl,300,1b,0.5246764705882353
HackerNews,ppl,400,1b,0.5105241157556271
HackerNews,ppl,500,1b,0.5047464285714286
HackerNews,ppl,600,1b,0.5099321705426356
HackerNews,ppl,700,1b,0.5141084710743802
HackerNews,ppl,800,1b,0.5286743119266055
HackerNews,ppl,900,1b,0.5083992537313433
HackerNews,ppl,0,2.8b,0.514399
HackerNews,ppl,100,2.8b,0.522914
HackerNews,ppl,200,2.8b,0.5074156553398059
HackerNews,ppl,300,2.8b,0.5317266857962697
HackerNews,ppl,400,2.8b,0.5003938906752412
HackerNews,ppl,500,2.8b,0.5114428571428571
HackerNews,ppl,600,2.8b,0.5177490310077519
HackerNews,ppl,700,2.8b,0.522702479338843
HackerNews,ppl,800,2.8b,0.538190366972477
HackerNews,ppl,900,2.8b,0.5158072139303482
HackerNews,ppl,0,6.9b,0.518994
HackerNews,ppl,100,6.9b,0.5245659999999999
HackerNews,ppl,200,6.9b,0.5114296116504854
HackerNews,ppl,300,6.9b,0.5341872309899569
HackerNews,ppl,400,6.9b,0.5042202572347266
HackerNews,ppl,500,6.9b,0.5181160714285714
HackerNews,ppl,600,6.9b,0.523311046511628
HackerNews,ppl,700,6.9b,0.5323068181818182
HackerNews,ppl,800,6.9b,0.5443061926605505
HackerNews,ppl,900,6.9b,0.5203221393034826
HackerNews,mink_plus,0,410m,0.516313
HackerNews,mink_plus,100,410m,0.5160129999999999
HackerNews,mink_plus,200,410m,0.5020400485436893
HackerNews,mink_plus,300,410m,0.5194619799139168
HackerNews,mink_plus,400,410m,0.5233729903536977
HackerNews,mink_plus,500,410m,0.5043124999999999
HackerNews,mink_plus,600,410m,0.5129244186046512
HackerNews,mink_plus,700,410m,0.5190661157024793
HackerNews,mink_plus,800,410m,0.5019174311926605
HackerNews,mink_plus,900,410m,0.5111890547263682
HackerNews,mink_plus,0,1b,0.5224089999999999
HackerNews,mink_plus,100,1b,0.505037
HackerNews,mink_plus,200,1b,0.5026614077669904
HackerNews,mink_plus,300,1b,0.5031707317073171
HackerNews,mink_plus,400,1b,0.5179855305466238
HackerNews,mink_plus,500,1b,0.5136928571428572
HackerNews,mink_plus,600,1b,0.5086298449612403
HackerNews,mink_plus,700,1b,0.5071363636363636
HackerNews,mink_plus,800,1b,0.5094174311926605
HackerNews,mink_plus,900,1b,0.5006965174129353
HackerNews,mink_plus,0,2.8b,0.522574
HackerNews,mink_plus,100,2.8b,0.519837
HackerNews,mink_plus,200,2.8b,0.5180485436893204
HackerNews,mink_plus,300,2.8b,0.5076700143472023
HackerNews,mink_plus,400,2.8b,0.5096463022508039
HackerNews,mink_plus,500,2.8b,0.5288625
HackerNews,mink_plus,600,2.8b,0.5262616279069767
HackerNews,mink_plus,700,2.8b,0.5219834710743803
HackerNews,mink_plus,800,2.8b,0.5493371559633027
HackerNews,mink_plus,900,2.8b,0.5355721393034827
HackerNews,mink_plus,0,6.9b,0.523196
HackerNews,mink_plus,100,6.9b,0.516896
HackerNews,mink_plus,200,6.9b,0.5063179611650486
HackerNews,mink_plus,300,6.9b,0.5003199426111908
HackerNews,mink_plus,400,6.9b,0.5128842443729904
HackerNews,mink_plus,500,6.9b,0.5219446428571429
HackerNews,mink_plus,600,6.9b,0.5192655038759689
HackerNews,mink_plus,700,6.9b,0.5304152892561984
HackerNews,mink_plus,800,6.9b,0.5349266055045871
HackerNews,mink_plus,900,6.9b,0.5251069651741294
HackerNews,zlib,0,410m,0.5193085
HackerNews,zlib,100,410m,0.5333699999999999
HackerNews,zlib,200,410m,0.5099666262135922
HackerNews,zlib,300,410m,0.529183644189383
HackerNews,zlib,400,410m,0.5015779742765274
HackerNews,zlib,500,410m,0.5017526785714286
HackerNews,zlib,600,410m,0.5152926356589147
HackerNews,zlib,700,410m,0.5178150826446282
HackerNews,zlib,800,410m,0.5089839449541285
HackerNews,zlib,900,410m,0.5150410447761193
HackerNews,zlib,0,1b,0.5154105
HackerNews,zlib,100,1b,0.5316065
HackerNews,zlib,200,1b,0.5082688106796117
HackerNews,zlib,300,1b,0.5354705882352941
HackerNews,zlib,400,1b,0.5017789389067524
HackerNews,zlib,500,1b,0.5092919642857143
HackerNews,zlib,600,1b,0.5188856589147287
HackerNews,zlib,700,1b,0.5227933884297521
HackerNews,zlib,800,1b,0.51373623853211
HackerNews,zlib,900,1b,0.5155559701492537
HackerNews,zlib,0,2.8b,0.52522
HackerNews,zlib,100,2.8b,0.5396445000000001
HackerNews,zlib,200,2.8b,0.5178270631067962
HackerNews,zlib,300,2.8b,0.5427230989956959
HackerNews,zlib,400,2.8b,0.5133810289389067
HackerNews,zlib,500,2.8b,0.5158517857142857
HackerNews,zlib,600,2.8b,0.5265503875968992
HackerNews,zlib,700,2.8b,0.5327200413223141
HackerNews,zlib,800,2.8b,0.5262878440366973
HackerNews,zlib,900,2.8b,0.5243196517412936
HackerNews,zlib,0,6.9b,0.5269755
HackerNews,zlib,100,6.9b,0.5407385
HackerNews,zlib,200,6.9b,0.5223634708737865
HackerNews,zlib,300,6.9b,0.5459949784791965
HackerNews,zlib,400,6.9b,0.5177861736334406
HackerNews,zlib,500,6.9b,0.5248205357142857
HackerNews,zlib,600,6.9b,0.5350300387596899
HackerNews,zlib,700,6.9b,0.5430237603305785
HackerNews,zlib,800,6.9b,0.5335986238532111
HackerNews,zlib,900,6.9b,0.5289825870646765
HackerNews,grad,0,410m,0.5047965
HackerNews,grad,100,410m,0.5074725
HackerNews,grad,200,410m,0.5122918689320388
HackerNews,grad,300,410m,0.5120179340028694
HackerNews,grad,400,410m,0.5151672025723473
HackerNews,grad,500,410m,0.5176366071428571
HackerNews,grad,600,410m,0.5027509689922481
HackerNews,grad,700,410m,0.5247200413223141
HackerNews,grad,800,410m,0.5050045871559633
HackerNews,grad,900,410m,0.5149278606965175
HackerNews,grad,0,1b,0.5023755000000001
HackerNews,grad,100,1b,0.511177
HackerNews,grad,200,1b,0.509861650485437
HackerNews,grad,300,1b,0.5112230989956958
HackerNews,grad,400,1b,0.5046382636655948
HackerNews,grad,500,1b,0.5119294642857143
HackerNews,grad,600,1b,0.5184757751937985
HackerNews,grad,700,1b,0.5282086776859505
HackerNews,grad,800,1b,0.523940366972477
HackerNews,grad,900,1b,0.5123109452736319
HackerNews,grad,0,2.8b,0.5205474999999999
HackerNews,grad,100,2.8b,0.5405599999999999
HackerNews,grad,200,2.8b,0.5203385922330097
HackerNews,grad,300,2.8b,0.5152568149210904
HackerNews,grad,400,2.8b,0.5202025723472669
HackerNews,grad,500,2.8b,0.5249303571428572
HackerNews,grad,600,2.8b,0.5281802325581395
HackerNews,grad,700,2.8b,0.5331642561983471
HackerNews,grad,800,2.8b,0.533394495412844
HackerNews,grad,900,2.8b,0.5320907960199005
HackerNews,grad,0,6.9b,0.5189714999999999
HackerNews,grad,100,6.9b,0.521408
HackerNews,grad,200,6.9b,0.5053992718446602
HackerNews,grad,300,6.9b,0.5091305595408896
HackerNews,grad,400,6.9b,0.5158561093247589
HackerNews,grad,500,6.9b,0.5150553571428571
HackerNews,grad,600,6.9b,0.5058759689922481
HackerNews,grad,700,6.9b,0.5126002066115702
HackerNews,grad,800,6.9b,0.5048967889908257
HackerNews,grad,900,6.9b,0.5070087064676616
HackerNews,refer,0,410m,0.510441
HackerNews,refer,100,410m,0.514884
HackerNews,refer,200,410m,0.5012742718446603
HackerNews,refer,300,410m,0.5193522238163558
HackerNews,refer,400,410m,0.5130024115755628
HackerNews,refer,500,410m,0.5009151785714285
HackerNews,refer,600,410m,0.5074389534883721
HackerNews,refer,700,410m,0.5133636363636364
HackerNews,refer,800,410m,0.5262660550458715
HackerNews,refer,900,410m,0.50263184079602
HackerNews,refer,0,1b,0.5103645
HackerNews,refer,100,1b,0.514884
HackerNews,refer,200,1b,0.5012742718446603
HackerNews,refer,300,1b,0.5192625538020086
HackerNews,refer,400,1b,0.512718649517685
HackerNews,refer,500,1b,0.5002624999999999
HackerNews,refer,600,1b,0.5070532945736435
HackerNews,refer,700,1b,0.5132159090909091
HackerNews,refer,800,1b,0.5263084862385321
HackerNews,refer,900,1b,0.50263184079602
HackerNews,refer,0,2.8b,0.5103645
HackerNews,refer,100,2.8b,0.514884
HackerNews,refer,200,2.8b,0.5012742718446603
HackerNews,refer,300,2.8b,0.5193522238163558
HackerNews,refer,400,2.8b,0.5130024115755628
HackerNews,refer,500,2.8b,0.5009151785714285
HackerNews,refer,600,2.8b,0.5074389534883721
HackerNews,refer,700,2.8b,0.5133636363636364
HackerNews,refer,800,2.8b,0.5262660550458715
HackerNews,refer,900,2.8b,0.50263184079602
HackerNews,refer,0,6.9b,0.5109790000000001
HackerNews,refer,100,6.9b,0.514822
HackerNews,refer,200,6.9b,0.5013634708737864
HackerNews,refer,300,6.9b,0.5193522238163558
HackerNews,refer,400,6.9b,0.5130024115755628
HackerNews,refer,500,6.9b,0.5009151785714285
HackerNews,refer,600,6.9b,0.5074389534883721
HackerNews,refer,700,6.9b,0.5133636363636364
HackerNews,refer,800,6.9b,0.5262660550458715
HackerNews,refer,900,6.9b,0.50263184079602
Github,loss,0,410m,0.5014975
Github,loss,100,410m,0.5002705000000001
Github,loss,200,410m,0.5053985000000001
Github,loss,300,410m,0.500248
Github,loss,400,410m,0.5156745
Github,loss,500,410m,0.500946
Github,loss,600,410m,0.5094515
Github,loss,700,410m,0.516003
Github,loss,800,410m,0.509209
Github,loss,900,410m,0.5183525
Github,loss,0,1b,0.500373
Github,loss,100,1b,0.5021405000000001
Github,loss,200,1b,0.5070635
Github,loss,300,1b,0.5023745000000001
Github,loss,400,1b,0.5129735
Github,loss,500,1b,0.500688
Github,loss,600,1b,0.508945
Github,loss,700,1b,0.5152905
Github,loss,800,1b,0.5093665
Github,loss,900,1b,0.5197705
Github,loss,0,2.8b,0.503574
Github,loss,100,2.8b,0.504298
Github,loss,200,2.8b,0.5051835
Github,loss,300,2.8b,0.5019755
Github,loss,400,2.8b,0.509682
Github,loss,500,2.8b,0.504283
Github,loss,600,2.8b,0.5111585000000001
Github,loss,700,2.8b,0.506627
Github,loss,800,2.8b,0.510984
Github,loss,900,2.8b,0.5169954999999999
Github,loss,0,6.9b,0.5044835000000001
Github,loss,100,6.9b,0.503028
Github,loss,200,6.9b,0.5061475
Github,loss,300,6.9b,0.5064774999999999
Github,loss,400,6.9b,0.5067
Github,loss,500,6.9b,0.5036845
Github,loss,600,6.9b,0.515188
Github,loss,700,6.9b,0.5115455
Github,loss,800,6.9b,0.5072755
Github,loss,900,6.9b,0.515408
Github,prob,0,410m,0.5015635
Github,prob,100,410m,0.5003375000000001
Github,prob,200,410m,0.5054230000000001
Github,prob,300,410m,0.500232
Github,prob,400,410m,0.515631
Github,prob,500,410m,0.5009515
Github,prob,600,410m,0.5094155
Github,prob,700,410m,0.516032
Github,prob,800,410m,0.5091805
Github,prob,900,410m,0.5184465
Github,prob,0,1b,0.5003679999999999
Github,prob,100,1b,0.502134
Github,prob,200,1b,0.506968
Github,prob,300,1b,0.502364
Github,prob,400,1b,0.513011
Github,prob,500,1b,0.500853
Github,prob,600,1b,0.5089975
Github,prob,700,1b,0.5151629999999999
Github,prob,800,1b,0.5092604999999999
Github,prob,900,1b,0.5198535
Github,prob,0,2.8b,0.503495
Github,prob,100,2.8b,0.5043145
Github,prob,200,2.8b,0.5051829999999999
Github,prob,300,2.8b,0.5020279999999999
Github,prob,400,2.8b,0.509547
Github,prob,500,2.8b,0.5043975
Github,prob,600,2.8b,0.5111275
Github,prob,700,2.8b,0.5067200000000001
Github,prob,800,2.8b,0.5108575
Github,prob,900,2.8b,0.5169045
Github,prob,0,6.9b,0.5045625
Github,prob,100,6.9b,0.5031844999999999
Github,prob,200,6.9b,0.505988
Github,prob,300,6.9b,0.506332
Github,prob,400,6.9b,0.506684
Github,prob,500,6.9b,0.5036585
Github,prob,600,6.9b,0.515064
Github,prob,700,6.9b,0.51153
Github,prob,800,6.9b,0.5073485
Github,prob,900,6.9b,0.5153675
Github,ppl,0,410m,0.5014975
Github,ppl,100,410m,0.5002705000000001
Github,ppl,200,410m,0.5053985000000001
Github,ppl,300,410m,0.500248
Github,ppl,400,410m,0.5156745
Github,ppl,500,410m,0.500946
Github,ppl,600,410m,0.5094515
Github,ppl,700,410m,0.516003
Github,ppl,800,410m,0.509209
Github,ppl,900,410m,0.5183525
Github,ppl,0,1b,0.500373
Github,ppl,100,1b,0.5021405000000001
Github,ppl,200,1b,0.5070635
Github,ppl,300,1b,0.5023745000000001
Github,ppl,400,1b,0.5129735
Github,ppl,500,1b,0.500688
Github,ppl,600,1b,0.508945
Github,ppl,700,1b,0.5152905
Github,ppl,800,1b,0.5093665
Github,ppl,900,1b,0.5197705
Github,ppl,0,2.8b,0.503574
Github,ppl,100,2.8b,0.504298
Github,ppl,200,2.8b,0.5051835
Github,ppl,300,2.8b,0.5019755
Github,ppl,400,2.8b,0.509682
Github,ppl,500,2.8b,0.504283
Github,ppl,600,2.8b,0.5111585000000001
Github,ppl,700,2.8b,0.506627
Github,ppl,800,2.8b,0.510984
Github,ppl,900,2.8b,0.5169954999999999
Github,ppl,0,6.9b,0.5044835000000001
Github,ppl,100,6.9b,0.503028
Github,ppl,200,6.9b,0.5061475
Github,ppl,300,6.9b,0.5064774999999999
Github,ppl,400,6.9b,0.5067
Github,ppl,500,6.9b,0.5036845
Github,ppl,600,6.9b,0.515188
Github,ppl,700,6.9b,0.5115455
Github,ppl,800,6.9b,0.5072755
Github,ppl,900,6.9b,0.515408
Github,mink_plus,0,410m,0.5059425
Github,mink_plus,100,410m,0.5123235
Github,mink_plus,200,410m,0.5059490000000001
Github,mink_plus,300,410m,0.511954
Github,mink_plus,400,410m,0.5064960000000001
Github,mink_plus,500,410m,0.5038205
Github,mink_plus,600,410m,0.5069075000000001
Github,mink_plus,700,410m,0.510046
Github,mink_plus,800,410m,0.5085095000000001
Github,mink_plus,900,410m,0.5136015
Github,mink_plus,0,1b,0.505512
Github,mink_plus,100,1b,0.509757
Github,mink_plus,200,1b,0.527247
Github,mink_plus,300,1b,0.505594
Github,mink_plus,400,1b,0.504918
Github,mink_plus,500,1b,0.508526
Github,mink_plus,600,1b,0.502986
Github,mink_plus,700,1b,0.512197
Github,mink_plus,800,1b,0.5124785000000001
Github,mink_plus,900,1b,0.5105965
Github,mink_plus,0,2.8b,0.513669
Github,mink_plus,100,2.8b,0.5270155
Github,mink_plus,200,2.8b,0.5244154999999999
Github,mink_plus,300,2.8b,0.507484
Github,mink_plus,400,2.8b,0.517562
Github,mink_plus,500,2.8b,0.5146395
Github,mink_plus,600,2.8b,0.5276145
Github,mink_plus,700,2.8b,0.5064609999999999
Github,mink_plus,800,2.8b,0.5039035000000001
Github,mink_plus,900,2.8b,0.5012345
Github,mink_plus,0,6.9b,0.5057185000000001
Github,mink_plus,100,6.9b,0.5103074999999999
Github,mink_plus,200,6.9b,0.520089
Github,mink_plus,300,6.9b,0.519724
Github,mink_plus,400,6.9b,0.526976
Github,mink_plus,500,6.9b,0.5255945
Github,mink_plus,600,6.9b,0.5339444999999999
Github,mink_plus,700,6.9b,0.500881
Github,mink_plus,800,6.9b,0.5031795
Github,mink_plus,900,6.9b,0.5191735000000001
Github,zlib,0,410m,0.5058175
Github,zlib,100,410m,0.5004565
Github,zlib,200,410m,0.5064275
Github,zlib,300,410m,0.511136
Github,zlib,400,410m,0.5200435
Github,zlib,500,410m,0.5022599999999999
Github,zlib,600,410m,0.5155615
Github,zlib,700,410m,0.506112
Github,zlib,800,410m,0.505255
Github,zlib,900,410m,0.503959
Github,zlib,0,1b,0.5015295
Github,zlib,100,1b,0.5029905
Github,zlib,200,1b,0.507146
Github,zlib,300,1b,0.512227
Github,zlib,400,1b,0.51608
Github,zlib,500,1b,0.500348
Github,zlib,600,1b,0.516002
Github,zlib,700,1b,0.505576
Github,zlib,800,1b,0.5054595
Github,zlib,900,1b,0.5030635
Github,zlib,0,2.8b,0.500041
Github,zlib,100,2.8b,0.5042085000000001
Github,zlib,200,2.8b,0.5061375
Github,zlib,300,2.8b,0.5093945
Github,zlib,400,2.8b,0.5124705
Github,zlib,500,2.8b,0.50624
Github,zlib,600,2.8b,0.5124169999999999
Github,zlib,700,2.8b,0.5056719999999999
Github,zlib,800,2.8b,0.500508
Github,zlib,900,2.8b,0.5006824999999999
Github,zlib,0,6.9b,0.5006895
Github,zlib,100,6.9b,0.503907
Github,zlib,200,6.9b,0.507088
Github,zlib,300,6.9b,0.514453
Github,zlib,400,6.9b,0.51049
Github,zlib,500,6.9b,0.502554
Github,zlib,600,6.9b,0.5196845
Github,zlib,700,6.9b,0.5046465
Github,zlib,800,6.9b,0.5046355
Github,zlib,900,6.9b,0.5014535
Github,grad,0,410m,0.5151265
Github,grad,100,410m,0.5033540000000001
Github,grad,200,410m,0.5245635
Github,grad,300,410m,0.5056125
Github,grad,400,410m,0.5110625
Github,grad,500,410m,0.511485
Github,grad,600,410m,0.5075715000000001
Github,grad,700,410m,0.512945
Github,grad,800,410m,0.5027659999999999
Github,grad,900,410m,0.5072615
Github,grad,0,1b,0.5077255
Github,grad,100,1b,0.519736
Github,grad,200,1b,0.5016780000000001
Github,grad,300,1b,0.503305
Github,grad,400,1b,0.5112180000000001
Github,grad,500,1b,0.512646
Github,grad,600,1b,0.5068425
Github,grad,700,1b,0.513903
Github,grad,800,1b,0.5015325
Github,grad,900,1b,0.513385
Github,grad,0,2.8b,0.5006955
Github,grad,100,2.8b,0.5012595000000001
Github,grad,200,2.8b,0.5047685
Github,grad,300,2.8b,0.5045180000000001
Github,grad,400,2.8b,0.509907
Github,grad,500,2.8b,0.511433
Github,grad,600,2.8b,0.509054
Github,grad,700,2.8b,0.5058244999999999
Github,grad,800,2.8b,0.515362
Github,grad,900,2.8b,0.5107174999999999
Github,grad,0,6.9b,0.5077435
Github,grad,100,6.9b,0.501138
Github,grad,200,6.9b,0.5038900000000001
Github,grad,300,6.9b,0.510393
Github,grad,400,6.9b,0.501185
Github,grad,500,6.9b,0.508174
Github,grad,600,6.9b,0.514346
Github,grad,700,6.9b,0.50759
Github,grad,800,6.9b,0.5062979999999999
Github,grad,900,6.9b,0.5171605
Github,refer,0,410m,0.5049635
Github,refer,100,410m,0.500508
Github,refer,200,410m,0.5058210000000001
Github,refer,300,410m,0.5028565
Github,refer,400,410m,0.520057
Github,refer,500,410m,0.5037845000000001
Github,refer,600,410m,0.5111600000000001
Github,refer,700,410m,0.5190325
Github,refer,800,410m,0.50332
Github,refer,900,410m,0.5180975
Github,refer,0,1b,0.502757
Github,refer,100,1b,0.500508
Github,refer,200,1b,0.5058210000000001
Github,refer,300,1b,0.5029444999999999
Github,refer,400,1b,0.5200805
Github,refer,500,1b,0.503684
Github,refer,600,1b,0.5110574999999999
Github,refer,700,1b,0.5192405
Github,refer,800,1b,0.503282
Github,refer,900,1b,0.5180975
Github,refer,0,2.8b,0.502757
Github,refer,100,2.8b,0.500508
Github,refer,200,2.8b,0.5058210000000001
Github,refer,300,2.8b,0.5028565
Github,refer,400,2.8b,0.520057
Github,refer,500,2.8b,0.5037845000000001
Github,refer,600,2.8b,0.5111600000000001
Github,refer,700,2.8b,0.5190325
Github,refer,800,2.8b,0.50332
Github,refer,900,2.8b,0.5180975
Github,refer,0,6.9b,0.5027115
Github,refer,100,6.9b,0.5004705
Github,refer,200,6.9b,0.505613
Github,refer,300,6.9b,0.5028565
Github,refer,400,6.9b,0.520057
Github,refer,500,6.9b,0.5037845000000001
Github,refer,600,6.9b,0.5111600000000001
Github,refer,700,6.9b,0.5190325
Github,refer,800,6.9b,0.50332
Github,refer,900,6.9b,0.5180975
FreeLaw,loss,0,410m,0.506591
FreeLaw,loss,100,410m,0.5305614999999999
FreeLaw,loss,200,410m,0.515289
FreeLaw,loss,300,410m,0.501512
FreeLaw,loss,400,410m,0.5141725
FreeLaw,loss,500,410m,0.5006545
FreeLaw,loss,600,410m,0.5050075
FreeLaw,loss,700,410m,0.5023765
FreeLaw,loss,800,410m,0.5051415000000001
FreeLaw,loss,900,410m,0.5145575
FreeLaw,loss,0,1b,0.5120275000000001
FreeLaw,loss,100,1b,0.530857
FreeLaw,loss,200,1b,0.5141439999999999
FreeLaw,loss,300,1b,0.5021335
FreeLaw,loss,400,1b,0.515941
FreeLaw,loss,500,1b,0.5023704999999999
FreeLaw,loss,600,1b,0.5102260000000001
FreeLaw,loss,700,1b,0.500256
FreeLaw,loss,800,1b,0.509404
FreeLaw,loss,900,1b,0.5096945
FreeLaw,loss,0,2.8b,0.5143405
FreeLaw,loss,100,2.8b,0.5329895
FreeLaw,loss,200,2.8b,0.515698
FreeLaw,loss,300,2.8b,0.506075
FreeLaw,loss,400,2.8b,0.519466
FreeLaw,loss,500,2.8b,0.5049695000000001
FreeLaw,loss,600,2.8b,0.512947
FreeLaw,loss,700,2.8b,0.505147
FreeLaw,loss,800,2.8b,0.5167755
FreeLaw,loss,900,2.8b,0.502134
FreeLaw,loss,0,6.9b,0.5112905000000001
FreeLaw,loss,100,6.9b,0.5386789999999999
FreeLaw,loss,200,6.9b,0.5181184999999999
FreeLaw,loss,300,6.9b,0.5116805
FreeLaw,loss,400,6.9b,0.522266
FreeLaw,loss,500,6.9b,0.5071665
FreeLaw,loss,600,6.9b,0.518231
FreeLaw,loss,700,6.9b,0.5096125
FreeLaw,loss,800,6.9b,0.5198720000000001
FreeLaw,loss,900,6.9b,0.5009165
FreeLaw,prob,0,410m,0.5065855
FreeLaw,prob,100,410m,0.530454
FreeLaw,prob,200,410m,0.5154529999999999
FreeLaw,prob,300,410m,0.501475
FreeLaw,prob,400,410m,0.5138265
FreeLaw,prob,500,410m,0.500865
FreeLaw,prob,600,410m,0.504887
FreeLaw,prob,700,410m,0.502794
FreeLaw,prob,800,410m,0.5055685000000001
FreeLaw,prob,900,410m,0.514497
FreeLaw,prob,0,1b,0.51197
FreeLaw,prob,100,1b,0.530821
FreeLaw,prob,200,1b,0.513999
FreeLaw,prob,300,1b,0.502421
FreeLaw,prob,400,1b,0.5157430000000001
FreeLaw,prob,500,1b,0.5022920000000001
FreeLaw,prob,600,1b,0.510532
FreeLaw,prob,700,1b,0.500098
FreeLaw,prob,800,1b,0.5093635000000001
FreeLaw,prob,900,1b,0.5098425
FreeLaw,prob,0,2.8b,0.514328
FreeLaw,prob,100,2.8b,0.533069
FreeLaw,prob,200,2.8b,0.515718
FreeLaw,prob,300,2.8b,0.50617
FreeLaw,prob,400,2.8b,0.519358
FreeLaw,prob,500,2.8b,0.504961
FreeLaw,prob,600,2.8b,0.513012
FreeLaw,prob,700,2.8b,0.504959
FreeLaw,prob,800,2.8b,0.516584
FreeLaw,prob,900,2.8b,0.502169
FreeLaw,prob,0,6.9b,0.511186
FreeLaw,prob,100,6.9b,0.53875
FreeLaw,prob,200,6.9b,0.5181020000000001
FreeLaw,prob,300,6.9b,0.5118800000000001
FreeLaw,prob,400,6.9b,0.522045
FreeLaw,prob,500,6.9b,0.5071060000000001
FreeLaw,prob,600,6.9b,0.518267
FreeLaw,prob,700,6.9b,0.5097299999999999
FreeLaw,prob,800,6.9b,0.520011
FreeLaw,prob,900,6.9b,0.5009975
FreeLaw,ppl,0,410m,0.506591
FreeLaw,ppl,100,410m,0.5305614999999999
FreeLaw,ppl,200,410m,0.515289
FreeLaw,ppl,300,410m,0.501512
FreeLaw,ppl,400,410m,0.5141725
FreeLaw,ppl,500,410m,0.5006545
FreeLaw,ppl,600,410m,0.5050075
FreeLaw,ppl,700,410m,0.5023765
FreeLaw,ppl,800,410m,0.5051415000000001
FreeLaw,ppl,900,410m,0.5145575
FreeLaw,ppl,0,1b,0.5120275000000001
FreeLaw,ppl,100,1b,0.530857
FreeLaw,ppl,200,1b,0.5141439999999999
FreeLaw,ppl,300,1b,0.5021335
FreeLaw,ppl,400,1b,0.515941
FreeLaw,ppl,500,1b,0.5023704999999999
FreeLaw,ppl,600,1b,0.5102260000000001
FreeLaw,ppl,700,1b,0.500256
FreeLaw,ppl,800,1b,0.509404
FreeLaw,ppl,900,1b,0.5096945
FreeLaw,ppl,0,2.8b,0.5143405
FreeLaw,ppl,100,2.8b,0.5329895
FreeLaw,ppl,200,2.8b,0.515698
FreeLaw,ppl,300,2.8b,0.506075
FreeLaw,ppl,400,2.8b,0.519466
FreeLaw,ppl,500,2.8b,0.5049695000000001
FreeLaw,ppl,600,2.8b,0.512947
FreeLaw,ppl,700,2.8b,0.505147
FreeLaw,ppl,800,2.8b,0.5167755
FreeLaw,ppl,900,2.8b,0.502134
FreeLaw,ppl,0,6.9b,0.5112905000000001
FreeLaw,ppl,100,6.9b,0.5386789999999999
FreeLaw,ppl,200,6.9b,0.5181184999999999
FreeLaw,ppl,300,6.9b,0.5116805
FreeLaw,ppl,400,6.9b,0.522266
FreeLaw,ppl,500,6.9b,0.5071665
FreeLaw,ppl,600,6.9b,0.518231
FreeLaw,ppl,700,6.9b,0.5096125
FreeLaw,ppl,800,6.9b,0.5198720000000001
FreeLaw,ppl,900,6.9b,0.5009165
FreeLaw,mink_plus,0,410m,0.5033475
FreeLaw,mink_plus,100,410m,0.507506
FreeLaw,mink_plus,200,410m,0.512878
FreeLaw,mink_plus,300,410m,0.511557
FreeLaw,mink_plus,400,410m,0.510194
FreeLaw,mink_plus,500,410m,0.509537
FreeLaw,mink_plus,600,410m,0.501498
FreeLaw,mink_plus,700,410m,0.516265
FreeLaw,mink_plus,800,410m,0.511963
FreeLaw,mink_plus,900,410m,0.502052
FreeLaw,mink_plus,0,1b,0.5026
FreeLaw,mink_plus,100,1b,0.508796
FreeLaw,mink_plus,200,1b,0.50332
FreeLaw,mink_plus,300,1b,0.509231
FreeLaw,mink_plus,400,1b,0.5172249999999999
FreeLaw,mink_plus,500,1b,0.503213
FreeLaw,mink_plus,600,1b,0.52013
FreeLaw,mink_plus,700,1b,0.501743
FreeLaw,mink_plus,800,1b,0.5027729999999999
FreeLaw,mink_plus,900,1b,0.509236
FreeLaw,mink_plus,0,2.8b,0.502767
FreeLaw,mink_plus,100,2.8b,0.524051
FreeLaw,mink_plus,200,2.8b,0.5012030000000001
FreeLaw,mink_plus,300,2.8b,0.513907
FreeLaw,mink_plus,400,2.8b,0.534806
FreeLaw,mink_plus,500,2.8b,0.5525199999999999
FreeLaw,mink_plus,600,2.8b,0.530939
FreeLaw,mink_plus,700,2.8b,0.5340689999999999
FreeLaw,mink_plus,800,2.8b,0.526515
FreeLaw,mink_plus,900,2.8b,0.54501
FreeLaw,mink_plus,0,6.9b,0.50423
FreeLaw,mink_plus,100,6.9b,0.527904
FreeLaw,mink_plus,200,6.9b,0.517655
FreeLaw,mink_plus,300,6.9b,0.5128349999999999
