dataset,feature,length,model_size,auc
HackerNews,CCD,40,2.8b,0.5288506097560975
HackerNews,CCD,50,2.8b,0.5214329268292683
HackerNews,CCD,60,2.8b,0.5021787878787878
HackerNews,CCD,70,2.8b,0.5004233128834357
HackerNews,CCD,80,2.8b,0.5064631901840491
HackerNews,CCD,90,2.8b,0.520609756097561
HackerNews,CCD,0,6.9b,0.5287696969696969
HackerNews,CCD,10,6.9b,0.5023342857142856
HackerNews,CCD,20,6.9b,0.5117865497076023
HackerNews,CCD,30,6.9b,0.5132426900584794
HackerNews,CCD,40,6.9b,0.5035091463414634
HackerNews,CCD,50,6.9b,0.5178628048780488
HackerNews,CCD,60,6.9b,0.5186060606060606
HackerNews,CCD,70,6.9b,0.5182791411042945
HackerNews,CCD,80,6.9b,0.52120245398773
HackerNews,CCD,90,6.9b,0.5303201219512195
HackerNews,CCD,0,12b,0.5244818181818182
HackerNews,CCD,10,12b,0.5150771428571429
HackerNews,CCD,20,12b,0.5006812865497077
HackerNews,CCD,30,12b,0.5236871345029239
HackerNews,CCD,40,12b,0.5171280487804878
HackerNews,CCD,50,12b,0.5117621951219512
HackerNews,CCD,60,12b,0.5239303030303031
HackerNews,CCD,70,12b,0.5180122699386503
HackerNews,CCD,80,12b,0.5224294478527607
HackerNews,CCD,90,12b,0.5562987804878049
HackerNews,PAC,0,160m,0.5271454545454546
HackerNews,PAC,10,160m,0.5097428571428572
HackerNews,PAC,20,160m,0.5167368421052632
HackerNews,PAC,30,160m,0.5096198830409356
HackerNews,PAC,40,160m,0.5060548780487805
HackerNews,PAC,50,160m,0.5034695121951219
HackerNews,PAC,60,160m,0.5325333333333333
HackerNews,PAC,70,160m,0.5338711656441718
HackerNews,PAC,80,160m,0.5096932515337422
HackerNews,PAC,90,160m,0.5044329268292682
HackerNews,PAC,0,410m,0.5231151515151515
HackerNews,PAC,10,410m,0.5032685714285714
HackerNews,PAC,20,410m,0.5176549707602338
HackerNews,PAC,30,410m,0.508953216374269
HackerNews,PAC,40,410m,0.5170609756097561
HackerNews,PAC,50,410m,0.5161463414634146
HackerNews,PAC,60,410m,0.5178909090909091
HackerNews,PAC,70,410m,0.5286687116564417
HackerNews,PAC,80,410m,0.5022208588957054
HackerNews,PAC,90,410m,0.5171829268292683
HackerNews,PAC,0,1b,0.524248484848485
HackerNews,PAC,10,1b,0.5051771428571429
HackerNews,PAC,20,1b,0.5139298245614036
HackerNews,PAC,30,1b,0.5157953216374269
HackerNews,PAC,40,1b,0.502859756097561
HackerNews,PAC,50,1b,0.5153109756097561
HackerNews,PAC,60,1b,0.5084909090909091
HackerNews,PAC,70,1b,0.5456687116564417
HackerNews,PAC,80,1b,0.5073742331288343
HackerNews,PAC,90,1b,0.5247682926829268
HackerNews,PAC,0,2.8b,0.5277818181818181
HackerNews,PAC,10,2.8b,0.50648
HackerNews,PAC,20,2.8b,0.5088070175438597
HackerNews,PAC,30,2.8b,0.5183450292397661
HackerNews,PAC,40,2.8b,0.517670731707317
HackerNews,PAC,50,2.8b,0.5297317073170731
HackerNews,PAC,60,2.8b,0.5074848484848484
HackerNews,PAC,70,2.8b,0.5275460122699387
HackerNews,PAC,80,2.8b,0.5067730061349693
HackerNews,PAC,90,2.8b,0.5146219512195123
HackerNews,PAC,0,6.9b,0.5308727272727273
HackerNews,PAC,10,6.9b,0.5073828571428571
HackerNews,PAC,20,6.9b,0.5130233918128655
HackerNews,PAC,30,6.9b,0.5421286549707602
HackerNews,PAC,40,6.9b,0.5112439024390244
HackerNews,PAC,50,6.9b,0.5271524390243902
HackerNews,PAC,60,6.9b,0.5293939393939394
HackerNews,PAC,70,6.9b,0.5139018404907976
HackerNews,PAC,80,6.9b,0.521441717791411
HackerNews,PAC,90,6.9b,0.5168963414634147
HackerNews,PAC,0,12b,0.5315030303030303
HackerNews,PAC,10,12b,0.5146914285714286
HackerNews,PAC,20,12b,0.5039649122807017
HackerNews,PAC,30,12b,0.5219649122807017
HackerNews,PAC,40,12b,0.5280548780487805
HackerNews,PAC,50,12b,0.5112195121951219
HackerNews,PAC,60,12b,0.5246242424242424
HackerNews,PAC,70,12b,0.5248098159509202
HackerNews,PAC,80,12b,0.5484723926380368
HackerNews,PAC,90,12b,0.5077499999999999
HackerNews,Samia,0,160m,0.5424666666666667
HackerNews,Samia,10,160m,0.5294342857142857
HackerNews,Samia,20,160m,0.5001988304093568
HackerNews,Samia,30,160m,0.5556608187134504
HackerNews,Samia,40,160m,0.5137804878048781
HackerNews,Samia,50,160m,0.5127682926829268
HackerNews,Samia,60,160m,0.5097939393939395
HackerNews,Samia,70,160m,0.5092085889570552
HackerNews,Samia,80,160m,0.5380490797546013
HackerNews,Samia,90,160m,0.50525
HackerNews,Samia,0,410m,0.5264606060606061
HackerNews,Samia,10,410m,0.5038400000000001
HackerNews,Samia,20,410m,0.519812865497076
HackerNews,Samia,30,410m,0.5207953216374268
HackerNews,Samia,40,410m,0.511969512195122
HackerNews,Samia,50,410m,0.5055548780487805
HackerNews,Samia,60,410m,0.5095333333333334
HackerNews,Samia,70,410m,0.5092085889570552
HackerNews,Samia,80,410m,0.5380490797546013
HackerNews,Samia,90,410m,0.50525
HackerNews,Samia,0,1b,0.5024484848484849
HackerNews,Samia,10,1b,0.5057542857142857
HackerNews,Samia,20,1b,0.5022163742690059
HackerNews,Samia,30,1b,0.5109298245614036
HackerNews,Samia,40,1b,0.5385243902439024
HackerNews,Samia,50,1b,0.5029390243902438
HackerNews,Samia,60,1b,0.5098060606060607
HackerNews,Samia,70,1b,0.5092085889570552
HackerNews,Samia,80,1b,0.5380490797546013
HackerNews,Samia,90,1b,0.50525
HackerNews,Samia,0,2.8b,0.5348181818181817
HackerNews,Samia,10,2.8b,0.5202057142857143
HackerNews,Samia,20,2.8b,0.513456140350877
HackerNews,Samia,30,2.8b,0.5174736842105263
HackerNews,Samia,40,2.8b,0.5440182926829269
HackerNews,Samia,50,2.8b,0.5065609756097561
HackerNews,Samia,60,2.8b,0.5092363636363637
HackerNews,Samia,70,2.8b,0.5092085889570552
HackerNews,Samia,80,2.8b,0.5380490797546013
HackerNews,Samia,90,2.8b,0.50525
HackerNews,Samia,0,6.9b,0.5141636363636364
HackerNews,Samia,10,6.9b,0.5156857142857143
HackerNews,Samia,20,6.9b,0.5059649122807017
HackerNews,Samia,30,6.9b,0.5343567251461988
HackerNews,Samia,40,6.9b,0.5299085365853659
HackerNews,Samia,50,6.9b,0.5021524390243902
HackerNews,Samia,60,6.9b,0.5098181818181818
HackerNews,Samia,70,6.9b,0.5092085889570552
HackerNews,Samia,80,6.9b,0.5380490797546013
HackerNews,Samia,90,6.9b,0.50525
HackerNews,Samia,0,12b,0.5235818181818183
HackerNews,Samia,10,12b,0.5015142857142857
HackerNews,Samia,20,12b,0.5353742690058481
HackerNews,Samia,30,12b,0.5355380116959064
HackerNews,Samia,40,12b,0.527140243902439
HackerNews,Samia,50,12b,0.5040243902439024
HackerNews,Samia,60,12b,0.5096848484848485
HackerNews,Samia,70,12b,0.5092085889570552
HackerNews,Samia,80,12b,0.5380490797546013
HackerNews,Samia,90,12b,0.50525
Github,Loss,0,160m,0.5019306021829246
Github,Loss,10,160m,0.504261
Github,Loss,20,160m,0.5059495
Github,Loss,30,160m,0.518462
Github,Loss,40,160m,0.5005935
Github,Loss,50,160m,0.5123385
Github,Loss,60,160m,0.5081685
Github,Loss,70,160m,0.503028
Github,Loss,80,160m,0.5188405
Github,Loss,90,160m,0.5212465
Github,Loss,0,410m,0.501272812620599
Github,Loss,10,410m,0.5031730000000001
Github,Loss,20,410m,0.5014255
Github,Loss,30,410m,0.5148965
Github,Loss,40,410m,0.5002420000000001
Github,Loss,50,410m,0.5084015000000001
Github,Loss,60,410m,0.508732
Github,Loss,70,410m,0.506323
Github,Loss,80,410m,0.514427
Github,Loss,90,410m,0.5239235
Github,Loss,0,1b,0.5040862376371711
Github,Loss,10,1b,0.504339
Github,Loss,20,1b,0.5002245000000001
Github,Loss,30,1b,0.5182505
Github,Loss,40,1b,0.5025705
Github,Loss,50,1b,0.5045580000000001
Github,Loss,60,1b,0.5137305
Github,Loss,70,1b,0.5044150000000001
Github,Loss,80,1b,0.513223
Github,Loss,90,1b,0.5228949999999999
Github,Loss,0,2.8b,0.5017600452917643
Github,Loss,10,2.8b,0.501199
Github,Loss,20,2.8b,0.5066105
Github,Loss,30,2.8b,0.5232855000000001
Github,Loss,40,2.8b,0.5010955
Github,Loss,50,2.8b,0.503678
Github,Loss,60,2.8b,0.5184075
Github,Loss,70,2.8b,0.5066465
Github,Loss,80,2.8b,0.5128615000000001
Github,Loss,90,2.8b,0.5131365000000001
Github,Loss,0,6.9b,0.5047012606954444
Github,Loss,10,6.9b,0.501
Github,Loss,20,6.9b,0.502832
Github,Loss,30,6.9b,0.5205755
Github,Loss,40,6.9b,0.5034965
Github,Loss,50,6.9b,0.5004065
Github,Loss,60,6.9b,0.518316
Github,Loss,70,6.9b,0.5062490000000001
Github,Loss,80,6.9b,0.514896
Github,Loss,90,6.9b,0.517451
Github,Loss,0,12b,0.5014464242620487
Github,Loss,10,12b,0.5066809999999999
Github,Loss,20,12b,0.504425
Github,Loss,30,12b,0.5226029999999999
Github,Loss,40,12b,0.506019
Github,Loss,50,12b,0.5004505
Github,Loss,60,12b,0.5200205
Github,Loss,70,12b,0.5070764999999999
Github,Loss,80,12b,0.5138125
Github,Loss,90,12b,0.515004
Github,Min-K%,0,160m,0.5003019111536061
Github,Min-K%,10,160m,0.5047554999999999
Github,Min-K%,20,160m,0.504473
Github,Min-K%,30,160m,0.5130025
Github,Min-K%,40,160m,0.506051
Github,Min-K%,50,160m,0.5084200000000001
Github,Min-K%,60,160m,0.510618
Github,Min-K%,70,160m,0.5037855
Github,Min-K%,80,160m,0.5207455
Github,Min-K%,90,160m,0.5205525
Github,Min-K%,0,410m,0.5002036500192959
Github,Min-K%,10,410m,0.504274
Github,Min-K%,20,410m,0.502088
Github,Min-K%,30,410m,0.5108159999999999
Github,Min-K%,40,410m,0.50287
Github,Min-K%,50,410m,0.504988
Github,Min-K%,60,410m,0.5101344999999999
Github,Min-K%,70,410m,0.5072385
Github,Min-K%,80,410m,0.5153460000000001
Github,Min-K%,90,410m,0.5227959999999999
Github,Min-K%,0,1b,0.5035262000841074
Github,Min-K%,10,1b,0.503377
Github,Min-K%,20,1b,0.502189
Github,Min-K%,30,1b,0.5166325
Github,Min-K%,40,1b,0.5043935
Github,Min-K%,50,1b,0.502127
Github,Min-K%,60,1b,0.5157635
Github,Min-K%,70,1b,0.505507
Github,Min-K%,80,1b,0.5155890000000001
Github,Min-K%,90,1b,0.521752
Github,Min-K%,0,2.8b,0.5009994124696943
Github,Min-K%,10,2.8b,0.501897
Github,Min-K%,20,2.8b,0.509619
Github,Min-K%,30,2.8b,0.523656
Github,Min-K%,40,2.8b,0.5019705
Github,Min-K%,50,2.8b,0.501923
Github,Min-K%,60,2.8b,0.5196835
Github,Min-K%,70,2.8b,0.5075935
Github,Min-K%,80,2.8b,0.5143155
Github,Min-K%,90,2.8b,0.5118575000000001
Github,Min-K%,0,6.9b,0.5037929816093849
Github,Min-K%,10,6.9b,0.502124
Github,Min-K%,20,6.9b,0.5055689999999999
Github,Min-K%,30,6.9b,0.5207930000000001
Github,Min-K%,40,6.9b,0.5039585
Github,Min-K%,50,6.9b,0.501911
Github,Min-K%,60,6.9b,0.520163
Github,Min-K%,70,6.9b,0.507361
Github,Min-K%,80,6.9b,0.517237
Github,Min-K%,90,6.9b,0.5147845
Github,Min-K%,0,12b,0.5023068455935736
Github,Min-K%,10,12b,0.508678
Github,Min-K%,20,12b,0.50725
Github,Min-K%,30,12b,0.5229425
Github,Min-K%,40,12b,0.506924
Github,Min-K%,50,12b,0.5022310000000001
Github,Min-K%,60,12b,0.522247
Github,Min-K%,70,12b,0.5082345
Github,Min-K%,80,12b,0.5161765
Github,Min-K%,90,12b,0.511683
Github,Perplexity,0,160m,0.5019306021829246
Github,Perplexity,10,160m,0.504261
Github,Perplexity,20,160m,0.5059495
Github,Perplexity,30,160m,0.518462
Github,Perplexity,40,160m,0.5005935
Github,Perplexity,50,160m,0.5123385
Github,Perplexity,60,160m,0.5081685
Github,Perplexity,70,160m,0.503028
Github,Perplexity,80,160m,0.5188405
Github,Perplexity,90,160m,0.5212465
Github,Perplexity,0,410m,0.501272812620599
Github,Perplexity,10,410m,0.5031730000000001
Github,Perplexity,20,410m,0.5014255
Github,Perplexity,30,410m,0.5148965
Github,Perplexity,40,410m,0.5002420000000001
Github,Perplexity,50,410m,0.5084015000000001
Github,Perplexity,60,410m,0.508732
Github,Perplexity,70,410m,0.506323
Github,Perplexity,80,410m,0.514427
Github,Perplexity,90,410m,0.5239235
Github,Perplexity,0,1b,0.5040862376371711
Github,Perplexity,10,1b,0.504339
Github,Perplexity,20,1b,0.5002245000000001
Github,Perplexity,30,1b,0.5182505
Github,Perplexity,40,1b,0.5025705
Github,Perplexity,50,1b,0.5045580000000001
Github,Perplexity,60,1b,0.5137305
Github,Perplexity,70,1b,0.5044150000000001
Github,Perplexity,80,1b,0.513223
Github,Perplexity,90,1b,0.5228949999999999
Github,Perplexity,0,2.8b,0.5017600452917643
Github,Perplexity,10,2.8b,0.501199
Github,Perplexity,20,2.8b,0.5066105
Github,Perplexity,30,2.8b,0.5232855000000001
Github,Perplexity,40,2.8b,0.5010955
Github,Perplexity,50,2.8b,0.503678
Github,Perplexity,60,2.8b,0.5184075
Github,Perplexity,70,2.8b,0.5066465
Github,Perplexity,80,2.8b,0.5128615000000001
Github,Perplexity,90,2.8b,0.5131365000000001
Github,Perplexity,0,6.9b,0.5047012606954444
Github,Perplexity,10,6.9b,0.501
Github,Perplexity,20,6.9b,0.502832
Github,Perplexity,30,6.9b,0.5205755
Github,Perplexity,40,6.9b,0.5034965
Github,Perplexity,50,6.9b,0.5004065
Github,Perplexity,60,6.9b,0.518316
Github,Perplexity,70,6.9b,0.5062490000000001
Github,Perplexity,80,6.9b,0.514896
Github,Perplexity,90,6.9b,0.517451
Github,Perplexity,0,12b,0.5014464242620487
Github,Perplexity,10,12b,0.5066809999999999
Github,Perplexity,20,12b,0.504425
Github,Perplexity,30,12b,0.5226029999999999
Github,Perplexity,40,12b,0.506019
Github,Perplexity,50,12b,0.5004505
Github,Perplexity,60,12b,0.5200205
Github,Perplexity,70,12b,0.5070764999999999
Github,Perplexity,80,12b,0.5138125
Github,Perplexity,90,12b,0.515004
Github,Min-K% ++,0,160m,0.5141246562133112
Github,Min-K% ++,10,160m,0.513073
Github,Min-K% ++,20,160m,0.506675
Github,Min-K% ++,30,160m,0.5132645
Github,Min-K% ++,40,160m,0.5045625
Github,Min-K% ++,50,160m,0.521082
Github,Min-K% ++,60,160m,0.505978
Github,Min-K% ++,70,160m,0.5061150000000001
Github,Min-K% ++,80,160m,0.519908
Github,Min-K% ++,90,160m,0.511086
Github,Min-K% ++,0,410m,0.5113000304456778
Github,Min-K% ++,10,410m,0.503879
Github,Min-K% ++,20,410m,0.5035085
Github,Min-K% ++,30,410m,0.512108
Github,Min-K% ++,40,410m,0.5089075
Github,Min-K% ++,50,410m,0.500305
Github,Min-K% ++,60,410m,0.5037005
Github,Min-K% ++,70,410m,0.5048725000000001
Github,Min-K% ++,80,410m,0.5179965
Github,Min-K% ++,90,410m,0.5149995
Github,Min-K% ++,0,1b,0.5060886264518973
Github,Min-K% ++,10,1b,0.5091870000000001
Github,Min-K% ++,20,1b,0.501638
Github,Min-K% ++,30,1b,0.5170405
Github,Min-K% ++,40,1b,0.50796
Github,Min-K% ++,50,1b,0.501709
Github,Min-K% ++,60,1b,0.5152025
Github,Min-K% ++,70,1b,0.504314
Github,Min-K% ++,80,1b,0.5226795
Github,Min-K% ++,90,1b,0.512619
Github,Min-K% ++,0,2.8b,0.5116070328497664
Github,Min-K% ++,10,2.8b,0.502653
Github,Min-K% ++,20,2.8b,0.506123
Github,Min-K% ++,30,2.8b,0.5254885
Github,Min-K% ++,40,2.8b,0.5140885000000001
Github,Min-K% ++,50,2.8b,0.501537
Github,Min-K% ++,60,2.8b,0.5129475
Github,Min-K% ++,70,2.8b,0.5029129999999999
Github,Min-K% ++,80,2.8b,0.5230250000000001
Github,Min-K% ++,90,2.8b,0.504447
Github,Min-K% ++,0,6.9b,0.5158775737544001
Github,Min-K% ++,10,6.9b,0.506471
Github,Min-K% ++,20,6.9b,0.5006409999999999
Github,Min-K% ++,30,6.9b,0.5254544999999999
Github,Min-K% ++,40,6.9b,0.524167
Github,Min-K% ++,50,6.9b,0.508246
Github,Min-K% ++,60,6.9b,0.5154030000000001
Github,Min-K% ++,70,6.9b,0.50988
Github,Min-K% ++,80,6.9b,0.528929
Github,Min-K% ++,90,6.9b,0.502837
Github,Min-K% ++,0,12b,0.5147778636502026
Github,Min-K% ++,10,12b,0.518407
Github,Min-K% ++,20,12b,0.5106459999999999
Github,Min-K% ++,30,12b,0.5294155
Github,Min-K% ++,40,12b,0.5310435
Github,Min-K% ++,50,12b,0.508894
Github,Min-K% ++,60,12b,0.522949
Github,Min-K% ++,70,12b,0.5115050000000001
Github,Min-K% ++,80,12b,0.5301370000000001
Github,Min-K% ++,90,12b,0.503215
Github,Zlib,0,160m,0.5030175841609161
Github,Zlib,10,160m,0.505749
Github,Zlib,20,160m,0.507361
Github,Zlib,30,160m,0.524471
Github,Zlib,40,160m,0.504004
Github,Zlib,50,160m,0.516223
Github,Zlib,60,160m,0.5039865
Github,Zlib,70,160m,0.5045919999999999
Github,Zlib,80,160m,0.52181
Github,Zlib,90,160m,0.505073
Github,Zlib,0,410m,0.5010681443512066
Github,Zlib,10,410m,0.500093
Github,Zlib,20,410m,0.5079509999999999
Github,Zlib,30,410m,0.522634
Github,Zlib,40,410m,0.5059910000000001
Github,Zlib,50,410m,0.512227
Github,Zlib,60,410m,0.5061485
Github,Zlib,70,410m,0.5009435
Github,Zlib,80,410m,0.5172000000000001
Github,Zlib,90,410m,0.5032225
Github,Zlib,0,1b,0.5014902090161972
Github,Zlib,10,1b,0.501385
Github,Zlib,20,1b,0.50689
Github,Zlib,30,1b,0.5253129999999999
Github,Zlib,40,1b,0.5078469999999999
Github,Zlib,50,1b,0.5071575
Github,Zlib,60,1b,0.5116165
Github,Zlib,70,1b,0.5017955
Github,Zlib,80,1b,0.515886
Github,Zlib,90,1b,0.505394
Github,Zlib,0,2.8b,0.5005091250482396
Github,Zlib,10,2.8b,0.5032895
Github,Zlib,20,2.8b,0.5011745
Github,Zlib,30,2.8b,0.5303995
Github,Zlib,40,2.8b,0.50783
Github,Zlib,50,2.8b,0.5076894999999999
Github,Zlib,60,2.8b,0.5158499999999999
Github,Zlib,70,2.8b,0.5013175
Github,Zlib,80,2.8b,0.5147889999999999
Github,Zlib,90,2.8b,0.500095
Github,Zlib,0,6.9b,0.5000549855052099
Github,Zlib,10,6.9b,0.502475
Github,Zlib,20,6.9b,0.5027395
Github,Zlib,30,6.9b,0.5277955000000001
Github,Zlib,40,6.9b,0.502321
Github,Zlib,50,6.9b,0.5036754999999999
Github,Zlib,60,6.9b,0.515298
Github,Zlib,70,6.9b,0.5014375
Github,Zlib,80,6.9b,0.5165025000000001
Github,Zlib,90,6.9b,0.5012535
Github,Zlib,0,12b,0.5017585179166195
Github,Zlib,10,12b,0.5069950000000001
Github,Zlib,20,12b,0.501745
Github,Zlib,30,12b,0.5292635
Github,Zlib,40,12b,0.5002445
Github,Zlib,50,12b,0.5035939999999999
Github,Zlib,60,12b,0.516937
Github,Zlib,70,12b,0.5024835000000001
Github,Zlib,80,12b,0.5159404999999999
Github,Zlib,90,12b,0.500673
Github,Gradient,0,160m,0.5028307352682122
Github,Gradient,10,160m,0.525459
Github,Gradient,20,160m,0.5165545
Github,Gradient,30,160m,0.5062375
Github,Gradient,40,160m,0.515524
Github,Gradient,50,160m,0.5013875
Github,Gradient,60,160m,0.501567
Github,Gradient,70,160m,0.5113405
Github,Gradient,80,160m,0.5416355
Github,Gradient,90,160m,0.5029570000000001
Github,Gradient,0,410m,0.5144270764919655
Github,Gradient,10,410m,0.50176
Github,Gradient,20,410m,0.5121795
Github,Gradient,30,410m,0.5064894999999999
Github,Gradient,40,410m,0.5108835
Github,Gradient,50,410m,0.5059395
Github,Gradient,60,410m,0.5119165
Github,Gradient,70,410m,0.5023504999999999
Github,Gradient,80,410m,0.5246305
Github,Gradient,90,410m,0.5196825
Github,Gradient,0,1b,0.5199098441364577
Github,Gradient,10,1b,0.5040795
Github,Gradient,20,1b,0.5012365
Github,Gradient,30,1b,0.530322
Github,Gradient,40,1b,0.5071410000000001
Github,Gradient,50,1b,0.50483
Github,Gradient,60,1b,0.501242
Github,Gradient,70,1b,0.509674
Github,Gradient,80,1b,0.5383549999999999
Github,Gradient,90,1b,0.5063390000000001
Github,Gradient,0,2.8b,0.5110174660439049
Github,Gradient,10,2.8b,0.503031
Github,Gradient,20,2.8b,0.5071460000000001
Github,Gradient,30,2.8b,0.5281635
Github,Gradient,40,2.8b,0.5058414999999999
Github,Gradient,50,2.8b,0.5027165
Github,Gradient,60,2.8b,0.5073375
Github,Gradient,70,2.8b,0.5147015
Github,Gradient,80,2.8b,0.5440595
Github,Gradient,90,2.8b,0.5061745
Github,Gradient,0,6.9b,0.51739883939854
Github,Gradient,10,6.9b,0.50025
Github,Gradient,20,6.9b,0.5134465
Github,Gradient,30,6.9b,0.5350005
Github,Gradient,40,6.9b,0.5117965
Github,Gradient,50,6.9b,0.5154145
Github,Gradient,60,6.9b,0.5091455
Github,Gradient,70,6.9b,0.5107425
Github,Gradient,80,6.9b,0.531102
Github,Gradient,90,6.9b,0.5160325
Github,Gradient,0,12b,0.5233046899581193
Github,Gradient,10,12b,0.503159
Github,Gradient,20,12b,0.519226
Github,Gradient,30,12b,0.5154095
Github,Gradient,40,12b,0.5161665
Github,Gradient,50,12b,0.5232935000000001
Github,Gradient,60,12b,0.5122565
Github,Gradient,70,12b,0.5068835
Github,Gradient,80,12b,0.5155784999999999
Github,Gradient,90,12b,0.5047950000000001
Github,Refer,0,160m,0.5064628333623535
Github,Refer,10,160m,0.5020804999999999
Github,Refer,20,160m,0.5019005
Github,Refer,30,160m,0.519533
Github,Refer,40,160m,0.503595
Github,Refer,50,160m,0.503988
Github,Refer,60,160m,0.5100425
Github,Refer,70,160m,0.5039644999999999
Github,Refer,80,160m,0.514301
Github,Refer,90,160m,0.5234225
Github,Refer,0,410m,0.5064867622396207
Github,Refer,10,410m,0.5020825
Github,Refer,20,410m,0.501854
Github,Refer,30,410m,0.5196544999999999
Github,Refer,40,410m,0.5035775
Github,Refer,50,410m,0.504145
Github,Refer,60,410m,0.5100264999999999
Github,Refer,70,410m,0.5039905
Github,Refer,80,410m,0.514301
Github,Refer,90,410m,0.5234225
Github,Refer,0,1b,0.5065173097425151
Github,Refer,10,1b,0.5020169999999999
Github,Refer,20,1b,0.5018739999999999
Github,Refer,30,1b,0.5194595
Github,Refer,40,1b,0.503663
Github,Refer,50,1b,0.5039845000000001
Github,Refer,60,1b,0.5100775
Github,Refer,70,1b,0.503983
Github,Refer,80,1b,0.514301
Github,Refer,90,1b,0.5234225
Github,Refer,0,2.8b,0.5065173097425151
Github,Refer,10,2.8b,0.5020169999999999
Github,Refer,20,2.8b,0.5018739999999999
Github,Refer,30,2.8b,0.5194595
Github,Refer,40,2.8b,0.503663
Github,Refer,50,2.8b,0.5039845000000001
Github,Refer,60,2.8b,0.5100775
Github,Refer,70,2.8b,0.503983
Github,Refer,80,2.8b,0.514301
Github,Refer,90,2.8b,0.5234225
Github,Refer,0,6.9b,0.506548875495506
Github,Refer,10,6.9b,0.5020935
Github,Refer,20,6.9b,0.501867
Github,Refer,30,6.9b,0.5195235
Github,Refer,40,6.9b,0.503585
Github,Refer,50,6.9b,0.5039275
Github,Refer,60,6.9b,0.510092
Github,Refer,70,6.9b,0.5039855
Github,Refer,80,6.9b,0.514301
Github,Refer,90,6.9b,0.5234225
Github,Refer,0,12b,0.5064898169899101
Github,Refer,10,12b,0.501924
Github,Refer,20,12b,0.5017435
Github,Refer,30,12b,0.5195700000000001
Github,Refer,40,12b,0.50365
Github,Refer,50,12b,0.5040585
Github,Refer,60,12b,0.5100750000000001
Github,Refer,70,12b,0.5039775
Github,Refer,80,12b,0.514301
Github,Refer,90,12b,0.5234225
Github,CCD,0,160m,0.5031005715437792
Github,CCD,10,160m,0.517339
Github,CCD,20,160m,0.5062895
Github,CCD,30,160m,0.5127015
Github,CCD,40,160m,0.507857
Github,CCD,50,160m,0.5045205
Github,CCD,60,160m,0.5299125
Github,CCD,70,160m,0.5151545
Github,CCD,80,160m,0.5188895
Github,CCD,90,160m,0.50617
Github,CCD,0,410m,0.5278150287604739
Github,CCD,10,410m,0.501976
Github,CCD,20,410m,0.5117985
Github,CCD,30,410m,0.507427
Github,CCD,40,410m,0.504355
Github,CCD,50,410m,0.5063545
Github,CCD,60,410m,0.523404
Github,CCD,70,410m,0.5144455
Github,CCD,80,410m,0.516074
Github,CCD,90,410m,0.5118925
Github,CCD,0,1b,0.5189669445471181
Github,CCD,10,1b,0.5071654999999999
Github,CCD,20,1b,0.518058
Github,CCD,30,1b,0.504572
Github,CCD,40,1b,0.5047200000000001
Github,CCD,50,1b,0.509379
Github,CCD,60,1b,0.5225715
Github,CCD,70,1b,0.5051655
Github,CCD,80,1b,0.5118155
Github,CCD,90,1b,0.5021594999999999
Github,CCD,0,2.8b,0.5124980016841856
Github,CCD,10,2.8b,0.5159279999999999
Github,CCD,20,2.8b,0.5174235
Github,CCD,30,2.8b,0.507556
Github,CCD,40,2.8b,0.5005725
Github,CCD,50,2.8b,0.5040675
Github,CCD,60,2.8b,0.519505
Github,CCD,70,2.8b,0.5014765
Github,CCD,80,2.8b,0.5077324999999999
Github,CCD,90,2.8b,0.503412
Github,CCD,0,6.9b,0.5108962942824239
Github,CCD,10,6.9b,0.5111825
Github,CCD,20,6.9b,0.5146715000000001
Github,CCD,30,6.9b,0.5045440000000001
Github,CCD,40,6.9b,0.5029144999999999
Github,CCD,50,6.9b,0.507533
Github,CCD,60,6.9b,0.5226255
Github,CCD,70,6.9b,0.502463
Github,CCD,80,6.9b,0.5072725
Github,CCD,90,6.9b,0.510613
Github,CCD,0,12b,0.5170999829952234
Github,CCD,10,12b,0.5077225000000001
Github,CCD,20,12b,0.526896
Github,CCD,30,12b,0.504465
Github,CCD,40,12b,0.5023895
Github,CCD,50,12b,0.5075475
Github,CCD,60,12b,0.526613
Github,CCD,70,12b,0.5011319999999999
Github,CCD,80,12b,0.509246
Github,CCD,90,12b,0.503997
Github,PAC,0,160m,0.5063752638540562
Github,PAC,10,160m,0.502721
Github,PAC,20,160m,0.5112680000000001
Github,PAC,30,160m,0.5096299999999999
Github,PAC,40,160m,0.506533
Github,PAC,50,160m,0.5127919999999999
Github,PAC,60,160m,0.500347
Github,PAC,70,160m,0.5008990000000001
Github,PAC,80,160m,0.522427
Github,PAC,90,160m,0.504578
Github,PAC,0,410m,0.5076440034742693
Github,PAC,10,410m,0.5085195
Github,PAC,20,410m,0.503213
Github,PAC,30,410m,0.509912
Github,PAC,40,410m,0.5139565
Github,PAC,50,410m,0.5116235
Github,PAC,60,410m,0.5080285
Github,PAC,70,410m,0.501323
Github,PAC,80,410m,0.505375
Github,PAC,90,410m,0.504499
Github,PAC,0,1b,0.5229187731715538
Github,PAC,10,1b,0.5028665
Github,PAC,20,1b,0.524361
Github,PAC,30,1b,0.501283
Github,PAC,40,1b,0.5260640000000001
Github,PAC,50,1b,0.513933
Github,PAC,60,1b,0.5031190000000001
Github,PAC,70,1b,0.5021599999999999
Github,PAC,80,1b,0.506196
Github,PAC,90,1b,0.5067395
