dataset,feature,length,model_size,auc
HackerNews,Zlib,80,12b,0.5424846625766871
HackerNews,Zlib,90,12b,0.5334176829268293
HackerNews,Gradient,0,160m,0.5488363636363637
HackerNews,Gradient,10,160m,0.5283371428571428
HackerNews,Gradient,20,160m,0.5204415204678363
HackerNews,Gradient,30,160m,0.5206081871345029
HackerNews,Gradient,40,160m,0.5214939024390244
HackerNews,Gradient,50,160m,0.50075
HackerNews,Gradient,60,160m,0.5283363636363636
HackerNews,Gradient,70,160m,0.520340490797546
HackerNews,Gradient,80,160m,0.5169631901840491
HackerNews,Gradient,90,160m,0.5129664634146341
HackerNews,Gradient,0,410m,0.510969696969697
HackerNews,Gradient,10,410m,0.53952
HackerNews,Gradient,20,410m,0.5173888888888889
HackerNews,Gradient,30,410m,0.5613508771929825
HackerNews,Gradient,40,410m,0.5126951219512196
HackerNews,Gradient,50,410m,0.5340701219512195
HackerNews,Gradient,60,410m,0.5145939393939394
HackerNews,Gradient,70,410m,0.517260736196319
HackerNews,Gradient,80,410m,0.5386441717791411
HackerNews,Gradient,90,410m,0.5557835365853658
HackerNews,Gradient,0,1b,0.5030787878787879
HackerNews,Gradient,10,1b,0.5281428571428571
HackerNews,Gradient,20,1b,0.5094649122807018
HackerNews,Gradient,30,1b,0.5750526315789474
HackerNews,Gradient,40,1b,0.5159512195121951
HackerNews,Gradient,50,1b,0.5005853658536585
HackerNews,Gradient,60,1b,0.5280121212121212
HackerNews,Gradient,70,1b,0.5468558282208589
HackerNews,Gradient,80,1b,0.5265981595092024
HackerNews,Gradient,90,1b,0.538905487804878
HackerNews,Gradient,0,2.8b,0.5091242424242425
HackerNews,Gradient,10,2.8b,0.5191857142857143
HackerNews,Gradient,20,2.8b,0.5089649122807018
HackerNews,Gradient,30,2.8b,0.5699327485380117
HackerNews,Gradient,40,2.8b,0.5039024390243902
HackerNews,Gradient,50,2.8b,0.5058353658536585
HackerNews,Gradient,60,2.8b,0.5231000000000001
HackerNews,Gradient,70,2.8b,0.5357116564417178
HackerNews,Gradient,80,2.8b,0.5456042944785275
HackerNews,Gradient,90,2.8b,0.5391615853658536
HackerNews,Gradient,0,6.9b,0.511569696969697
HackerNews,Gradient,10,6.9b,0.5199142857142857
HackerNews,Gradient,20,6.9b,0.5336140350877192
HackerNews,Gradient,30,6.9b,0.5794649122807017
HackerNews,Gradient,40,6.9b,0.5039268292682927
HackerNews,Gradient,50,6.9b,0.5185518292682927
HackerNews,Gradient,60,6.9b,0.5419121212121212
HackerNews,Gradient,70,6.9b,0.5214018404907975
HackerNews,Gradient,80,6.9b,0.5340736196319018
HackerNews,Gradient,90,6.9b,0.5138292682926829
HackerNews,Gradient,0,12b,0.5061212121212121
HackerNews,Gradient,10,12b,0.5182371428571428
HackerNews,Gradient,20,12b,0.5390497076023392
HackerNews,Gradient,30,12b,0.5654970760233918
HackerNews,Gradient,40,12b,0.5055762195121951
HackerNews,Gradient,50,12b,0.5207987804878048
HackerNews,Gradient,60,12b,0.5279424242424243
HackerNews,Gradient,70,12b,0.5150337423312884
HackerNews,Gradient,80,12b,0.5063711656441718
HackerNews,Gradient,90,12b,0.507204268292683
HackerNews,Refer,0,160m,0.5084424242424243
HackerNews,Refer,10,160m,0.5386971428571429
HackerNews,Refer,20,160m,0.5004181286549707
HackerNews,Refer,30,160m,0.5320263157894737
HackerNews,Refer,40,160m,0.5359542682926829
HackerNews,Refer,50,160m,0.5176310975609757
HackerNews,Refer,60,160m,0.5135666666666667
HackerNews,Refer,70,160m,0.5326411042944785
HackerNews,Refer,80,160m,0.5115153374233129
HackerNews,Refer,90,160m,0.5004329268292682
HackerNews,Refer,0,410m,0.5084363636363637
HackerNews,Refer,10,410m,0.53888
HackerNews,Refer,20,410m,0.500406432748538
HackerNews,Refer,30,410m,0.5324385964912282
HackerNews,Refer,40,410m,0.5347012195121951
HackerNews,Refer,50,410m,0.517295731707317
HackerNews,Refer,60,410m,0.5145363636363636
HackerNews,Refer,70,410m,0.5326411042944785
HackerNews,Refer,80,410m,0.5115153374233129
HackerNews,Refer,90,410m,0.5004329268292682
HackerNews,Refer,0,1b,0.5083515151515152
HackerNews,Refer,10,1b,0.5388114285714286
HackerNews,Refer,20,1b,0.500266081871345
HackerNews,Refer,30,1b,0.5332543859649123
HackerNews,Refer,40,1b,0.5352439024390244
HackerNews,Refer,50,1b,0.5173170731707317
HackerNews,Refer,60,1b,0.5142818181818182
HackerNews,Refer,70,1b,0.5326411042944785
HackerNews,Refer,80,1b,0.5115153374233129
HackerNews,Refer,90,1b,0.5004329268292682
HackerNews,Refer,0,2.8b,0.5083515151515152
HackerNews,Refer,10,2.8b,0.5388114285714286
HackerNews,Refer,20,2.8b,0.500266081871345
HackerNews,Refer,30,2.8b,0.5332543859649123
HackerNews,Refer,40,2.8b,0.5352439024390244
HackerNews,Refer,50,2.8b,0.5173170731707317
HackerNews,Refer,60,2.8b,0.5142818181818182
HackerNews,Refer,70,2.8b,0.5326411042944785
HackerNews,Refer,80,2.8b,0.5115153374233129
HackerNews,Refer,90,2.8b,0.5004329268292682
HackerNews,Refer,0,6.9b,0.5087363636363637
HackerNews,Refer,10,6.9b,0.5395857142857143
HackerNews,Refer,20,6.9b,0.5000614035087719
HackerNews,Refer,30,6.9b,0.532280701754386
HackerNews,Refer,40,6.9b,0.5355548780487805
HackerNews,Refer,50,6.9b,0.5174481707317073
HackerNews,Refer,60,6.9b,0.5135878787878788
HackerNews,Refer,70,6.9b,0.5326411042944785
HackerNews,Refer,80,6.9b,0.5115153374233129
HackerNews,Refer,90,6.9b,0.5004329268292682
HackerNews,Refer,0,12b,0.5084636363636365
HackerNews,Refer,10,12b,0.5396142857142857
HackerNews,Refer,20,12b,0.5002076023391813
HackerNews,Refer,30,12b,0.531766081871345
HackerNews,Refer,40,12b,0.5356189024390244
HackerNews,Refer,50,12b,0.5173932926829268
HackerNews,Refer,60,12b,0.5146424242424242
HackerNews,Refer,70,12b,0.5326411042944785
HackerNews,Refer,80,12b,0.5115153374233129
HackerNews,Refer,90,12b,0.5004329268292682
HackerNews,CCD,0,160m,0.5348272727272727
HackerNews,CCD,10,160m,0.5373371428571427
HackerNews,CCD,20,160m,0.5069005847953216
HackerNews,CCD,30,160m,0.5119473684210526
HackerNews,CCD,40,160m,0.5245762195121951
HackerNews,CCD,50,160m,0.5080579268292682
HackerNews,CCD,60,160m,0.5283181818181818
HackerNews,CCD,70,160m,0.5233282208588956
HackerNews,CCD,80,160m,0.5285337423312884
HackerNews,CCD,90,160m,0.5126585365853659
HackerNews,CCD,0,410m,0.5337424242424242
HackerNews,CCD,10,410m,0.50036
HackerNews,CCD,20,410m,0.5302719298245614
HackerNews,CCD,30,410m,0.5132631578947369
HackerNews,CCD,40,410m,0.5108170731707317
HackerNews,CCD,50,410m,0.5187103658536586
HackerNews,CCD,60,410m,0.5003333333333333
HackerNews,CCD,70,410m,0.5449969325153374
HackerNews,CCD,80,410m,0.5133159509202454
HackerNews,CCD,90,410m,0.5335853658536586
HackerNews,CCD,0,1b,0.5100181818181818
HackerNews,CCD,10,1b,0.5044885714285715
HackerNews,CCD,20,1b,0.5248187134502924
HackerNews,CCD,30,1b,0.5104269005847953
HackerNews,CCD,40,1b,0.5342591463414634
HackerNews,CCD,50,1b,0.5278841463414634
HackerNews,CCD,60,1b,0.5286212121212122
HackerNews,CCD,70,1b,0.5151288343558283
HackerNews,CCD,80,1b,0.508361963190184
HackerNews,CCD,90,1b,0.5052225609756098
HackerNews,CCD,0,2.8b,0.5370575757575757
HackerNews,CCD,10,2.8b,0.5279628571428572
HackerNews,CCD,20,2.8b,0.5345497076023392
HackerNews,CCD,30,2.8b,0.5171023391812866
HackerNews,CCD,40,2.8b,0.5032439024390244
HackerNews,CCD,50,2.8b,0.5023567073170732
HackerNews,CCD,60,2.8b,0.5127969696969696
HackerNews,CCD,70,2.8b,0.5116472392638036
HackerNews,CCD,80,2.8b,0.5009079754601227
HackerNews,CCD,90,2.8b,0.5271432926829268
HackerNews,CCD,0,6.9b,0.5294969696969697
HackerNews,CCD,10,6.9b,0.5114142857142857
HackerNews,CCD,20,6.9b,0.5798508771929825
HackerNews,CCD,30,6.9b,0.5060614035087719
HackerNews,CCD,40,6.9b,0.5382621951219513
HackerNews,CCD,50,6.9b,0.5333658536585366
HackerNews,CCD,60,6.9b,0.5003272727272727
HackerNews,CCD,70,6.9b,0.5163006134969326
HackerNews,CCD,80,6.9b,0.5193496932515338
HackerNews,CCD,90,6.9b,0.5404908536585366
HackerNews,CCD,0,12b,0.5005848484848484
HackerNews,CCD,10,12b,0.5187685714285715
HackerNews,CCD,20,12b,0.5175847953216374
HackerNews,CCD,30,12b,0.5042543859649122
HackerNews,CCD,40,12b,0.5130853658536585
HackerNews,CCD,50,12b,0.5074756097560975
HackerNews,CCD,60,12b,0.5179
HackerNews,CCD,70,12b,0.5282269938650307
HackerNews,CCD,80,12b,0.5083803680981595
HackerNews,CCD,90,12b,0.5367317073170732
HackerNews,PAC,0,160m,0.5227757575757576
HackerNews,PAC,10,160m,0.5139542857142858
HackerNews,PAC,20,160m,0.5203216374269006
HackerNews,PAC,30,160m,0.5175906432748538
HackerNews,PAC,40,160m,0.5200121951219512
HackerNews,PAC,50,160m,0.5014085365853658
HackerNews,PAC,60,160m,0.5104181818181819
HackerNews,PAC,70,160m,0.5084171779141105
HackerNews,PAC,80,160m,0.5031165644171779
HackerNews,PAC,90,160m,0.5197987804878048
HackerNews,PAC,0,410m,0.5316393939393939
HackerNews,PAC,10,410m,0.5134628571428572
HackerNews,PAC,20,410m,0.5202163742690058
HackerNews,PAC,30,410m,0.5299941520467837
HackerNews,PAC,40,410m,0.5070426829268293
HackerNews,PAC,50,410m,0.5046951219512196
HackerNews,PAC,60,410m,0.5257515151515151
HackerNews,PAC,70,410m,0.5100920245398772
HackerNews,PAC,80,410m,0.5153926380368098
HackerNews,PAC,90,410m,0.5178719512195122
HackerNews,PAC,0,1b,0.5494787878787879
HackerNews,PAC,10,1b,0.5010285714285714
HackerNews,PAC,20,1b,0.5102163742690058
HackerNews,PAC,30,1b,0.5267251461988304
HackerNews,PAC,40,1b,0.5128170731707317
HackerNews,PAC,50,1b,0.5065243902439024
HackerNews,PAC,60,1b,0.508630303030303
HackerNews,PAC,70,1b,0.5164539877300613
HackerNews,PAC,80,1b,0.5305337423312884
HackerNews,PAC,90,1b,0.5016768292682927
HackerNews,PAC,0,2.8b,0.5016242424242424
HackerNews,PAC,10,2.8b,0.5228228571428571
HackerNews,PAC,20,2.8b,0.5049532163742689
HackerNews,PAC,30,2.8b,0.5471169590643274
HackerNews,PAC,40,2.8b,0.5090060975609756
HackerNews,PAC,50,2.8b,0.5182926829268293
HackerNews,PAC,60,2.8b,0.5393151515151516
HackerNews,PAC,70,2.8b,0.5007668711656442
HackerNews,PAC,80,2.8b,0.514723926380368
HackerNews,PAC,90,2.8b,0.5169878048780487
HackerNews,PAC,0,6.9b,0.5476666666666667
HackerNews,PAC,10,6.9b,0.5182457142857142
HackerNews,PAC,20,6.9b,0.5070233918128655
HackerNews,PAC,30,6.9b,0.5560116959064327
HackerNews,PAC,40,6.9b,0.5063658536585366
HackerNews,PAC,50,6.9b,0.5205548780487804
HackerNews,PAC,60,6.9b,0.546169696969697
HackerNews,PAC,70,6.9b,0.5121717791411042
HackerNews,PAC,80,6.9b,0.536122699386503
HackerNews,PAC,90,6.9b,0.5225365853658537
HackerNews,PAC,0,12b,0.5336060606060606
HackerNews,PAC,10,12b,0.5189942857142857
HackerNews,PAC,20,12b,0.517093567251462
HackerNews,PAC,30,12b,0.5410584795321638
HackerNews,PAC,40,12b,0.5163231707317073
HackerNews,PAC,50,12b,0.520219512195122
HackerNews,PAC,60,12b,0.5225939393939394
HackerNews,PAC,70,12b,0.5236503067484662
HackerNews,PAC,80,12b,0.5450552147239263
HackerNews,PAC,90,12b,0.5195121951219512
HackerNews,Samia,0,160m,0.5406545454545455
HackerNews,Samia,10,160m,0.5316457142857143
HackerNews,Samia,20,160m,0.5273216374269005
HackerNews,Samia,30,160m,0.5338245614035088
HackerNews,Samia,40,160m,0.5295792682926829
HackerNews,Samia,50,160m,0.5037743902439025
HackerNews,Samia,60,160m,0.5037515151515152
HackerNews,Samia,70,160m,0.5279447852760737
HackerNews,Samia,80,160m,0.5234539877300614
HackerNews,Samia,90,160m,0.5055304878048781
HackerNews,Samia,0,410m,0.5187515151515152
HackerNews,Samia,10,410m,0.5111257142857143
HackerNews,Samia,20,410m,0.5238070175438596
HackerNews,Samia,30,410m,0.5350292397660819
HackerNews,Samia,40,410m,0.500640243902439
HackerNews,Samia,50,410m,0.5056585365853659
HackerNews,Samia,60,410m,0.5075757575757576
HackerNews,Samia,70,410m,0.5279447852760737
HackerNews,Samia,80,410m,0.5234539877300614
HackerNews,Samia,90,410m,0.5055304878048781
HackerNews,Samia,0,1b,0.5079939393939394
HackerNews,Samia,10,1b,0.5118285714285714
HackerNews,Samia,20,1b,0.5007485380116958
HackerNews,Samia,30,1b,0.5300116959064327
HackerNews,Samia,40,1b,0.5154878048780488
HackerNews,Samia,50,1b,0.5023841463414634
HackerNews,Samia,60,1b,0.502630303030303
HackerNews,Samia,70,1b,0.5279447852760737
HackerNews,Samia,80,1b,0.5234539877300614
HackerNews,Samia,90,1b,0.5055304878048781
HackerNews,Samia,0,2.8b,0.5180060606060606
HackerNews,Samia,10,2.8b,0.5072057142857143
HackerNews,Samia,20,2.8b,0.5188187134502924
HackerNews,Samia,30,2.8b,0.5037426900584796
HackerNews,Samia,40,2.8b,0.5066463414634146
HackerNews,Samia,50,2.8b,0.5412865853658537
HackerNews,Samia,60,2.8b,0.5008787878787879
HackerNews,Samia,70,2.8b,0.5279447852760737
HackerNews,Samia,80,2.8b,0.5234539877300614
HackerNews,Samia,90,2.8b,0.5055304878048781
HackerNews,Samia,0,6.9b,0.5350787878787879
HackerNews,Samia,10,6.9b,0.5151600000000001
HackerNews,Samia,20,6.9b,0.5022865497076023
HackerNews,Samia,30,6.9b,0.5279005847953215
HackerNews,Samia,40,6.9b,0.5074085365853658
HackerNews,Samia,50,6.9b,0.5065487804878048
HackerNews,Samia,60,6.9b,0.5000060606060606
HackerNews,Samia,70,6.9b,0.5279447852760737
HackerNews,Samia,80,6.9b,0.5234539877300614
HackerNews,Samia,90,6.9b,0.5055304878048781
HackerNews,Samia,0,12b,0.5204969696969697
HackerNews,Samia,10,12b,0.5146857142857143
HackerNews,Samia,20,12b,0.5316783625730994
HackerNews,Samia,30,12b,0.502345029239766
HackerNews,Samia,40,12b,0.5473292682926829
HackerNews,Samia,50,12b,0.5410792682926829
HackerNews,Samia,60,12b,0.5068121212121212
HackerNews,Samia,70,12b,0.5279447852760737
HackerNews,Samia,80,12b,0.5234539877300614
HackerNews,Samia,90,12b,0.5055304878048781
Github,Loss,0,160m,0.510606828938472
Github,Loss,10,160m,0.507417
Github,Loss,20,160m,0.505034
Github,Loss,30,160m,0.5187419999999999
Github,Loss,40,160m,0.5241865
Github,Loss,50,160m,0.510879
Github,Loss,60,160m,0.5105335
Github,Loss,70,160m,0.5021985
Github,Loss,80,160m,0.5195525
Github,Loss,90,160m,0.525416
Github,Loss,0,410m,0.5071513233461229
Github,Loss,10,410m,0.5078575000000001
Github,Loss,20,410m,0.5071924999999999
Github,Loss,30,410m,0.5112815
Github,Loss,40,410m,0.524803
Github,Loss,50,410m,0.5121074999999999
Github,Loss,60,410m,0.509161
Github,Loss,70,410m,0.5006145
Github,Loss,80,410m,0.5152245000000001
Github,Loss,90,410m,0.5194875
Github,Loss,0,1b,0.5130532271072118
Github,Loss,10,1b,0.5075575
Github,Loss,20,1b,0.5051295
Github,Loss,30,1b,0.5129315000000001
Github,Loss,40,1b,0.521985
Github,Loss,50,1b,0.511582
Github,Loss,60,1b,0.5140445
Github,Loss,70,1b,0.501492
Github,Loss,80,1b,0.5147189999999999
Github,Loss,90,1b,0.5180015
Github,Loss,0,2.8b,0.5116485210619354
Github,Loss,10,2.8b,0.50789
Github,Loss,20,2.8b,0.5032595
Github,Loss,30,2.8b,0.5090655
Github,Loss,40,2.8b,0.524415
Github,Loss,50,2.8b,0.5126335
Github,Loss,60,2.8b,0.52246
Github,Loss,70,2.8b,0.5001035
Github,Loss,80,2.8b,0.515931
Github,Loss,90,2.8b,0.524046
Github,Loss,0,6.9b,0.513019114999552
Github,Loss,10,6.9b,0.501011
Github,Loss,20,6.9b,0.5052825
Github,Loss,30,6.9b,0.507436
Github,Loss,40,6.9b,0.524556
Github,Loss,50,6.9b,0.512465
Github,Loss,60,6.9b,0.5220445
Github,Loss,70,6.9b,0.5011585000000001
Github,Loss,80,6.9b,0.5129265000000001
Github,Loss,90,6.9b,0.5130825000000001
Github,Loss,0,12b,0.5125120156080711
Github,Loss,10,12b,0.5040264999999999
Github,Loss,20,12b,0.5036085
Github,Loss,30,12b,0.5087655000000001
Github,Loss,40,12b,0.5261655000000001
Github,Loss,50,12b,0.513789
Github,Loss,60,12b,0.524751
Github,Loss,70,12b,0.502564
Github,Loss,80,12b,0.512414
Github,Loss,90,12b,0.5131954999999999
Github,Min-K%,0,160m,0.5038393940875062
Github,Min-K%,10,160m,0.51463
Github,Min-K%,20,160m,0.502612
Github,Min-K%,30,160m,0.5190954999999999
Github,Min-K%,40,160m,0.5172715
Github,Min-K%,50,160m,0.5129265000000001
Github,Min-K%,60,160m,0.511954
Github,Min-K%,70,160m,0.5000005000000001
Github,Min-K%,80,160m,0.517489
Github,Min-K%,90,160m,0.525476
Github,Min-K%,0,410m,0.5007530120481928
Github,Min-K%,10,410m,0.512759
Github,Min-K%,20,410m,0.504878
Github,Min-K%,30,410m,0.5115894999999999
Github,Min-K%,40,410m,0.5211144999999999
Github,Min-K%,50,410m,0.5150965000000001
Github,Min-K%,60,410m,0.509622
Github,Min-K%,70,410m,0.5015965
Github,Min-K%,80,410m,0.512019
Github,Min-K%,90,410m,0.5183059999999999
Github,Min-K%,0,1b,0.5077617773324535
Github,Min-K%,10,1b,0.5107780000000001
Github,Min-K%,20,1b,0.5019990000000001
Github,Min-K%,30,1b,0.5119505
Github,Min-K%,40,1b,0.5198125
Github,Min-K%,50,1b,0.5140635
Github,Min-K%,60,1b,0.5153030000000001
Github,Min-K%,70,1b,0.5004135000000001
Github,Min-K%,80,1b,0.5128685
Github,Min-K%,90,1b,0.5172140000000001
Github,Min-K%,0,2.8b,0.5068030743664313
Github,Min-K%,10,2.8b,0.510928
Github,Min-K%,20,2.8b,0.501347
Github,Min-K%,30,2.8b,0.5089925
Github,Min-K%,40,2.8b,0.5231804999999999
Github,Min-K%,50,2.8b,0.5148525
Github,Min-K%,60,2.8b,0.523327
Github,Min-K%,70,2.8b,0.5016365
Github,Min-K%,80,2.8b,0.514296
Github,Min-K%,90,2.8b,0.5235745
Github,Min-K%,0,6.9b,0.5068382047459615
Github,Min-K%,10,6.9b,0.502862
Github,Min-K%,20,6.9b,0.503124
Github,Min-K%,30,6.9b,0.5072295
Github,Min-K%,40,6.9b,0.5240285
Github,Min-K%,50,6.9b,0.5152625
Github,Min-K%,60,6.9b,0.5223420000000001
Github,Min-K%,70,6.9b,0.5033005
Github,Min-K%,80,6.9b,0.511938
Github,Min-K%,90,6.9b,0.511451
Github,Min-K%,0,12b,0.5057888755834699
Github,Min-K%,10,12b,0.503223
Github,Min-K%,20,12b,0.502445
Github,Min-K%,30,12b,0.5095715
Github,Min-K%,40,12b,0.5262225
Github,Min-K%,50,12b,0.5175975
Github,Min-K%,60,12b,0.525278
Github,Min-K%,70,12b,0.5049539999999999
Github,Min-K%,80,12b,0.5116895
Github,Min-K%,90,12b,0.51151
Github,Perplexity,0,160m,0.510606828938472
Github,Perplexity,10,160m,0.507417
Github,Perplexity,20,160m,0.505034
Github,Perplexity,30,160m,0.5187419999999999
Github,Perplexity,40,160m,0.5241865
Github,Perplexity,50,160m,0.510879
Github,Perplexity,60,160m,0.5105335
Github,Perplexity,70,160m,0.5021985
Github,Perplexity,80,160m,0.5195525
Github,Perplexity,90,160m,0.525416
Github,Perplexity,0,410m,0.5071513233461229
Github,Perplexity,10,410m,0.5078575000000001
Github,Perplexity,20,410m,0.5071924999999999
Github,Perplexity,30,410m,0.5112815
Github,Perplexity,40,410m,0.524803
Github,Perplexity,50,410m,0.5121074999999999
Github,Perplexity,60,410m,0.509161
Github,Perplexity,70,410m,0.5006145
Github,Perplexity,80,410m,0.5152245000000001
Github,Perplexity,90,410m,0.5194875
Github,Perplexity,0,1b,0.5130532271072118
Github,Perplexity,10,1b,0.5075575
Github,Perplexity,20,1b,0.5051295
Github,Perplexity,30,1b,0.5129315000000001
Github,Perplexity,40,1b,0.521985
Github,Perplexity,50,1b,0.511582
Github,Perplexity,60,1b,0.5140445
Github,Perplexity,70,1b,0.501492
Github,Perplexity,80,1b,0.5147189999999999
Github,Perplexity,90,1b,0.5180015
Github,Perplexity,0,2.8b,0.5116485210619354
Github,Perplexity,10,2.8b,0.50789
Github,Perplexity,20,2.8b,0.5032595
Github,Perplexity,30,2.8b,0.5090655
Github,Perplexity,40,2.8b,0.524415
Github,Perplexity,50,2.8b,0.5126335
Github,Perplexity,60,2.8b,0.52246
Github,Perplexity,70,2.8b,0.5001035
Github,Perplexity,80,2.8b,0.515931
Github,Perplexity,90,2.8b,0.524046
Github,Perplexity,0,6.9b,0.513019114999552
Github,Perplexity,10,6.9b,0.501011
Github,Perplexity,20,6.9b,0.5052825
Github,Perplexity,30,6.9b,0.507436
Github,Perplexity,40,6.9b,0.524556
Github,Perplexity,50,6.9b,0.512465
Github,Perplexity,60,6.9b,0.5220445
Github,Perplexity,70,6.9b,0.5011585000000001
Github,Perplexity,80,6.9b,0.5129265000000001
Github,Perplexity,90,6.9b,0.5130825000000001
Github,Perplexity,0,12b,0.5125120156080711
Github,Perplexity,10,12b,0.5040264999999999
Github,Perplexity,20,12b,0.5036085
Github,Perplexity,30,12b,0.5087655000000001
Github,Perplexity,40,12b,0.5261655000000001
Github,Perplexity,50,12b,0.513789
Github,Perplexity,60,12b,0.524751
Github,Perplexity,70,12b,0.502564
Github,Perplexity,80,12b,0.512414
Github,Perplexity,90,12b,0.5131954999999999
Github,Min-K% ++,0,160m,0.5116984163835872
Github,Min-K% ++,10,160m,0.512907
Github,Min-K% ++,20,160m,0.5158560000000001
Github,Min-K% ++,30,160m,0.5184930000000001
Github,Min-K% ++,40,160m,0.5069315000000001
Github,Min-K% ++,50,160m,0.508304
Github,Min-K% ++,60,160m,0.502518
Github,Min-K% ++,70,160m,0.5022880000000001
Github,Min-K% ++,80,160m,0.5241385
Github,Min-K% ++,90,160m,0.522832
Github,Min-K% ++,0,410m,0.5051728211018517
Github,Min-K% ++,10,410m,0.51317
Github,Min-K% ++,20,410m,0.505661
Github,Min-K% ++,30,410m,0.5086204999999999
Github,Min-K% ++,40,410m,0.5170525
Github,Min-K% ++,50,410m,0.5201295
Github,Min-K% ++,60,410m,0.508563
Github,Min-K% ++,70,410m,0.500779
Github,Min-K% ++,80,410m,0.51728
Github,Min-K% ++,90,410m,0.5120145
Github,Min-K% ++,0,1b,0.5129177969484429
Github,Min-K% ++,10,1b,0.5159799999999999
Github,Min-K% ++,20,1b,0.500213
Github,Min-K% ++,30,1b,0.5120495
Github,Min-K% ++,40,1b,0.5283185
Github,Min-K% ++,50,1b,0.5140024999999999
Github,Min-K% ++,60,1b,0.515363
Github,Min-K% ++,70,1b,0.5048135
Github,Min-K% ++,80,1b,0.5174734999999999
Github,Min-K% ++,90,1b,0.5061629999999999
Github,Min-K% ++,0,2.8b,0.5125074333846542
Github,Min-K% ++,10,2.8b,0.515854
Github,Min-K% ++,20,2.8b,0.501831
Github,Min-K% ++,30,2.8b,0.5075715
Github,Min-K% ++,40,2.8b,0.5333615
Github,Min-K% ++,50,2.8b,0.5181515
Github,Min-K% ++,60,2.8b,0.523714
Github,Min-K% ++,70,2.8b,0.5091545
Github,Min-K% ++,80,2.8b,0.51662
Github,Min-K% ++,90,2.8b,0.5149699999999999
Github,Min-K% ++,0,6.9b,0.5166456902661355
Github,Min-K% ++,10,6.9b,0.5023555
Github,Min-K% ++,20,6.9b,0.5083854999999999
Github,Min-K% ++,30,6.9b,0.5114365
Github,Min-K% ++,40,6.9b,0.532674
Github,Min-K% ++,50,6.9b,0.5202105
Github,Min-K% ++,60,6.9b,0.525378
Github,Min-K% ++,70,6.9b,0.5120315
Github,Min-K% ++,80,6.9b,0.521996
Github,Min-K% ++,90,6.9b,0.5001475
Github,Min-K% ++,0,12b,0.5087479736389777
Github,Min-K% ++,10,12b,0.5024329999999999
Github,Min-K% ++,20,12b,0.5029840000000001
Github,Min-K% ++,30,12b,0.5158345
Github,Min-K% ++,40,12b,0.5398675000000001
Github,Min-K% ++,50,12b,0.5238375
Github,Min-K% ++,60,12b,0.52997
Github,Min-K% ++,70,12b,0.5180830000000001
Github,Min-K% ++,80,12b,0.5289539999999999
Github,Min-K% ++,90,12b,0.5026415
Github,Zlib,0,160m,0.5039570044885424
Github,Zlib,10,160m,0.5037395
Github,Zlib,20,160m,0.503591
Github,Zlib,30,160m,0.5190475
Github,Zlib,40,160m,0.515309
Github,Zlib,50,160m,0.5009995
Github,Zlib,60,160m,0.500816
Github,Zlib,70,160m,0.5011865
Github,Zlib,80,160m,0.521263
Github,Zlib,90,160m,0.514168
Github,Zlib,0,410m,0.5009459745676418
Github,Zlib,10,410m,0.501107
Github,Zlib,20,410m,0.505331
Github,Zlib,30,410m,0.513054
Github,Zlib,40,410m,0.5179860000000001
Github,Zlib,50,410m,0.5048295
Github,Zlib,60,410m,0.5005785
Github,Zlib,70,410m,0.500155
Github,Zlib,80,410m,0.518964
Github,Zlib,90,410m,0.5081685
Github,Zlib,0,1b,0.5045470930374643
Github,Zlib,10,1b,0.5005355
Github,Zlib,20,1b,0.503137
Github,Zlib,30,1b,0.514022
Github,Zlib,40,1b,0.517321
Github,Zlib,50,1b,0.5052075
Github,Zlib,60,1b,0.507394
Github,Zlib,70,1b,0.500318
Github,Zlib,80,1b,0.5190969999999999
Github,Zlib,90,1b,0.5094845
Github,Zlib,0,2.8b,0.503846012854664
Github,Zlib,10,2.8b,0.5000370000000001
Github,Zlib,20,2.8b,0.5022565
Github,Zlib,30,2.8b,0.5106470000000001
Github,Zlib,40,2.8b,0.5193749999999999
Github,Zlib,50,2.8b,0.5076535
Github,Zlib,60,2.8b,0.517204
Github,Zlib,70,2.8b,0.5013015000000001
Github,Zlib,80,2.8b,0.5145245
Github,Zlib,90,2.8b,0.519929
Github,Zlib,0,6.9b,0.5054228068460455
Github,Zlib,10,6.9b,0.5050045000000001
Github,Zlib,20,6.9b,0.503029
Github,Zlib,30,6.9b,0.5105435
Github,Zlib,40,6.9b,0.520394
Github,Zlib,50,6.9b,0.5055219999999999
Github,Zlib,60,6.9b,0.516879
Github,Zlib,70,6.9b,0.503247
Github,Zlib,80,6.9b,0.5148775
Github,Zlib,90,6.9b,0.5052685000000001
Github,Zlib,0,12b,0.5049880047573662
Github,Zlib,10,12b,0.509311
Github,Zlib,20,12b,0.5019020000000001
Github,Zlib,30,12b,0.5116095
Github,Zlib,40,12b,0.521723
Github,Zlib,50,12b,0.5072705
Github,Zlib,60,12b,0.51957
Github,Zlib,70,12b,0.505037
Github,Zlib,80,12b,0.5148185000000001
Github,Zlib,90,12b,0.5066225
Github,Gradient,0,160m,0.5302156903475972
Github,Gradient,10,160m,0.5032715000000001
Github,Gradient,20,160m,0.533248
Github,Gradient,30,160m,0.515474
Github,Gradient,40,160m,0.503063
Github,Gradient,50,160m,0.5001884999999999
Github,Gradient,60,160m,0.5134194999999999
Github,Gradient,70,160m,0.508282
Github,Gradient,80,160m,0.5261415
