dataset,feature,length,model_size,auc
Wikipedia (en),PAC,500,1b,0.504065445026178
Wikipedia (en),PAC,600,1b,0.5002226148409894
Wikipedia (en),PAC,700,1b,0.5063685300207039
Wikipedia (en),PAC,800,1b,0.5088683473389356
Wikipedia (en),PAC,900,1b,0.5195850340136055
Wikipedia (en),PAC,0,2.8b,0.5072179286393501
Wikipedia (en),PAC,100,2.8b,0.51013
Wikipedia (en),PAC,200,2.8b,0.51924
Wikipedia (en),PAC,300,2.8b,0.517344
Wikipedia (en),PAC,400,2.8b,0.5061957894736842
Wikipedia (en),PAC,500,2.8b,0.5016282722513089
Wikipedia (en),PAC,600,2.8b,0.5008038869257951
Wikipedia (en),PAC,700,2.8b,0.504136645962733
Wikipedia (en),PAC,800,2.8b,0.5057731092436974
Wikipedia (en),PAC,900,2.8b,0.5153639455782313
Wikipedia (en),PAC,0,6.9b,0.511615
Wikipedia (en),PAC,100,6.9b,0.512103
Wikipedia (en),PAC,200,6.9b,0.5142220000000001
Wikipedia (en),PAC,300,6.9b,0.5247999999999999
Wikipedia (en),PAC,400,6.9b,0.5007631578947368
Wikipedia (en),PAC,500,6.9b,0.5026871727748691
Wikipedia (en),PAC,600,6.9b,0.5014575971731449
Wikipedia (en),PAC,700,6.9b,0.5084927536231884
Wikipedia (en),PAC,800,6.9b,0.504750700280112
Wikipedia (en),PAC,900,6.9b,0.5107074829931972
Wikipedia (en),PAC,0,12b,0.505974
Wikipedia (en),PAC,100,12b,0.5092620000000001
Wikipedia (en),PAC,200,12b,0.520428
Wikipedia (en),PAC,300,12b,0.531428
Wikipedia (en),PAC,400,12b,0.5001242105263157
Wikipedia (en),PAC,500,12b,0.5064096858638744
Wikipedia (en),PAC,600,12b,0.5039363957597174
Wikipedia (en),PAC,700,12b,0.5030124223602485
Wikipedia (en),PAC,800,12b,0.505563025210084
Wikipedia (en),PAC,900,12b,0.5162721088435375
Wikipedia (en),Samia,0,160m,0.502513
Wikipedia (en),Samia,100,160m,0.5141709999999999
Wikipedia (en),Samia,200,160m,0.516372
Wikipedia (en),Samia,300,160m,0.590895
Wikipedia (en),Samia,400,160m,0.5140336842105263
Wikipedia (en),Samia,500,160m,0.5028206806282722
Wikipedia (en),Samia,600,160m,0.5130097173144876
Wikipedia (en),Samia,700,160m,0.5013198757763975
Wikipedia (en),Samia,800,160m,0.5366078431372548
Wikipedia (en),Samia,900,160m,0.5124047619047619
Wikipedia (en),Samia,0,410m,0.507406
Wikipedia (en),Samia,100,410m,0.502345
Wikipedia (en),Samia,200,410m,0.505576
Wikipedia (en),Samia,300,410m,0.592367
Wikipedia (en),Samia,400,410m,0.5140336842105263
Wikipedia (en),Samia,500,410m,0.5028206806282722
Wikipedia (en),Samia,600,410m,0.5130097173144876
Wikipedia (en),Samia,700,410m,0.5013198757763975
Wikipedia (en),Samia,800,410m,0.5366078431372548
Wikipedia (en),Samia,900,410m,0.5123809523809524
Wikipedia (en),Samia,0,1b,0.5296940000000001
Wikipedia (en),Samia,100,1b,0.505667
Wikipedia (en),Samia,200,1b,0.521576
Wikipedia (en),Samia,300,1b,0.587541
Wikipedia (en),Samia,400,1b,0.5140336842105263
Wikipedia (en),Samia,500,1b,0.5028206806282722
Wikipedia (en),Samia,600,1b,0.5130097173144876
Wikipedia (en),Samia,700,1b,0.5013198757763975
Wikipedia (en),Samia,800,1b,0.5366078431372548
Wikipedia (en),Samia,900,1b,0.5123945578231293
Wikipedia (en),Samia,0,2.8b,0.5015890000000001
Wikipedia (en),Samia,100,2.8b,0.515786
Wikipedia (en),Samia,200,2.8b,0.526706
Wikipedia (en),Samia,300,2.8b,0.5555289999999999
Wikipedia (en),Samia,400,2.8b,0.5140336842105263
Wikipedia (en),Samia,500,2.8b,0.5028206806282722
Wikipedia (en),Samia,600,2.8b,0.5130097173144876
Wikipedia (en),Samia,700,2.8b,0.5013198757763975
Wikipedia (en),Samia,800,2.8b,0.5366078431372548
Wikipedia (en),Samia,900,2.8b,0.5119319727891156
Wikipedia (en),Samia,0,6.9b,0.51248
Wikipedia (en),Samia,100,6.9b,0.505374
Wikipedia (en),Samia,200,6.9b,0.521188
Wikipedia (en),Samia,300,6.9b,0.555699
Wikipedia (en),Samia,400,6.9b,0.5140336842105263
Wikipedia (en),Samia,500,6.9b,0.5028206806282722
Wikipedia (en),Samia,600,6.9b,0.5130097173144876
Wikipedia (en),Samia,700,6.9b,0.5013198757763975
Wikipedia (en),Samia,800,6.9b,0.5366078431372548
Wikipedia (en),Samia,900,6.9b,0.5121394557823129
Wikipedia (en),Samia,0,12b,0.514455
Wikipedia (en),Samia,100,12b,0.521653
Wikipedia (en),Samia,200,12b,0.521299
Wikipedia (en),Samia,300,12b,0.556094
Wikipedia (en),Samia,400,12b,0.5153747368421053
Wikipedia (en),Samia,500,12b,0.5028206806282722
Wikipedia (en),Samia,600,12b,0.5130097173144876
Wikipedia (en),Samia,700,12b,0.5013198757763975
Wikipedia (en),Samia,800,12b,0.5366078431372548
Wikipedia (en),Samia,900,12b,0.5122585034013606
StackExchange,Loss,0,160m,0.50689
StackExchange,Loss,100,160m,0.5185465
StackExchange,Loss,200,160m,0.5071905000000001
StackExchange,Loss,300,160m,0.507677
StackExchange,Loss,400,160m,0.5124185
StackExchange,Loss,500,160m,0.5133615
StackExchange,Loss,600,160m,0.5019186507936508
StackExchange,Loss,700,160m,0.5184861386138614
StackExchange,Loss,800,160m,0.503190909090909
StackExchange,Loss,900,160m,0.5101431535269709
StackExchange,Loss,0,410m,0.5030965000000001
StackExchange,Loss,100,410m,0.5209175
StackExchange,Loss,200,410m,0.5065035
StackExchange,Loss,300,410m,0.5040745
StackExchange,Loss,400,410m,0.5135354999999999
StackExchange,Loss,500,410m,0.5168550000000001
StackExchange,Loss,600,410m,0.5061309523809523
StackExchange,Loss,700,410m,0.5173386138613861
StackExchange,Loss,800,410m,0.5003345454545455
StackExchange,Loss,900,410m,0.5108464730290456
StackExchange,Loss,0,1b,0.504077
StackExchange,Loss,100,1b,0.5201715
StackExchange,Loss,200,1b,0.5047735
StackExchange,Loss,300,1b,0.5033455
StackExchange,Loss,400,1b,0.5126705
StackExchange,Loss,500,1b,0.5176649999999999
StackExchange,Loss,600,1b,0.5087380952380952
StackExchange,Loss,700,1b,0.5184019801980199
StackExchange,Loss,800,1b,0.5019763636363637
StackExchange,Loss,900,1b,0.5132282157676348
StackExchange,Loss,0,2.8b,0.508662
StackExchange,Loss,100,2.8b,0.5161245
StackExchange,Loss,200,2.8b,0.5003
StackExchange,Loss,300,2.8b,0.501258
StackExchange,Loss,400,2.8b,0.5091735
StackExchange,Loss,500,2.8b,0.5149905
StackExchange,Loss,600,2.8b,0.5145019841269841
StackExchange,Loss,700,2.8b,0.5221762376237623
StackExchange,Loss,800,2.8b,0.5061599999999999
StackExchange,Loss,900,2.8b,0.5151244813278008
StackExchange,Loss,0,6.9b,0.510942
StackExchange,Loss,100,6.9b,0.5161975000000001
StackExchange,Loss,200,6.9b,0.503373
StackExchange,Loss,300,6.9b,0.5037995
StackExchange,Loss,400,6.9b,0.5082715
StackExchange,Loss,500,6.9b,0.513373
StackExchange,Loss,600,6.9b,0.5162156084656084
StackExchange,Loss,700,6.9b,0.5228940594059406
StackExchange,Loss,800,6.9b,0.5078272727272728
StackExchange,Loss,900,6.9b,0.5185082987551867
StackExchange,Loss,0,12b,0.5107875
StackExchange,Loss,100,12b,0.5127155
StackExchange,Loss,200,12b,0.5045994999999999
StackExchange,Loss,300,12b,0.5066535
StackExchange,Loss,400,12b,0.5053115
StackExchange,Loss,500,12b,0.5113695
StackExchange,Loss,600,12b,0.5183253968253967
StackExchange,Loss,700,12b,0.5248336633663366
StackExchange,Loss,800,12b,0.5098854545454545
StackExchange,Loss,900,12b,0.5213485477178423
StackExchange,Min-K%,0,160m,0.5095515
StackExchange,Min-K%,100,160m,0.51117
StackExchange,Min-K%,200,160m,0.507196
StackExchange,Min-K%,300,160m,0.5059675
StackExchange,Min-K%,400,160m,0.519257
StackExchange,Min-K%,500,160m,0.504634
StackExchange,Min-K%,600,160m,0.5071653439153438
StackExchange,Min-K%,700,160m,0.5141861386138613
StackExchange,Min-K%,800,160m,0.5016872727272728
StackExchange,Min-K%,900,160m,0.5036597510373444
StackExchange,Min-K%,0,410m,0.503762
StackExchange,Min-K%,100,410m,0.5183329999999999
StackExchange,Min-K%,200,410m,0.506834
StackExchange,Min-K%,300,410m,0.501857
StackExchange,Min-K%,400,410m,0.5162249999999999
StackExchange,Min-K%,500,410m,0.509241
StackExchange,Min-K%,600,410m,0.5099007936507937
StackExchange,Min-K%,700,410m,0.5116574257425743
StackExchange,Min-K%,800,410m,0.5012727272727273
StackExchange,Min-K%,900,410m,0.5002572614107884
StackExchange,Min-K%,0,1b,0.5070140000000001
StackExchange,Min-K%,100,1b,0.5168014999999999
StackExchange,Min-K%,200,1b,0.505373
StackExchange,Min-K%,300,1b,0.5024365000000001
StackExchange,Min-K%,400,1b,0.516829
StackExchange,Min-K%,500,1b,0.5098214999999999
StackExchange,Min-K%,600,1b,0.5141719576719577
StackExchange,Min-K%,700,1b,0.5149485148514852
StackExchange,Min-K%,800,1b,0.5052181818181818
StackExchange,Min-K%,900,1b,0.5035020746887967
StackExchange,Min-K%,0,2.8b,0.512773
StackExchange,Min-K%,100,2.8b,0.512733
StackExchange,Min-K%,200,2.8b,0.5031285
StackExchange,Min-K%,300,2.8b,0.50573
StackExchange,Min-K%,400,2.8b,0.510352
StackExchange,Min-K%,500,2.8b,0.504336
StackExchange,Min-K%,600,2.8b,0.5205727513227514
StackExchange,Min-K%,700,2.8b,0.5207999999999999
StackExchange,Min-K%,800,2.8b,0.5106727272727273
StackExchange,Min-K%,900,2.8b,0.5110414937759337
StackExchange,Min-K%,0,6.9b,0.5148429999999999
StackExchange,Min-K%,100,6.9b,0.508964
StackExchange,Min-K%,200,6.9b,0.507828
StackExchange,Min-K%,300,6.9b,0.509585
StackExchange,Min-K%,400,6.9b,0.507122
StackExchange,Min-K%,500,6.9b,0.500961
StackExchange,Min-K%,600,6.9b,0.5239232804232805
StackExchange,Min-K%,700,6.9b,0.521380198019802
StackExchange,Min-K%,800,6.9b,0.5123963636363636
StackExchange,Min-K%,900,6.9b,0.5155103734439834
StackExchange,Min-K%,0,12b,0.513903
StackExchange,Min-K%,100,12b,0.5051655
StackExchange,Min-K%,200,12b,0.50788
StackExchange,Min-K%,300,12b,0.515415
StackExchange,Min-K%,400,12b,0.5022
StackExchange,Min-K%,500,12b,0.502723
StackExchange,Min-K%,600,12b,0.5273465608465608
StackExchange,Min-K%,700,12b,0.5257722772277228
StackExchange,Min-K%,800,12b,0.5140399999999999
StackExchange,Min-K%,900,12b,0.5186887966804979
StackExchange,Perplexity,0,160m,0.50689
StackExchange,Perplexity,100,160m,0.5185465
StackExchange,Perplexity,200,160m,0.5071905000000001
StackExchange,Perplexity,300,160m,0.507677
StackExchange,Perplexity,400,160m,0.5124185
StackExchange,Perplexity,500,160m,0.5133615
StackExchange,Perplexity,600,160m,0.5019186507936508
StackExchange,Perplexity,700,160m,0.5184861386138614
StackExchange,Perplexity,800,160m,0.503190909090909
StackExchange,Perplexity,900,160m,0.5101431535269709
StackExchange,Perplexity,0,410m,0.5030965000000001
StackExchange,Perplexity,100,410m,0.5209175
StackExchange,Perplexity,200,410m,0.5065035
StackExchange,Perplexity,300,410m,0.5040745
StackExchange,Perplexity,400,410m,0.5135354999999999
StackExchange,Perplexity,500,410m,0.5168550000000001
StackExchange,Perplexity,600,410m,0.5061309523809523
StackExchange,Perplexity,700,410m,0.5173386138613861
StackExchange,Perplexity,800,410m,0.5003345454545455
StackExchange,Perplexity,900,410m,0.5108464730290456
StackExchange,Perplexity,0,1b,0.504077
StackExchange,Perplexity,100,1b,0.5201715
StackExchange,Perplexity,200,1b,0.5047735
StackExchange,Perplexity,300,1b,0.5033455
StackExchange,Perplexity,400,1b,0.5126705
StackExchange,Perplexity,500,1b,0.5176649999999999
StackExchange,Perplexity,600,1b,0.5087380952380952
StackExchange,Perplexity,700,1b,0.5184019801980199
StackExchange,Perplexity,800,1b,0.5019763636363637
StackExchange,Perplexity,900,1b,0.5132282157676348
StackExchange,Perplexity,0,2.8b,0.508662
StackExchange,Perplexity,100,2.8b,0.5161245
StackExchange,Perplexity,200,2.8b,0.5003
StackExchange,Perplexity,300,2.8b,0.501258
StackExchange,Perplexity,400,2.8b,0.5091735
StackExchange,Perplexity,500,2.8b,0.5149905
StackExchange,Perplexity,600,2.8b,0.5145019841269841
StackExchange,Perplexity,700,2.8b,0.5221762376237623
StackExchange,Perplexity,800,2.8b,0.5061599999999999
StackExchange,Perplexity,900,2.8b,0.5151244813278008
StackExchange,Perplexity,0,6.9b,0.510942
StackExchange,Perplexity,100,6.9b,0.5161975000000001
StackExchange,Perplexity,200,6.9b,0.503373
StackExchange,Perplexity,300,6.9b,0.5037995
StackExchange,Perplexity,400,6.9b,0.5082715
StackExchange,Perplexity,500,6.9b,0.513373
StackExchange,Perplexity,600,6.9b,0.5162156084656084
StackExchange,Perplexity,700,6.9b,0.5228940594059406
StackExchange,Perplexity,800,6.9b,0.5078272727272728
StackExchange,Perplexity,900,6.9b,0.5185082987551867
StackExchange,Perplexity,0,12b,0.5107875
StackExchange,Perplexity,100,12b,0.5127155
StackExchange,Perplexity,200,12b,0.5045994999999999
StackExchange,Perplexity,300,12b,0.5066535
StackExchange,Perplexity,400,12b,0.5053115
StackExchange,Perplexity,500,12b,0.5113695
StackExchange,Perplexity,600,12b,0.5183253968253967
StackExchange,Perplexity,700,12b,0.5248336633663366
StackExchange,Perplexity,800,12b,0.5098854545454545
StackExchange,Perplexity,900,12b,0.5213485477178423
StackExchange,Min-K% ++,0,160m,0.507913
StackExchange,Min-K% ++,100,160m,0.5143789999999999
StackExchange,Min-K% ++,200,160m,0.507732
StackExchange,Min-K% ++,300,160m,0.5081924999999999
StackExchange,Min-K% ++,400,160m,0.506488
StackExchange,Min-K% ++,500,160m,0.51737
StackExchange,Min-K% ++,600,160m,0.5143068783068783
StackExchange,Min-K% ++,700,160m,0.5148495049504951
StackExchange,Min-K% ++,800,160m,0.5191745454545454
StackExchange,Min-K% ++,900,160m,0.5009066390041493
StackExchange,Min-K% ++,0,410m,0.502443
StackExchange,Min-K% ++,100,410m,0.5072180000000001
StackExchange,Min-K% ++,200,410m,0.51938
StackExchange,Min-K% ++,300,410m,0.511336
StackExchange,Min-K% ++,400,410m,0.5074765
StackExchange,Min-K% ++,500,410m,0.510222
StackExchange,Min-K% ++,600,410m,0.5243359788359788
StackExchange,Min-K% ++,700,410m,0.5241564356435644
StackExchange,Min-K% ++,800,410m,0.5173418181818182
StackExchange,Min-K% ++,900,410m,0.5054605809128631
StackExchange,Min-K% ++,0,1b,0.507153
StackExchange,Min-K% ++,100,1b,0.502752
StackExchange,Min-K% ++,200,1b,0.518822
StackExchange,Min-K% ++,300,1b,0.5067159999999999
StackExchange,Min-K% ++,400,1b,0.5071285
StackExchange,Min-K% ++,500,1b,0.502075
StackExchange,Min-K% ++,600,1b,0.5316600529100529
StackExchange,Min-K% ++,700,1b,0.5258871287128712
StackExchange,Min-K% ++,800,1b,0.5381527272727273
StackExchange,Min-K% ++,900,1b,0.5190539419087137
StackExchange,Min-K% ++,0,2.8b,0.5177459999999999
StackExchange,Min-K% ++,100,2.8b,0.511452
StackExchange,Min-K% ++,200,2.8b,0.5002730000000001
StackExchange,Min-K% ++,300,2.8b,0.521014
StackExchange,Min-K% ++,400,2.8b,0.5024839999999999
StackExchange,Min-K% ++,500,2.8b,0.507111
StackExchange,Min-K% ++,600,2.8b,0.5401395502645503
StackExchange,Min-K% ++,700,2.8b,0.5392910891089109
StackExchange,Min-K% ++,800,2.8b,0.5459563636363636
StackExchange,Min-K% ++,900,2.8b,0.5271410788381743
StackExchange,Min-K% ++,0,6.9b,0.521992
StackExchange,Min-K% ++,100,6.9b,0.519736
StackExchange,Min-K% ++,200,6.9b,0.5133989999999999
StackExchange,Min-K% ++,300,6.9b,0.5270645
StackExchange,Min-K% ++,400,6.9b,0.51197
StackExchange,Min-K% ++,500,6.9b,0.511946
StackExchange,Min-K% ++,600,6.9b,0.5456071428571428
StackExchange,Min-K% ++,700,6.9b,0.5439425742574258
StackExchange,Min-K% ++,800,6.9b,0.5595309090909091
StackExchange,Min-K% ++,900,6.9b,0.5382116182572615
StackExchange,Min-K% ++,0,12b,0.518655
StackExchange,Min-K% ++,100,12b,0.520726
StackExchange,Min-K% ++,200,12b,0.524668
StackExchange,Min-K% ++,300,12b,0.534719
StackExchange,Min-K% ++,400,12b,0.5238259999999999
StackExchange,Min-K% ++,500,12b,0.525158
StackExchange,Min-K% ++,600,12b,0.5548518518518518
StackExchange,Min-K% ++,700,12b,0.5567831683168317
StackExchange,Min-K% ++,800,12b,0.5517654545454547
StackExchange,Min-K% ++,900,12b,0.545954356846473
StackExchange,Zlib,0,160m,0.506603
StackExchange,Zlib,100,160m,0.517361
StackExchange,Zlib,200,160m,0.5042045
StackExchange,Zlib,300,160m,0.5206115
StackExchange,Zlib,400,160m,0.5241245
StackExchange,Zlib,500,160m,0.5104474999999999
StackExchange,Zlib,600,160m,0.52142791005291
StackExchange,Zlib,700,160m,0.5013722772277227
StackExchange,Zlib,800,160m,0.5287436363636364
StackExchange,Zlib,900,160m,0.5011120331950207
StackExchange,Zlib,0,410m,0.505178
StackExchange,Zlib,100,410m,0.523512
StackExchange,Zlib,200,410m,0.5057725000000001
StackExchange,Zlib,300,410m,0.518743
StackExchange,Zlib,400,410m,0.5232675
StackExchange,Zlib,500,410m,0.515125
StackExchange,Zlib,600,410m,0.5063525132275132
StackExchange,Zlib,700,410m,0.5036990099009901
StackExchange,Zlib,800,410m,0.5217418181818182
StackExchange,Zlib,900,410m,0.5041721991701245
StackExchange,Zlib,0,1b,0.5047125
StackExchange,Zlib,100,1b,0.521376
StackExchange,Zlib,200,1b,0.501764
StackExchange,Zlib,300,1b,0.5156415
StackExchange,Zlib,400,1b,0.5187090000000001
StackExchange,Zlib,500,1b,0.514705
StackExchange,Zlib,600,1b,0.5011415343915344
StackExchange,Zlib,700,1b,0.5068217821782178
StackExchange,Zlib,800,1b,0.52278
StackExchange,Zlib,900,1b,0.5074004149377593
StackExchange,Zlib,0,2.8b,0.5108455
StackExchange,Zlib,100,2.8b,0.5152705
StackExchange,Zlib,200,2.8b,0.5042545
StackExchange,Zlib,300,2.8b,0.5205595
StackExchange,Zlib,400,2.8b,0.51115
StackExchange,Zlib,500,2.8b,0.5078625
StackExchange,Zlib,600,2.8b,0.5130945767195767
StackExchange,Zlib,700,2.8b,0.5149108910891089
StackExchange,Zlib,800,2.8b,0.5313909090909091
StackExchange,Zlib,900,2.8b,0.5129190871369296
StackExchange,Zlib,0,6.9b,0.5127905
StackExchange,Zlib,100,6.9b,0.5152895
StackExchange,Zlib,200,6.9b,0.5085120000000001
StackExchange,Zlib,300,6.9b,0.5240495000000001
StackExchange,Zlib,400,6.9b,0.5095375
StackExchange,Zlib,500,6.9b,0.5052685
StackExchange,Zlib,600,6.9b,0.5164966931216931
StackExchange,Zlib,700,6.9b,0.5164326732673268
StackExchange,Zlib,800,6.9b,0.5338618181818182
StackExchange,Zlib,900,6.9b,0.5204854771784233
StackExchange,Zlib,0,12b,0.5122
StackExchange,Zlib,100,12b,0.509452
StackExchange,Zlib,200,12b,0.5088345000000001
StackExchange,Zlib,300,12b,0.5290144999999999
StackExchange,Zlib,400,12b,0.5037229999999999
StackExchange,Zlib,500,12b,0.5014575
StackExchange,Zlib,600,12b,0.5204808201058201
StackExchange,Zlib,700,12b,0.5212039603960397
StackExchange,Zlib,800,12b,0.5372163636363636
StackExchange,Zlib,900,12b,0.5267448132780083
StackExchange,Gradient,0,160m,0.5017105
StackExchange,Gradient,100,160m,0.515644
StackExchange,Gradient,200,160m,0.5152965
StackExchange,Gradient,300,160m,0.5250060000000001
StackExchange,Gradient,400,160m,0.50481
StackExchange,Gradient,500,160m,0.5158415
StackExchange,Gradient,600,160m,0.5018181216931217
StackExchange,Gradient,700,160m,0.5146089108910891
StackExchange,Gradient,800,160m,0.5262
StackExchange,Gradient,900,160m,0.5264315352697095
StackExchange,Gradient,0,410m,0.507495
StackExchange,Gradient,100,410m,0.506904
StackExchange,Gradient,200,410m,0.5139055
StackExchange,Gradient,300,410m,0.514559
StackExchange,Gradient,400,410m,0.507401
StackExchange,Gradient,500,410m,0.5028595
StackExchange,Gradient,600,410m,0.5064570105820105
StackExchange,Gradient,700,410m,0.5052752475247525
StackExchange,Gradient,800,410m,0.5076527272727273
StackExchange,Gradient,900,410m,0.5214917012448133
StackExchange,Gradient,0,1b,0.510633
StackExchange,Gradient,100,1b,0.503676
StackExchange,Gradient,200,1b,0.5158404999999999
StackExchange,Gradient,300,1b,0.5186660000000001
StackExchange,Gradient,400,1b,0.5099889999999999
StackExchange,Gradient,500,1b,0.5053725
StackExchange,Gradient,600,1b,0.5018452380952381
StackExchange,Gradient,700,1b,0.509258415841584
StackExchange,Gradient,800,1b,0.5330854545454546
StackExchange,Gradient,900,1b,0.5183755186721992
StackExchange,Gradient,0,2.8b,0.52722
StackExchange,Gradient,100,2.8b,0.5049655000000001
StackExchange,Gradient,200,2.8b,0.5105255000000001
StackExchange,Gradient,300,2.8b,0.5237955
StackExchange,Gradient,400,2.8b,0.5144785
StackExchange,Gradient,500,2.8b,0.5030495
StackExchange,Gradient,600,2.8b,0.5133928571428572
StackExchange,Gradient,700,2.8b,0.5363227722772277
StackExchange,Gradient,800,2.8b,0.5267072727272728
StackExchange,Gradient,900,2.8b,0.5074834024896265
StackExchange,Gradient,0,6.9b,0.5175194999999999
StackExchange,Gradient,100,6.9b,0.5013905
StackExchange,Gradient,200,6.9b,0.5000855
StackExchange,Gradient,300,6.9b,0.5363450000000001
StackExchange,Gradient,400,6.9b,0.5058564999999999
StackExchange,Gradient,500,6.9b,0.5174395
StackExchange,Gradient,600,6.9b,0.525010582010582
StackExchange,Gradient,700,6.9b,0.5312257425742575
StackExchange,Gradient,800,6.9b,0.5263654545454546
StackExchange,Gradient,900,6.9b,0.5176887966804979
StackExchange,Gradient,0,12b,0.514375
StackExchange,Gradient,100,12b,0.5099994999999999
StackExchange,Gradient,200,12b,0.5089414999999999
StackExchange,Gradient,300,12b,0.519612
StackExchange,Gradient,400,12b,0.5119769999999999
StackExchange,Gradient,500,12b,0.521735
StackExchange,Gradient,600,12b,0.5001838624338625
StackExchange,Gradient,700,12b,0.5280673267326732
StackExchange,Gradient,800,12b,0.5157018181818182
StackExchange,Gradient,900,12b,0.5202302904564315
StackExchange,Refer,0,160m,0.501082
StackExchange,Refer,100,160m,0.5224195
StackExchange,Refer,200,160m,0.5073384999999999
StackExchange,Refer,300,160m,0.5060285
StackExchange,Refer,400,160m,0.5153925
StackExchange,Refer,500,160m,0.518786
StackExchange,Refer,600,160m,0.5065826719576719
StackExchange,Refer,700,160m,0.5159950495049506
StackExchange,Refer,800,160m,0.5013018181818182
StackExchange,Refer,900,160m,0.5110414937759336
StackExchange,Refer,0,410m,0.501082
StackExchange,Refer,100,410m,0.5224195
StackExchange,Refer,200,410m,0.5073384999999999
StackExchange,Refer,300,410m,0.5060285
StackExchange,Refer,400,410m,0.5153925
StackExchange,Refer,500,410m,0.518786
StackExchange,Refer,600,410m,0.5065826719576719
StackExchange,Refer,700,410m,0.5159950495049506
StackExchange,Refer,800,410m,0.5013018181818182
StackExchange,Refer,900,410m,0.5110414937759336
StackExchange,Refer,0,1b,0.501082
StackExchange,Refer,100,1b,0.5224195
StackExchange,Refer,200,1b,0.5073384999999999
StackExchange,Refer,300,1b,0.5060285
StackExchange,Refer,400,1b,0.5153925
StackExchange,Refer,500,1b,0.518786
StackExchange,Refer,600,1b,0.5065826719576719
StackExchange,Refer,700,1b,0.5159950495049506
StackExchange,Refer,800,1b,0.5013018181818182
StackExchange,Refer,900,1b,0.5110414937759336
StackExchange,Refer,0,2.8b,0.501093
StackExchange,Refer,100,2.8b,0.5224385
StackExchange,Refer,200,2.8b,0.5073274999999999
StackExchange,Refer,300,2.8b,0.5061310000000001
StackExchange,Refer,400,2.8b,0.5153925
StackExchange,Refer,500,2.8b,0.518786
StackExchange,Refer,600,2.8b,0.5065826719576719
StackExchange,Refer,700,2.8b,0.5159950495049506
StackExchange,Refer,800,2.8b,0.5013018181818182
StackExchange,Refer,900,2.8b,0.5110414937759336
StackExchange,Refer,0,6.9b,0.501269
StackExchange,Refer,100,6.9b,0.5224325000000001
StackExchange,Refer,200,6.9b,0.5073304999999999
StackExchange,Refer,300,6.9b,0.506097
StackExchange,Refer,400,6.9b,0.5153805
StackExchange,Refer,500,6.9b,0.518786
StackExchange,Refer,600,6.9b,0.5065826719576719
StackExchange,Refer,700,6.9b,0.5157930693069308
StackExchange,Refer,800,6.9b,0.5013018181818182
StackExchange,Refer,900,6.9b,0.5110414937759336
StackExchange,Refer,0,12b,0.501269
StackExchange,Refer,100,12b,0.5224325000000001
StackExchange,Refer,200,12b,0.5073304999999999
StackExchange,Refer,300,12b,0.506097
StackExchange,Refer,400,12b,0.5153805
StackExchange,Refer,500,12b,0.518786
StackExchange,Refer,600,12b,0.5065826719576719
StackExchange,Refer,700,12b,0.5157930693069308
StackExchange,Refer,800,12b,0.5013018181818182
StackExchange,Refer,900,12b,0.5110414937759336
StackExchange,CCD,0,160m,0.500166
StackExchange,CCD,100,160m,0.5051655
StackExchange,CCD,200,160m,0.5170895
StackExchange,CCD,300,160m,0.502681
StackExchange,CCD,400,160m,0.5114255
StackExchange,CCD,500,160m,0.5015125
StackExchange,CCD,600,160m,0.5155132275132275
StackExchange,CCD,700,160m,0.5271148514851485
StackExchange,CCD,800,160m,0.5366727272727272
StackExchange,CCD,900,160m,0.5290601659751037
StackExchange,CCD,0,410m,0.5211665000000001
StackExchange,CCD,100,410m,0.5044150000000001
StackExchange,CCD,200,410m,0.502327
StackExchange,CCD,300,410m,0.523564
StackExchange,CCD,400,410m,0.504011
StackExchange,CCD,500,410m,0.502096
StackExchange,CCD,600,410m,0.506172619047619
StackExchange,CCD,700,410m,0.5120920792079209
StackExchange,CCD,800,410m,0.5150581818181819
StackExchange,CCD,900,410m,0.5226639004149377
StackExchange,CCD,0,1b,0.5063789999999999
StackExchange,CCD,100,1b,0.5100055
StackExchange,CCD,200,1b,0.502046
StackExchange,CCD,300,1b,0.507827
StackExchange,CCD,400,1b,0.506356
StackExchange,CCD,500,1b,0.5017924999999999
StackExchange,CCD,600,1b,0.5026018518518518
StackExchange,CCD,700,1b,0.5105722772277228
StackExchange,CCD,800,1b,0.5036927272727273
StackExchange,CCD,900,1b,0.5149211618257261
StackExchange,CCD,0,2.8b,0.5049064999999999
StackExchange,CCD,100,2.8b,0.5083154999999999
StackExchange,CCD,200,2.8b,0.501513
StackExchange,CCD,300,2.8b,0.5139665
StackExchange,CCD,400,2.8b,0.5010665
StackExchange,CCD,500,2.8b,0.5102075
StackExchange,CCD,600,2.8b,0.5127242063492063
StackExchange,CCD,700,2.8b,0.5246475247524752
StackExchange,CCD,800,2.8b,0.5071872727272727
StackExchange,CCD,900,2.8b,0.5121327800829876
StackExchange,CCD,0,6.9b,0.5016725
StackExchange,CCD,100,6.9b,0.509428
StackExchange,CCD,200,6.9b,0.5004905
StackExchange,CCD,300,6.9b,0.5016075
StackExchange,CCD,400,6.9b,0.5109865
StackExchange,CCD,500,6.9b,0.5009935
StackExchange,CCD,600,6.9b,0.5036964285714286
StackExchange,CCD,700,6.9b,0.5162891089108912
StackExchange,CCD,800,6.9b,0.5077327272727272
StackExchange,CCD,900,6.9b,0.5079668049792532
StackExchange,CCD,0,12b,0.5120705
