dataset,feature,length,model_size,auc
Wikipedia (en),PAC,700,1b,0.5068737060041408
Wikipedia (en),PAC,800,1b,0.5107955182072829
Wikipedia (en),PAC,900,1b,0.5293027210884353
Wikipedia (en),PAC,0,2.8b,0.5089079999999999
Wikipedia (en),PAC,100,2.8b,0.5140819999999999
Wikipedia (en),PAC,200,2.8b,0.502313
Wikipedia (en),PAC,300,2.8b,0.511388
Wikipedia (en),PAC,400,2.8b,0.5143926315789473
Wikipedia (en),PAC,500,2.8b,0.509869109947644
Wikipedia (en),PAC,600,2.8b,0.5144381625441696
Wikipedia (en),PAC,700,2.8b,0.5023540372670807
Wikipedia (en),PAC,800,2.8b,0.5110448179271709
Wikipedia (en),PAC,900,2.8b,0.5295272108843537
Wikipedia (en),PAC,0,6.9b,0.508211
Wikipedia (en),PAC,100,6.9b,0.509978
Wikipedia (en),PAC,200,6.9b,0.501869
Wikipedia (en),PAC,300,6.9b,0.504024
Wikipedia (en),PAC,400,6.9b,0.5067294736842105
Wikipedia (en),PAC,500,6.9b,0.5059659685863874
Wikipedia (en),PAC,600,6.9b,0.5244717314487632
Wikipedia (en),PAC,700,6.9b,0.5051055900621118
Wikipedia (en),PAC,800,6.9b,0.503921568627451
Wikipedia (en),PAC,900,6.9b,0.516251700680272
Wikipedia (en),PAC,0,12b,0.508389
Wikipedia (en),PAC,100,12b,0.511301
Wikipedia (en),PAC,200,12b,0.500454
Wikipedia (en),PAC,300,12b,0.517915
Wikipedia (en),PAC,400,12b,0.5140336842105263
Wikipedia (en),PAC,500,12b,0.5082303664921466
Wikipedia (en),PAC,600,12b,0.5280636042402826
Wikipedia (en),PAC,700,12b,0.5053229813664596
Wikipedia (en),PAC,800,12b,0.516
Wikipedia (en),PAC,900,12b,0.5288809523809525
Wikipedia (en),Samia,0,160m,0.501468
Wikipedia (en),Samia,100,160m,0.518692
Wikipedia (en),Samia,200,160m,0.505178
Wikipedia (en),Samia,300,160m,0.599021
Wikipedia (en),Samia,400,160m,0.5027873684210526
Wikipedia (en),Samia,500,160m,0.511053664921466
Wikipedia (en),Samia,600,160m,0.507333038869258
Wikipedia (en),Samia,700,160m,0.5093146997929606
Wikipedia (en),Samia,800,160m,0.5362352941176471
Wikipedia (en),Samia,900,160m,0.505829931972789
Wikipedia (en),Samia,0,410m,0.503088
Wikipedia (en),Samia,100,410m,0.5121990000000001
Wikipedia (en),Samia,200,410m,0.508072
Wikipedia (en),Samia,300,410m,0.59517
Wikipedia (en),Samia,400,410m,0.5027873684210526
Wikipedia (en),Samia,500,410m,0.511053664921466
Wikipedia (en),Samia,600,410m,0.507333038869258
Wikipedia (en),Samia,700,410m,0.5093146997929606
Wikipedia (en),Samia,800,410m,0.5362352941176471
Wikipedia (en),Samia,900,410m,0.505829931972789
Wikipedia (en),Samia,0,1b,0.508688
Wikipedia (en),Samia,100,1b,0.5043259999999999
Wikipedia (en),Samia,200,1b,0.513475
Wikipedia (en),Samia,300,1b,0.592058
Wikipedia (en),Samia,400,1b,0.5027873684210526
Wikipedia (en),Samia,500,1b,0.511053664921466
Wikipedia (en),Samia,600,1b,0.507333038869258
Wikipedia (en),Samia,700,1b,0.5093146997929606
Wikipedia (en),Samia,800,1b,0.5362352941176471
Wikipedia (en),Samia,900,1b,0.505829931972789
Wikipedia (en),Samia,0,2.8b,0.5038050000000001
Wikipedia (en),Samia,100,2.8b,0.5252899999999999
Wikipedia (en),Samia,200,2.8b,0.528877
Wikipedia (en),Samia,300,2.8b,0.571689
Wikipedia (en),Samia,400,2.8b,0.5027873684210526
Wikipedia (en),Samia,500,2.8b,0.511053664921466
Wikipedia (en),Samia,600,2.8b,0.507333038869258
Wikipedia (en),Samia,700,2.8b,0.5093146997929606
Wikipedia (en),Samia,800,2.8b,0.5362352941176471
Wikipedia (en),Samia,900,2.8b,0.505829931972789
Wikipedia (en),Samia,0,6.9b,0.507576
Wikipedia (en),Samia,100,6.9b,0.5064500000000001
Wikipedia (en),Samia,200,6.9b,0.501497
Wikipedia (en),Samia,300,6.9b,0.570217
Wikipedia (en),Samia,400,6.9b,0.5027873684210526
Wikipedia (en),Samia,500,6.9b,0.511053664921466
Wikipedia (en),Samia,600,6.9b,0.507333038869258
Wikipedia (en),Samia,700,6.9b,0.5093146997929606
Wikipedia (en),Samia,800,6.9b,0.5362352941176471
Wikipedia (en),Samia,900,6.9b,0.505829931972789
Wikipedia (en),Samia,0,12b,0.505579
Wikipedia (en),Samia,100,12b,0.518389
Wikipedia (en),Samia,200,12b,0.510478
Wikipedia (en),Samia,300,12b,0.5694750000000001
Wikipedia (en),Samia,400,12b,0.5027873684210526
Wikipedia (en),Samia,500,12b,0.511053664921466
Wikipedia (en),Samia,600,12b,0.507333038869258
Wikipedia (en),Samia,700,12b,0.5093146997929606
Wikipedia (en),Samia,800,12b,0.5362352941176471
Wikipedia (en),Samia,900,12b,0.505829931972789
StackExchange,Loss,0,160m,0.5027295
StackExchange,Loss,100,160m,0.50759
StackExchange,Loss,200,160m,0.5032375
StackExchange,Loss,300,160m,0.5025235
StackExchange,Loss,400,160m,0.5196525000000001
StackExchange,Loss,500,160m,0.513219
StackExchange,Loss,600,160m,0.5107943121693121
StackExchange,Loss,700,160m,0.5044366336633663
StackExchange,Loss,800,160m,0.5122072727272727
StackExchange,Loss,900,160m,0.5130850622406639
StackExchange,Loss,0,410m,0.5005385
StackExchange,Loss,100,410m,0.5035165
StackExchange,Loss,200,410m,0.5091910000000001
StackExchange,Loss,300,410m,0.5035285
StackExchange,Loss,400,410m,0.5214715000000001
StackExchange,Loss,500,410m,0.5159785
StackExchange,Loss,600,410m,0.5074166666666666
StackExchange,Loss,700,410m,0.5054772277227723
StackExchange,Loss,800,410m,0.5093872727272728
StackExchange,Loss,900,410m,0.5159813278008298
StackExchange,Loss,0,1b,0.500575
StackExchange,Loss,100,1b,0.5040789999999999
StackExchange,Loss,200,1b,0.5069355
StackExchange,Loss,300,1b,0.5037985
StackExchange,Loss,400,1b,0.521304
StackExchange,Loss,500,1b,0.5156115
StackExchange,Loss,600,1b,0.5043306878306878
StackExchange,Loss,700,1b,0.5035940594059405
StackExchange,Loss,800,1b,0.5096618181818182
StackExchange,Loss,900,1b,0.5189813278008298
StackExchange,Loss,0,2.8b,0.5042845
StackExchange,Loss,100,2.8b,0.5009185
StackExchange,Loss,200,2.8b,0.502489
StackExchange,Loss,300,2.8b,0.5064935
StackExchange,Loss,400,2.8b,0.5153395000000001
StackExchange,Loss,500,2.8b,0.5117275
StackExchange,Loss,600,2.8b,0.5006805555555556
StackExchange,Loss,700,2.8b,0.5005920792079208
StackExchange,Loss,800,2.8b,0.5130636363636364
StackExchange,Loss,900,2.8b,0.5223215767634855
StackExchange,Loss,0,6.9b,0.505083
StackExchange,Loss,100,6.9b,0.501806
StackExchange,Loss,200,6.9b,0.5020164999999999
StackExchange,Loss,300,6.9b,0.5082285
StackExchange,Loss,400,6.9b,0.5140750000000001
StackExchange,Loss,500,6.9b,0.5087295000000001
StackExchange,Loss,600,6.9b,0.502193783068783
StackExchange,Loss,700,6.9b,0.5021445544554456
StackExchange,Loss,800,6.9b,0.5143836363636363
StackExchange,Loss,900,6.9b,0.5250373443983403
StackExchange,Loss,0,12b,0.5090034999999999
StackExchange,Loss,100,12b,0.504033
StackExchange,Loss,200,12b,0.5039365
StackExchange,Loss,300,12b,0.5111950000000001
StackExchange,Loss,400,12b,0.511431
StackExchange,Loss,500,12b,0.5063759999999999
StackExchange,Loss,600,12b,0.5047486772486773
StackExchange,Loss,700,12b,0.5046970297029703
StackExchange,Loss,800,12b,0.5162
StackExchange,Loss,900,12b,0.5279087136929461
StackExchange,Min-K%,0,160m,0.5004555
StackExchange,Min-K%,100,160m,0.5108649999999999
StackExchange,Min-K%,200,160m,0.501169
StackExchange,Min-K%,300,160m,0.501698
StackExchange,Min-K%,400,160m,0.522002
StackExchange,Min-K%,500,160m,0.5125139999999999
StackExchange,Min-K%,600,160m,0.5011415343915344
StackExchange,Min-K%,700,160m,0.5122019801980198
StackExchange,Min-K%,800,160m,0.5107854545454544
StackExchange,Min-K%,900,160m,0.5045601659751037
StackExchange,Min-K%,0,410m,0.503494
StackExchange,Min-K%,100,410m,0.50758
StackExchange,Min-K%,200,410m,0.5098400000000001
StackExchange,Min-K%,300,410m,0.5044075
StackExchange,Min-K%,400,410m,0.521468
StackExchange,Min-K%,500,410m,0.516845
StackExchange,Min-K%,600,410m,0.5027698412698413
StackExchange,Min-K%,700,410m,0.5122693069306931
StackExchange,Min-K%,800,410m,0.5107236363636363
StackExchange,Min-K%,900,410m,0.5102199170124482
StackExchange,Min-K%,0,1b,0.50465
StackExchange,Min-K%,100,1b,0.5088365
StackExchange,Min-K%,200,1b,0.503789
StackExchange,Min-K%,300,1b,0.5038940000000001
StackExchange,Min-K%,400,1b,0.5215110000000001
StackExchange,Min-K%,500,1b,0.515379
StackExchange,Min-K%,600,1b,0.5026468253968254
StackExchange,Min-K%,700,1b,0.5099009900990099
StackExchange,Min-K%,800,1b,0.5129818181818181
StackExchange,Min-K%,900,1b,0.5148008298755187
StackExchange,Min-K%,0,2.8b,0.5118739999999999
StackExchange,Min-K%,100,2.8b,0.503457
StackExchange,Min-K%,200,2.8b,0.5014
StackExchange,Min-K%,300,2.8b,0.508176
StackExchange,Min-K%,400,2.8b,0.512553
StackExchange,Min-K%,500,2.8b,0.50693
StackExchange,Min-K%,600,2.8b,0.5089378306878307
StackExchange,Min-K%,700,2.8b,0.5033940594059405
StackExchange,Min-K%,800,2.8b,0.51848
StackExchange,Min-K%,900,2.8b,0.5239377593360995
StackExchange,Min-K%,0,6.9b,0.5108779999999999
StackExchange,Min-K%,100,6.9b,0.5019895000000001
StackExchange,Min-K%,200,6.9b,0.506293
StackExchange,Min-K%,300,6.9b,0.509655
StackExchange,Min-K%,400,6.9b,0.510775
StackExchange,Min-K%,500,6.9b,0.500958
StackExchange,Min-K%,600,6.9b,0.5129775132275132
StackExchange,Min-K%,700,6.9b,0.5011267326732673
StackExchange,Min-K%,800,6.9b,0.5203527272727273
StackExchange,Min-K%,900,6.9b,0.528688796680498
StackExchange,Min-K%,0,12b,0.518528
StackExchange,Min-K%,100,12b,0.502016
StackExchange,Min-K%,200,12b,0.5110135
StackExchange,Min-K%,300,12b,0.515702
StackExchange,Min-K%,400,12b,0.5068330000000001
StackExchange,Min-K%,500,12b,0.503495
StackExchange,Min-K%,600,12b,0.5164828042328042
StackExchange,Min-K%,700,12b,0.5032871287128713
StackExchange,Min-K%,800,12b,0.5218618181818182
StackExchange,Min-K%,900,12b,0.5313278008298755
StackExchange,Perplexity,0,160m,0.5027295
StackExchange,Perplexity,100,160m,0.50759
StackExchange,Perplexity,200,160m,0.5032375
StackExchange,Perplexity,300,160m,0.5025235
StackExchange,Perplexity,400,160m,0.5196525000000001
StackExchange,Perplexity,500,160m,0.513219
StackExchange,Perplexity,600,160m,0.5107943121693121
StackExchange,Perplexity,700,160m,0.5044366336633663
StackExchange,Perplexity,800,160m,0.5122072727272727
StackExchange,Perplexity,900,160m,0.5130850622406639
StackExchange,Perplexity,0,410m,0.5005385
StackExchange,Perplexity,100,410m,0.5035165
StackExchange,Perplexity,200,410m,0.5091910000000001
StackExchange,Perplexity,300,410m,0.5035285
StackExchange,Perplexity,400,410m,0.5214715000000001
StackExchange,Perplexity,500,410m,0.5159785
StackExchange,Perplexity,600,410m,0.5074166666666666
StackExchange,Perplexity,700,410m,0.5054772277227723
StackExchange,Perplexity,800,410m,0.5093872727272728
StackExchange,Perplexity,900,410m,0.5159813278008298
StackExchange,Perplexity,0,1b,0.500575
StackExchange,Perplexity,100,1b,0.5040789999999999
StackExchange,Perplexity,200,1b,0.5069355
StackExchange,Perplexity,300,1b,0.5037985
StackExchange,Perplexity,400,1b,0.521304
StackExchange,Perplexity,500,1b,0.5156115
StackExchange,Perplexity,600,1b,0.5043306878306878
StackExchange,Perplexity,700,1b,0.5035940594059405
StackExchange,Perplexity,800,1b,0.5096618181818182
StackExchange,Perplexity,900,1b,0.5189813278008298
StackExchange,Perplexity,0,2.8b,0.5042845
StackExchange,Perplexity,100,2.8b,0.5009185
StackExchange,Perplexity,200,2.8b,0.502489
StackExchange,Perplexity,300,2.8b,0.5064935
StackExchange,Perplexity,400,2.8b,0.5153395000000001
StackExchange,Perplexity,500,2.8b,0.5117275
StackExchange,Perplexity,600,2.8b,0.5006805555555556
StackExchange,Perplexity,700,2.8b,0.5005920792079208
StackExchange,Perplexity,800,2.8b,0.5130636363636364
StackExchange,Perplexity,900,2.8b,0.5223215767634855
StackExchange,Perplexity,0,6.9b,0.505083
StackExchange,Perplexity,100,6.9b,0.501806
StackExchange,Perplexity,200,6.9b,0.5020164999999999
StackExchange,Perplexity,300,6.9b,0.5082285
StackExchange,Perplexity,400,6.9b,0.5140750000000001
StackExchange,Perplexity,500,6.9b,0.5087295000000001
StackExchange,Perplexity,600,6.9b,0.502193783068783
StackExchange,Perplexity,700,6.9b,0.5021445544554456
StackExchange,Perplexity,800,6.9b,0.5143836363636363
StackExchange,Perplexity,900,6.9b,0.5250373443983403
StackExchange,Perplexity,0,12b,0.5090034999999999
StackExchange,Perplexity,100,12b,0.504033
StackExchange,Perplexity,200,12b,0.5039365
StackExchange,Perplexity,300,12b,0.5111950000000001
StackExchange,Perplexity,400,12b,0.511431
StackExchange,Perplexity,500,12b,0.5063759999999999
StackExchange,Perplexity,600,12b,0.5047486772486773
StackExchange,Perplexity,700,12b,0.5046970297029703
StackExchange,Perplexity,800,12b,0.5162
StackExchange,Perplexity,900,12b,0.5279087136929461
StackExchange,Min-K% ++,0,160m,0.510908
StackExchange,Min-K% ++,100,160m,0.5089375
StackExchange,Min-K% ++,200,160m,0.5218740000000001
StackExchange,Min-K% ++,300,160m,0.503848
StackExchange,Min-K% ++,400,160m,0.5125845
StackExchange,Min-K% ++,500,160m,0.526054
StackExchange,Min-K% ++,600,160m,0.513739417989418
StackExchange,Min-K% ++,700,160m,0.5041168316831683
StackExchange,Min-K% ++,800,160m,0.5339472727272727
StackExchange,Min-K% ++,900,160m,0.5206348547717843
StackExchange,Min-K% ++,0,410m,0.517612
StackExchange,Min-K% ++,100,410m,0.5000610000000001
StackExchange,Min-K% ++,200,410m,0.512408
StackExchange,Min-K% ++,300,410m,0.5053730000000001
StackExchange,Min-K% ++,400,410m,0.512554
StackExchange,Min-K% ++,500,410m,0.5197345
StackExchange,Min-K% ++,600,410m,0.5031362433862434
StackExchange,Min-K% ++,700,410m,0.5026574257425742
StackExchange,Min-K% ++,800,410m,0.5262836363636364
StackExchange,Min-K% ++,900,410m,0.5172572614107883
StackExchange,Min-K% ++,0,1b,0.524375
StackExchange,Min-K% ++,100,1b,0.503647
StackExchange,Min-K% ++,200,1b,0.5110994999999999
StackExchange,Min-K% ++,300,1b,0.506835
StackExchange,Min-K% ++,400,1b,0.513625
StackExchange,Min-K% ++,500,1b,0.518818
StackExchange,Min-K% ++,600,1b,0.5149345238095238
StackExchange,Min-K% ++,700,1b,0.5134237623762377
StackExchange,Min-K% ++,800,1b,0.5404636363636364
StackExchange,Min-K% ++,900,1b,0.5327095435684647
StackExchange,Min-K% ++,0,2.8b,0.5313530000000001
StackExchange,Min-K% ++,100,2.8b,0.510238
StackExchange,Min-K% ++,200,2.8b,0.509345
StackExchange,Min-K% ++,300,2.8b,0.5233909999999999
StackExchange,Min-K% ++,400,2.8b,0.503417
StackExchange,Min-K% ++,500,2.8b,0.502255
StackExchange,Min-K% ++,600,2.8b,0.5252063492063491
StackExchange,Min-K% ++,700,2.8b,0.5170960396039603
StackExchange,Min-K% ++,800,2.8b,0.5565381818181818
StackExchange,Min-K% ++,900,2.8b,0.541195020746888
StackExchange,Min-K% ++,0,6.9b,0.526381
StackExchange,Min-K% ++,100,6.9b,0.5206230000000001
StackExchange,Min-K% ++,200,6.9b,0.529738
StackExchange,Min-K% ++,300,6.9b,0.521452
StackExchange,Min-K% ++,400,6.9b,0.5080965
StackExchange,Min-K% ++,500,6.9b,0.51085
StackExchange,Min-K% ++,600,6.9b,0.5324365079365079
StackExchange,Min-K% ++,700,6.9b,0.5302811881188119
StackExchange,Min-K% ++,800,6.9b,0.5663672727272727
StackExchange,Min-K% ++,900,6.9b,0.5521908713692947
StackExchange,Min-K% ++,0,12b,0.539571
StackExchange,Min-K% ++,100,12b,0.5191885
StackExchange,Min-K% ++,200,12b,0.5301745
StackExchange,Min-K% ++,300,12b,0.528868
StackExchange,Min-K% ++,400,12b,0.510661
StackExchange,Min-K% ++,500,12b,0.518465
StackExchange,Min-K% ++,600,12b,0.540489417989418
StackExchange,Min-K% ++,700,12b,0.5438019801980198
StackExchange,Min-K% ++,800,12b,0.5665636363636364
StackExchange,Min-K% ++,900,12b,0.5572655601659751
StackExchange,Zlib,0,160m,0.503194
StackExchange,Zlib,100,160m,0.5109465
StackExchange,Zlib,200,160m,0.507109
StackExchange,Zlib,300,160m,0.5059795
StackExchange,Zlib,400,160m,0.5278625
StackExchange,Zlib,500,160m,0.507085
StackExchange,Zlib,600,160m,0.510151455026455
StackExchange,Zlib,700,160m,0.5191306930693069
StackExchange,Zlib,800,160m,0.5321036363636363
StackExchange,Zlib,900,160m,0.5084875518672198
StackExchange,Zlib,0,410m,0.50194
StackExchange,Zlib,100,410m,0.5030935
StackExchange,Zlib,200,410m,0.5121589999999999
StackExchange,Zlib,300,410m,0.5013615
StackExchange,Zlib,400,410m,0.5299335
StackExchange,Zlib,500,410m,0.51397
StackExchange,Zlib,600,410m,0.5018386243386244
StackExchange,Zlib,700,410m,0.5161633663366336
StackExchange,Zlib,800,410m,0.528530909090909
StackExchange,Zlib,900,410m,0.5141265560165975
StackExchange,Zlib,0,1b,0.500791
StackExchange,Zlib,100,1b,0.504141
StackExchange,Zlib,200,1b,0.5088410000000001
StackExchange,Zlib,300,1b,0.500086
StackExchange,Zlib,400,1b,0.5294034999999999
StackExchange,Zlib,500,1b,0.5122950000000001
StackExchange,Zlib,600,1b,0.5055350529100529
StackExchange,Zlib,700,1b,0.5120475247524753
StackExchange,Zlib,800,1b,0.5282890909090909
StackExchange,Zlib,900,1b,0.5200995850622406
StackExchange,Zlib,0,2.8b,0.5060135
StackExchange,Zlib,100,2.8b,0.502014
StackExchange,Zlib,200,2.8b,0.5017064999999999
StackExchange,Zlib,300,2.8b,0.5050975
StackExchange,Zlib,400,2.8b,0.518298
StackExchange,Zlib,500,2.8b,0.5040545000000001
StackExchange,Zlib,600,2.8b,0.5143353174603175
StackExchange,Zlib,700,2.8b,0.5042148514851486
StackExchange,Zlib,800,2.8b,0.5365509090909091
StackExchange,Zlib,900,2.8b,0.5286804979253112
StackExchange,Zlib,0,6.9b,0.5055095000000001
StackExchange,Zlib,100,6.9b,0.5032044999999999
StackExchange,Zlib,200,6.9b,0.5041905
StackExchange,Zlib,300,6.9b,0.5069494999999999
StackExchange,Zlib,400,6.9b,0.5158315
StackExchange,Zlib,500,6.9b,0.501822
StackExchange,Zlib,600,6.9b,0.5177149470899471
StackExchange,Zlib,700,6.9b,0.5009960396039603
StackExchange,Zlib,800,6.9b,0.5391818181818182
StackExchange,Zlib,900,6.9b,0.5351348547717842
StackExchange,Zlib,0,12b,0.5102565000000001
StackExchange,Zlib,100,12b,0.506449
StackExchange,Zlib,200,12b,0.5078965
StackExchange,Zlib,300,12b,0.5122279999999999
StackExchange,Zlib,400,12b,0.511306
StackExchange,Zlib,500,12b,0.5058549999999999
StackExchange,Zlib,600,12b,0.5224821428571429
StackExchange,Zlib,700,12b,0.5029049504950496
StackExchange,Zlib,800,12b,0.5424599999999999
StackExchange,Zlib,900,12b,0.5412697095435685
StackExchange,Gradient,0,160m,0.5009319999999999
StackExchange,Gradient,100,160m,0.504777
StackExchange,Gradient,200,160m,0.522753
StackExchange,Gradient,300,160m,0.5309805
StackExchange,Gradient,400,160m,0.5169524999999999
StackExchange,Gradient,500,160m,0.5061605
StackExchange,Gradient,600,160m,0.5057261904761905
StackExchange,Gradient,700,160m,0.5173881188118812
StackExchange,Gradient,800,160m,0.5248600000000001
StackExchange,Gradient,900,160m,0.5278983402489626
StackExchange,Gradient,0,410m,0.5061445
StackExchange,Gradient,100,410m,0.502192
StackExchange,Gradient,200,410m,0.500571
StackExchange,Gradient,300,410m,0.503767
StackExchange,Gradient,400,410m,0.508848
StackExchange,Gradient,500,410m,0.508201
StackExchange,Gradient,600,410m,0.5076633597883597
StackExchange,Gradient,700,410m,0.5082772277227723
StackExchange,Gradient,800,410m,0.5001963636363637
StackExchange,Gradient,900,410m,0.5228838174273859
StackExchange,Gradient,0,1b,0.5035425
StackExchange,Gradient,100,1b,0.5056365
StackExchange,Gradient,200,1b,0.5113235
StackExchange,Gradient,300,1b,0.5005175
StackExchange,Gradient,400,1b,0.512615
StackExchange,Gradient,500,1b,0.5079724999999999
StackExchange,Gradient,600,1b,0.5054966931216931
StackExchange,Gradient,700,1b,0.5026455445544554
StackExchange,Gradient,800,1b,0.5248472727272728
StackExchange,Gradient,900,1b,0.5072323651452282
StackExchange,Gradient,0,2.8b,0.507171
StackExchange,Gradient,100,2.8b,0.519085
StackExchange,Gradient,200,2.8b,0.50099
StackExchange,Gradient,300,2.8b,0.519241
StackExchange,Gradient,400,2.8b,0.513825
StackExchange,Gradient,500,2.8b,0.5005820000000001
StackExchange,Gradient,600,2.8b,0.5090152116402117
StackExchange,Gradient,700,2.8b,0.5178247524752475
StackExchange,Gradient,800,2.8b,0.5340509090909091
StackExchange,Gradient,900,2.8b,0.5038174273858922
StackExchange,Gradient,0,6.9b,0.5009355
StackExchange,Gradient,100,6.9b,0.5174335000000001
StackExchange,Gradient,200,6.9b,0.5125314999999999
StackExchange,Gradient,300,6.9b,0.5240285
StackExchange,Gradient,400,6.9b,0.50853
StackExchange,Gradient,500,6.9b,0.5101424999999999
StackExchange,Gradient,600,6.9b,0.5181977513227514
StackExchange,Gradient,700,6.9b,0.5268920792079208
StackExchange,Gradient,800,6.9b,0.5192599999999999
StackExchange,Gradient,900,6.9b,0.5248672199170125
StackExchange,Gradient,0,12b,0.504827
StackExchange,Gradient,100,12b,0.503665
StackExchange,Gradient,200,12b,0.512014
StackExchange,Gradient,300,12b,0.5207005
StackExchange,Gradient,400,12b,0.50692
StackExchange,Gradient,500,12b,0.5153645
StackExchange,Gradient,600,12b,0.5065310846560847
StackExchange,Gradient,700,12b,0.5226306930693069
StackExchange,Gradient,800,12b,0.5155745454545455
StackExchange,Gradient,900,12b,0.5048568464730291
StackExchange,Refer,0,160m,0.504796
StackExchange,Refer,100,160m,0.5054605
StackExchange,Refer,200,160m,0.5073894999999999
StackExchange,Refer,300,160m,0.5004359999999999
StackExchange,Refer,400,160m,0.5215449999999999
StackExchange,Refer,500,160m,0.5167229999999999
StackExchange,Refer,600,160m,0.5073829365079364
StackExchange,Refer,700,160m,0.5071782178217823
StackExchange,Refer,800,160m,0.5068490909090909
StackExchange,Refer,900,160m,0.5176037344398341
StackExchange,Refer,0,410m,0.504796
StackExchange,Refer,100,410m,0.5054605
StackExchange,Refer,200,410m,0.5073894999999999
StackExchange,Refer,300,410m,0.5004359999999999
StackExchange,Refer,400,410m,0.5215449999999999
StackExchange,Refer,500,410m,0.5167229999999999
StackExchange,Refer,600,410m,0.5073829365079364
StackExchange,Refer,700,410m,0.5071782178217823
StackExchange,Refer,800,410m,0.5068490909090909
StackExchange,Refer,900,410m,0.5176037344398341
StackExchange,Refer,0,1b,0.504796
StackExchange,Refer,100,1b,0.5054605
StackExchange,Refer,200,1b,0.5073894999999999
StackExchange,Refer,300,1b,0.5004359999999999
StackExchange,Refer,400,1b,0.5215449999999999
StackExchange,Refer,500,1b,0.5167229999999999
StackExchange,Refer,600,1b,0.5073829365079364
StackExchange,Refer,700,1b,0.5071782178217823
StackExchange,Refer,800,1b,0.5068490909090909
StackExchange,Refer,900,1b,0.5176037344398341
StackExchange,Refer,0,2.8b,0.504796
StackExchange,Refer,100,2.8b,0.5054605
StackExchange,Refer,200,2.8b,0.5073894999999999
StackExchange,Refer,300,2.8b,0.5004359999999999
StackExchange,Refer,400,2.8b,0.5215449999999999
StackExchange,Refer,500,2.8b,0.5167229999999999
StackExchange,Refer,600,2.8b,0.5073829365079364
StackExchange,Refer,700,2.8b,0.5071782178217823
StackExchange,Refer,800,2.8b,0.5068490909090909
StackExchange,Refer,900,2.8b,0.5176037344398341
StackExchange,Refer,0,6.9b,0.5048035
StackExchange,Refer,100,6.9b,0.50505
StackExchange,Refer,200,6.9b,0.5073825
StackExchange,Refer,300,6.9b,0.5004894999999999
StackExchange,Refer,400,6.9b,0.5215449999999999
StackExchange,Refer,500,6.9b,0.5167229999999999
StackExchange,Refer,600,6.9b,0.5073829365079364
StackExchange,Refer,700,6.9b,0.5071782178217823
StackExchange,Refer,800,6.9b,0.5068472727272728
StackExchange,Refer,900,6.9b,0.5176037344398341
StackExchange,Refer,0,12b,0.5048035
StackExchange,Refer,100,12b,0.50505
StackExchange,Refer,200,12b,0.5073825
StackExchange,Refer,300,12b,0.5004894999999999
StackExchange,Refer,400,12b,0.5215449999999999
StackExchange,Refer,500,12b,0.5167229999999999
StackExchange,Refer,600,12b,0.5073829365079364
StackExchange,Refer,700,12b,0.5072158415841583
StackExchange,Refer,800,12b,0.5068472727272728
StackExchange,Refer,900,12b,0.5176037344398341
StackExchange,CCD,0,160m,0.5137415000000001
StackExchange,CCD,100,160m,0.5424990000000001
StackExchange,CCD,200,160m,0.510149
StackExchange,CCD,300,160m,0.524722
StackExchange,CCD,400,160m,0.5161525
StackExchange,CCD,500,160m,0.5169575
StackExchange,CCD,600,160m,0.5076660052910053
StackExchange,CCD,700,160m,0.5005643564356436
StackExchange,CCD,800,160m,0.5238472727272727
StackExchange,CCD,900,160m,0.5123900414937759
StackExchange,CCD,0,410m,0.5235775
StackExchange,CCD,100,410m,0.5018400000000001
StackExchange,CCD,200,410m,0.5194240000000001
StackExchange,CCD,300,410m,0.527438
StackExchange,CCD,400,410m,0.5084565000000001
StackExchange,CCD,500,410m,0.5184814999999999
StackExchange,CCD,600,410m,0.5011283068783068
StackExchange,CCD,700,410m,0.5082811881188118
StackExchange,CCD,800,410m,0.5006054545454546
StackExchange,CCD,900,410m,0.5149398340248963
StackExchange,CCD,0,1b,0.5048135
StackExchange,CCD,100,1b,0.5093035000000001
StackExchange,CCD,200,1b,0.507903
StackExchange,CCD,300,1b,0.5046025
StackExchange,CCD,400,1b,0.515078
StackExchange,CCD,500,1b,0.5179640000000001
StackExchange,CCD,600,1b,0.5080462962962963
StackExchange,CCD,700,1b,0.5121009900990099
StackExchange,CCD,800,1b,0.5058054545454546
StackExchange,CCD,900,1b,0.5001991701244813
StackExchange,CCD,0,2.8b,0.509802
StackExchange,CCD,100,2.8b,0.5130270000000001
StackExchange,CCD,200,2.8b,0.5141884999999999
StackExchange,CCD,300,2.8b,0.512159
StackExchange,CCD,400,2.8b,0.5186535
StackExchange,CCD,500,2.8b,0.5099095
StackExchange,CCD,600,2.8b,0.5184920634920636
StackExchange,CCD,700,2.8b,0.5148019801980197
StackExchange,CCD,800,2.8b,0.5156836363636363
StackExchange,CCD,900,2.8b,0.5027095435684648
StackExchange,CCD,0,6.9b,0.5008675
StackExchange,CCD,100,6.9b,0.5032845
StackExchange,CCD,200,6.9b,0.504284
StackExchange,CCD,300,6.9b,0.5068785
StackExchange,CCD,400,6.9b,0.5126710000000001
StackExchange,CCD,500,6.9b,0.5162074999999999
StackExchange,CCD,600,6.9b,0.5125892857142857
StackExchange,CCD,700,6.9b,0.5257207920792079
StackExchange,CCD,800,6.9b,0.5065272727272727
StackExchange,CCD,900,6.9b,0.5095933609958506
StackExchange,CCD,0,12b,0.5014825
