dataset,feature,length,model_size,auc
StackExchange,CCD,800,6.9b,0.50712
StackExchange,CCD,900,6.9b,0.5092780082987551
StackExchange,CCD,0,12b,0.5006875
StackExchange,CCD,100,12b,0.509101
StackExchange,CCD,200,12b,0.5082685
StackExchange,CCD,300,12b,0.5129405
StackExchange,CCD,400,12b,0.518066
StackExchange,CCD,500,12b,0.5189985
StackExchange,CCD,600,12b,0.5011660052910053
StackExchange,CCD,700,12b,0.5138514851485149
StackExchange,CCD,800,12b,0.505330909090909
StackExchange,CCD,900,12b,0.5043195020746888
StackExchange,PAC,0,160m,0.5229410000000001
StackExchange,PAC,100,160m,0.511707
StackExchange,PAC,200,160m,0.5015350000000001
StackExchange,PAC,300,160m,0.5215270000000001
StackExchange,PAC,400,160m,0.504227
StackExchange,PAC,500,160m,0.5059960000000001
StackExchange,PAC,600,160m,0.5023359788359788
StackExchange,PAC,700,160m,0.501229702970297
StackExchange,PAC,800,160m,0.50624
StackExchange,PAC,900,160m,0.5117178423236515
StackExchange,PAC,0,410m,0.5088189999999999
StackExchange,PAC,100,410m,0.506907
StackExchange,PAC,200,410m,0.507408
StackExchange,PAC,300,410m,0.519604
StackExchange,PAC,400,410m,0.507197
StackExchange,PAC,500,410m,0.518157
StackExchange,PAC,600,410m,0.5001362433862434
StackExchange,PAC,700,410m,0.5251227722772278
StackExchange,PAC,800,410m,0.503629090909091
StackExchange,PAC,900,410m,0.5045477178423237
StackExchange,PAC,0,1b,0.517576
StackExchange,PAC,100,1b,0.500491
StackExchange,PAC,200,1b,0.5016099999999999
StackExchange,PAC,300,1b,0.513233
StackExchange,PAC,400,1b,0.5059130000000001
StackExchange,PAC,500,1b,0.512248
StackExchange,PAC,600,1b,0.5036230158730158
StackExchange,PAC,700,1b,0.517869306930693
StackExchange,PAC,800,1b,0.5094327272727273
StackExchange,PAC,900,1b,0.5035352697095435
StackExchange,PAC,0,2.8b,0.5046930000000001
StackExchange,PAC,100,2.8b,0.516079
StackExchange,PAC,200,2.8b,0.510991
StackExchange,PAC,300,2.8b,0.513835
StackExchange,PAC,400,2.8b,0.508264
StackExchange,PAC,500,2.8b,0.502427
StackExchange,PAC,600,2.8b,0.516260582010582
StackExchange,PAC,700,2.8b,0.5100693069306931
StackExchange,PAC,800,2.8b,0.5129236363636364
StackExchange,PAC,900,2.8b,0.5012738589211618
StackExchange,PAC,0,6.9b,0.522053
StackExchange,PAC,100,6.9b,0.5120979999999999
StackExchange,PAC,200,6.9b,0.510079
StackExchange,PAC,300,6.9b,0.526664
StackExchange,PAC,400,6.9b,0.511452
StackExchange,PAC,500,6.9b,0.51201
StackExchange,PAC,600,6.9b,0.5103822751322751
StackExchange,PAC,700,6.9b,0.5225069306930692
StackExchange,PAC,800,6.9b,0.5044436363636363
StackExchange,PAC,900,6.9b,0.5011701244813278
StackExchange,PAC,0,12b,0.518584
StackExchange,PAC,100,12b,0.5186339999999999
StackExchange,PAC,200,12b,0.513456
StackExchange,PAC,300,12b,0.518686
StackExchange,PAC,400,12b,0.513667
StackExchange,PAC,500,12b,0.51128
StackExchange,PAC,600,12b,0.5083915343915344
StackExchange,PAC,700,12b,0.5152336633663367
StackExchange,PAC,800,12b,0.5065163636363637
StackExchange,PAC,900,12b,0.5093195020746888
StackExchange,Samia,0,160m,0.519056
StackExchange,Samia,100,160m,0.5058640000000001
StackExchange,Samia,200,160m,0.519251
StackExchange,Samia,300,160m,0.5572555
StackExchange,Samia,400,160m,0.500341
StackExchange,Samia,500,160m,0.5115885
StackExchange,Samia,600,160m,0.5327123015873015
StackExchange,Samia,700,160m,0.5285584158415841
StackExchange,Samia,800,160m,0.5038836363636363
StackExchange,Samia,900,160m,0.5087551867219917
StackExchange,Samia,0,410m,0.514353
StackExchange,Samia,100,410m,0.50627
StackExchange,Samia,200,410m,0.5120389999999999
StackExchange,Samia,300,410m,0.5488445
StackExchange,Samia,400,410m,0.501344
StackExchange,Samia,500,410m,0.5115885
StackExchange,Samia,600,410m,0.5327123015873015
StackExchange,Samia,700,410m,0.5285584158415841
StackExchange,Samia,800,410m,0.5039054545454545
StackExchange,Samia,900,410m,0.5089709543568465
StackExchange,Samia,0,1b,0.513871
StackExchange,Samia,100,1b,0.502815
StackExchange,Samia,200,1b,0.515141
StackExchange,Samia,300,1b,0.5473565
StackExchange,Samia,400,1b,0.501671
StackExchange,Samia,500,1b,0.5115885
StackExchange,Samia,600,1b,0.5327123015873015
StackExchange,Samia,700,1b,0.5285584158415841
StackExchange,Samia,800,1b,0.5039054545454545
StackExchange,Samia,900,1b,0.5085601659751038
StackExchange,Samia,0,2.8b,0.509563
StackExchange,Samia,100,2.8b,0.501621
StackExchange,Samia,200,2.8b,0.52273
StackExchange,Samia,300,2.8b,0.5093935
StackExchange,Samia,400,2.8b,0.504801
StackExchange,Samia,500,2.8b,0.5115885
StackExchange,Samia,600,2.8b,0.5327123015873015
StackExchange,Samia,700,2.8b,0.5285584158415841
StackExchange,Samia,800,2.8b,0.5038945454545455
StackExchange,Samia,900,2.8b,0.5088215767634854
StackExchange,Samia,0,6.9b,0.514199
StackExchange,Samia,100,6.9b,0.5127929999999999
StackExchange,Samia,200,6.9b,0.509618
StackExchange,Samia,300,6.9b,0.5106465
StackExchange,Samia,400,6.9b,0.5048039999999999
StackExchange,Samia,500,6.9b,0.5115885
StackExchange,Samia,600,6.9b,0.5326911375661376
StackExchange,Samia,700,6.9b,0.5285584158415841
StackExchange,Samia,800,6.9b,0.5039018181818182
StackExchange,Samia,900,6.9b,0.5085726141078838
StackExchange,Samia,0,12b,0.508547
StackExchange,Samia,100,12b,0.507596
StackExchange,Samia,200,12b,0.511573
StackExchange,Samia,300,12b,0.5090275
StackExchange,Samia,400,12b,0.507504
StackExchange,Samia,500,12b,0.5115885
StackExchange,Samia,600,12b,0.5327030423280423
StackExchange,Samia,700,12b,0.5285584158415841
StackExchange,Samia,800,12b,0.5039090909090909
StackExchange,Samia,900,12b,0.5085435684647304
Pile-CC,Loss,0,160m,0.509881
Pile-CC,Loss,100,160m,0.520142
Pile-CC,Loss,200,160m,0.5050235
Pile-CC,Loss,300,160m,0.5175244999999999
Pile-CC,Loss,400,160m,0.510136
Pile-CC,Loss,500,160m,0.524272
Pile-CC,Loss,600,160m,0.500974
Pile-CC,Loss,700,160m,0.5048695
Pile-CC,Loss,800,160m,0.5011709999999999
Pile-CC,Loss,900,160m,0.501582
Pile-CC,Loss,0,410m,0.505863
Pile-CC,Loss,100,410m,0.509516
Pile-CC,Loss,200,410m,0.507406
Pile-CC,Loss,300,410m,0.5147905
Pile-CC,Loss,400,410m,0.516536
Pile-CC,Loss,500,410m,0.5202549999999999
Pile-CC,Loss,600,410m,0.503457
Pile-CC,Loss,700,410m,0.5054255
Pile-CC,Loss,800,410m,0.501717
Pile-CC,Loss,900,410m,0.501554
Pile-CC,Loss,0,1b,0.5061035
Pile-CC,Loss,100,1b,0.50274
Pile-CC,Loss,200,1b,0.508243
Pile-CC,Loss,300,1b,0.5101410000000001
Pile-CC,Loss,400,1b,0.5203335
Pile-CC,Loss,500,1b,0.5223495
Pile-CC,Loss,600,1b,0.5058785
Pile-CC,Loss,700,1b,0.5047124999999999
Pile-CC,Loss,800,1b,0.5000739999999999
Pile-CC,Loss,900,1b,0.501505
Pile-CC,Loss,0,2.8b,0.5074205
Pile-CC,Loss,100,2.8b,0.500775
Pile-CC,Loss,200,2.8b,0.5092005
Pile-CC,Loss,300,2.8b,0.511065
Pile-CC,Loss,400,2.8b,0.5223564999999999
Pile-CC,Loss,500,2.8b,0.5229495
Pile-CC,Loss,600,2.8b,0.5045915
Pile-CC,Loss,700,2.8b,0.5035875
Pile-CC,Loss,800,2.8b,0.5010435
Pile-CC,Loss,900,2.8b,0.5049170000000001
Pile-CC,Loss,0,6.9b,0.5140264999999999
Pile-CC,Loss,100,6.9b,0.5097229999999999
Pile-CC,Loss,200,6.9b,0.508182
Pile-CC,Loss,300,6.9b,0.5032295
Pile-CC,Loss,400,6.9b,0.5314865
Pile-CC,Loss,500,6.9b,0.5284925
Pile-CC,Loss,600,6.9b,0.5026105000000001
Pile-CC,Loss,700,6.9b,0.5038914999999999
Pile-CC,Loss,800,6.9b,0.50512
Pile-CC,Loss,900,6.9b,0.514035
Pile-CC,Loss,0,12b,0.5206505
Pile-CC,Loss,100,12b,0.5138095
Pile-CC,Loss,200,12b,0.5026865
Pile-CC,Loss,300,12b,0.5059604999999999
Pile-CC,Loss,400,12b,0.534888
Pile-CC,Loss,500,12b,0.5332144999999999
Pile-CC,Loss,600,12b,0.504059
Pile-CC,Loss,700,12b,0.5089345
Pile-CC,Loss,800,12b,0.5084255
Pile-CC,Loss,900,12b,0.5181705
Pile-CC,Min-K%,0,160m,0.5010745
Pile-CC,Min-K%,100,160m,0.525406
Pile-CC,Min-K%,200,160m,0.5075425
Pile-CC,Min-K%,300,160m,0.509081
Pile-CC,Min-K%,400,160m,0.5111395000000001
Pile-CC,Min-K%,500,160m,0.525873
Pile-CC,Min-K%,600,160m,0.5101495
Pile-CC,Min-K%,700,160m,0.506662
Pile-CC,Min-K%,800,160m,0.507445
Pile-CC,Min-K%,900,160m,0.500532
Pile-CC,Min-K%,0,410m,0.5009030000000001
Pile-CC,Min-K%,100,410m,0.5172829999999999
Pile-CC,Min-K%,200,410m,0.511328
Pile-CC,Min-K%,300,410m,0.5080015
Pile-CC,Min-K%,400,410m,0.5149410000000001
Pile-CC,Min-K%,500,410m,0.5253909999999999
Pile-CC,Min-K%,600,410m,0.508858
Pile-CC,Min-K%,700,410m,0.507039
Pile-CC,Min-K%,800,410m,0.5035025
Pile-CC,Min-K%,900,410m,0.5076525
Pile-CC,Min-K%,0,1b,0.504823
Pile-CC,Min-K%,100,1b,0.510956
Pile-CC,Min-K%,200,1b,0.5098360000000001
Pile-CC,Min-K%,300,1b,0.5004945000000001
Pile-CC,Min-K%,400,1b,0.521489
Pile-CC,Min-K%,500,1b,0.529738
Pile-CC,Min-K%,600,1b,0.507277
Pile-CC,Min-K%,700,1b,0.506631
Pile-CC,Min-K%,800,1b,0.501892
Pile-CC,Min-K%,900,1b,0.5109845
Pile-CC,Min-K%,0,2.8b,0.5005559999999999
Pile-CC,Min-K%,100,2.8b,0.5096350000000001
Pile-CC,Min-K%,200,2.8b,0.5060549999999999
Pile-CC,Min-K%,300,2.8b,0.5029250000000001
Pile-CC,Min-K%,400,2.8b,0.524354
Pile-CC,Min-K%,500,2.8b,0.5312049999999999
Pile-CC,Min-K%,600,2.8b,0.505009
Pile-CC,Min-K%,700,2.8b,0.507462
Pile-CC,Min-K%,800,2.8b,0.5001995
Pile-CC,Min-K%,900,2.8b,0.515168
Pile-CC,Min-K%,0,6.9b,0.51016
Pile-CC,Min-K%,100,6.9b,0.504354
Pile-CC,Min-K%,200,6.9b,0.501973
Pile-CC,Min-K%,300,6.9b,0.512335
Pile-CC,Min-K%,400,6.9b,0.5364035
Pile-CC,Min-K%,500,6.9b,0.5405209999999999
Pile-CC,Min-K%,600,6.9b,0.505751
Pile-CC,Min-K%,700,6.9b,0.505456
Pile-CC,Min-K%,800,6.9b,0.5082869999999999
Pile-CC,Min-K%,900,6.9b,0.526258
Pile-CC,Min-K%,0,12b,0.514508
Pile-CC,Min-K%,100,12b,0.5109345
Pile-CC,Min-K%,200,12b,0.5047155
Pile-CC,Min-K%,300,12b,0.517481
Pile-CC,Min-K%,400,12b,0.5411710000000001
Pile-CC,Min-K%,500,12b,0.5468545
Pile-CC,Min-K%,600,12b,0.509353
Pile-CC,Min-K%,700,12b,0.5131490000000001
Pile-CC,Min-K%,800,12b,0.51458
Pile-CC,Min-K%,900,12b,0.5316110000000001
Pile-CC,Perplexity,0,160m,0.509881
Pile-CC,Perplexity,100,160m,0.520142
Pile-CC,Perplexity,200,160m,0.5050235
Pile-CC,Perplexity,300,160m,0.5175244999999999
Pile-CC,Perplexity,400,160m,0.510136
Pile-CC,Perplexity,500,160m,0.524272
Pile-CC,Perplexity,600,160m,0.500974
Pile-CC,Perplexity,700,160m,0.5048695
Pile-CC,Perplexity,800,160m,0.5011709999999999
Pile-CC,Perplexity,900,160m,0.501582
Pile-CC,Perplexity,0,410m,0.505863
Pile-CC,Perplexity,100,410m,0.509516
Pile-CC,Perplexity,200,410m,0.507406
Pile-CC,Perplexity,300,410m,0.5147905
Pile-CC,Perplexity,400,410m,0.516536
Pile-CC,Perplexity,500,410m,0.5202549999999999
Pile-CC,Perplexity,600,410m,0.503457
Pile-CC,Perplexity,700,410m,0.5054255
Pile-CC,Perplexity,800,410m,0.501717
Pile-CC,Perplexity,900,410m,0.501554
Pile-CC,Perplexity,0,1b,0.5061035
Pile-CC,Perplexity,100,1b,0.50274
Pile-CC,Perplexity,200,1b,0.508243
Pile-CC,Perplexity,300,1b,0.5101410000000001
Pile-CC,Perplexity,400,1b,0.5203335
Pile-CC,Perplexity,500,1b,0.5223495
Pile-CC,Perplexity,600,1b,0.5058785
Pile-CC,Perplexity,700,1b,0.5047124999999999
Pile-CC,Perplexity,800,1b,0.5000739999999999
Pile-CC,Perplexity,900,1b,0.501505
Pile-CC,Perplexity,0,2.8b,0.5074205
Pile-CC,Perplexity,100,2.8b,0.500775
Pile-CC,Perplexity,200,2.8b,0.5092005
Pile-CC,Perplexity,300,2.8b,0.511065
Pile-CC,Perplexity,400,2.8b,0.5223564999999999
Pile-CC,Perplexity,500,2.8b,0.5229495
Pile-CC,Perplexity,600,2.8b,0.5045915
Pile-CC,Perplexity,700,2.8b,0.5035875
Pile-CC,Perplexity,800,2.8b,0.5010435
Pile-CC,Perplexity,900,2.8b,0.5049170000000001
Pile-CC,Perplexity,0,6.9b,0.5140264999999999
Pile-CC,Perplexity,100,6.9b,0.5097229999999999
Pile-CC,Perplexity,200,6.9b,0.508182
Pile-CC,Perplexity,300,6.9b,0.5032295
Pile-CC,Perplexity,400,6.9b,0.5314865
Pile-CC,Perplexity,500,6.9b,0.5284925
Pile-CC,Perplexity,600,6.9b,0.5026105000000001
Pile-CC,Perplexity,700,6.9b,0.5038914999999999
Pile-CC,Perplexity,800,6.9b,0.50512
Pile-CC,Perplexity,900,6.9b,0.514035
Pile-CC,Perplexity,0,12b,0.5206505
Pile-CC,Perplexity,100,12b,0.5138095
Pile-CC,Perplexity,200,12b,0.5026865
Pile-CC,Perplexity,300,12b,0.5059604999999999
Pile-CC,Perplexity,400,12b,0.534888
Pile-CC,Perplexity,500,12b,0.5332144999999999
Pile-CC,Perplexity,600,12b,0.504059
Pile-CC,Perplexity,700,12b,0.5089345
Pile-CC,Perplexity,800,12b,0.5084255
Pile-CC,Perplexity,900,12b,0.5181705
Pile-CC,Min-K% ++,0,160m,0.5045649999999999
Pile-CC,Min-K% ++,100,160m,0.505185
Pile-CC,Min-K% ++,200,160m,0.522551
Pile-CC,Min-K% ++,300,160m,0.504491
Pile-CC,Min-K% ++,400,160m,0.517122
Pile-CC,Min-K% ++,500,160m,0.510642
Pile-CC,Min-K% ++,600,160m,0.506654
Pile-CC,Min-K% ++,700,160m,0.5029845
Pile-CC,Min-K% ++,800,160m,0.5119324999999999
Pile-CC,Min-K% ++,900,160m,0.510682
Pile-CC,Min-K% ++,0,410m,0.5007349999999999
Pile-CC,Min-K% ++,100,410m,0.5007030000000001
Pile-CC,Min-K% ++,200,410m,0.513333
Pile-CC,Min-K% ++,300,410m,0.507494
Pile-CC,Min-K% ++,400,410m,0.506148
Pile-CC,Min-K% ++,500,410m,0.5182739999999999
Pile-CC,Min-K% ++,600,410m,0.501752
Pile-CC,Min-K% ++,700,410m,0.502644
Pile-CC,Min-K% ++,800,410m,0.5036045
Pile-CC,Min-K% ++,900,410m,0.504158
Pile-CC,Min-K% ++,0,1b,0.509431
Pile-CC,Min-K% ++,100,1b,0.5070790000000001
Pile-CC,Min-K% ++,200,1b,0.5085065
Pile-CC,Min-K% ++,300,1b,0.50134
Pile-CC,Min-K% ++,400,1b,0.5105725
Pile-CC,Min-K% ++,500,1b,0.528208
Pile-CC,Min-K% ++,600,1b,0.503887
Pile-CC,Min-K% ++,700,1b,0.507807
Pile-CC,Min-K% ++,800,1b,0.5129630000000001
Pile-CC,Min-K% ++,900,1b,0.519466
Pile-CC,Min-K% ++,0,2.8b,0.502532
Pile-CC,Min-K% ++,100,2.8b,0.507494
Pile-CC,Min-K% ++,200,2.8b,0.5035989999999999
Pile-CC,Min-K% ++,300,2.8b,0.5064195
Pile-CC,Min-K% ++,400,2.8b,0.5055769999999999
Pile-CC,Min-K% ++,500,2.8b,0.530134
Pile-CC,Min-K% ++,600,2.8b,0.5121765
Pile-CC,Min-K% ++,700,2.8b,0.500278
Pile-CC,Min-K% ++,800,2.8b,0.5144475
Pile-CC,Min-K% ++,900,2.8b,0.523539
Pile-CC,Min-K% ++,0,6.9b,0.517911
Pile-CC,Min-K% ++,100,6.9b,0.530476
Pile-CC,Min-K% ++,200,6.9b,0.5061635
Pile-CC,Min-K% ++,300,6.9b,0.516288
Pile-CC,Min-K% ++,400,6.9b,0.5265264999999999
Pile-CC,Min-K% ++,500,6.9b,0.5484265
Pile-CC,Min-K% ++,600,6.9b,0.5333260000000001
Pile-CC,Min-K% ++,700,6.9b,0.532039
Pile-CC,Min-K% ++,800,6.9b,0.538285
Pile-CC,Min-K% ++,900,6.9b,0.555634
Pile-CC,Min-K% ++,0,12b,0.5250960000000001
Pile-CC,Min-K% ++,100,12b,0.532739
Pile-CC,Min-K% ++,200,12b,0.509428
Pile-CC,Min-K% ++,300,12b,0.523409
Pile-CC,Min-K% ++,400,12b,0.534875
Pile-CC,Min-K% ++,500,12b,0.560225
Pile-CC,Min-K% ++,600,12b,0.535312
Pile-CC,Min-K% ++,700,12b,0.547714
Pile-CC,Min-K% ++,800,12b,0.5534199999999999
Pile-CC,Min-K% ++,900,12b,0.5618719999999999
Pile-CC,Zlib,0,160m,0.5090735
Pile-CC,Zlib,100,160m,0.5160290000000001
Pile-CC,Zlib,200,160m,0.500842
Pile-CC,Zlib,300,160m,0.506675
Pile-CC,Zlib,400,160m,0.5100065
Pile-CC,Zlib,500,160m,0.51451
Pile-CC,Zlib,600,160m,0.5040345
Pile-CC,Zlib,700,160m,0.506134
Pile-CC,Zlib,800,160m,0.506764
Pile-CC,Zlib,900,160m,0.5185675
Pile-CC,Zlib,0,410m,0.5063975000000001
Pile-CC,Zlib,100,410m,0.5080614999999999
Pile-CC,Zlib,200,410m,0.500425
Pile-CC,Zlib,300,410m,0.5028525
Pile-CC,Zlib,400,410m,0.5188245
Pile-CC,Zlib,500,410m,0.5132265
Pile-CC,Zlib,600,410m,0.508324
Pile-CC,Zlib,700,410m,0.508072
Pile-CC,Zlib,800,410m,0.5045445
Pile-CC,Zlib,900,410m,0.5177655
Pile-CC,Zlib,0,1b,0.507129
Pile-CC,Zlib,100,1b,0.5030085
Pile-CC,Zlib,200,1b,0.5000659999999999
Pile-CC,Zlib,300,1b,0.503093
Pile-CC,Zlib,400,1b,0.523829
Pile-CC,Zlib,500,1b,0.51605
Pile-CC,Zlib,600,1b,0.5107425
Pile-CC,Zlib,700,1b,0.505772
Pile-CC,Zlib,800,1b,0.5069520000000001
Pile-CC,Zlib,900,1b,0.520071
Pile-CC,Zlib,0,2.8b,0.5090325
Pile-CC,Zlib,100,2.8b,0.5004660000000001
Pile-CC,Zlib,200,2.8b,0.500216
Pile-CC,Zlib,300,2.8b,0.5020735000000001
Pile-CC,Zlib,400,2.8b,0.5258225000000001
Pile-CC,Zlib,500,2.8b,0.5169459999999999
Pile-CC,Zlib,600,2.8b,0.5095045
Pile-CC,Zlib,700,2.8b,0.505143
Pile-CC,Zlib,800,2.8b,0.5057965
Pile-CC,Zlib,900,2.8b,0.5234735
Pile-CC,Zlib,0,6.9b,0.515051
Pile-CC,Zlib,100,6.9b,0.509902
Pile-CC,Zlib,200,6.9b,0.501974
Pile-CC,Zlib,300,6.9b,0.5169055
Pile-CC,Zlib,400,6.9b,0.535422
Pile-CC,Zlib,500,6.9b,0.522804
Pile-CC,Zlib,600,6.9b,0.5011965
Pile-CC,Zlib,700,6.9b,0.505582
Pile-CC,Zlib,800,6.9b,0.5120865
Pile-CC,Zlib,900,6.9b,0.531033
Pile-CC,Zlib,0,12b,0.5191604999999999
Pile-CC,Zlib,100,12b,0.5128539999999999
Pile-CC,Zlib,200,12b,0.5074854999999999
Pile-CC,Zlib,300,12b,0.5192685
Pile-CC,Zlib,400,12b,0.5388
Pile-CC,Zlib,500,12b,0.5269820000000001
Pile-CC,Zlib,600,12b,0.5014645
Pile-CC,Zlib,700,12b,0.5109130000000001
Pile-CC,Zlib,800,12b,0.5156825
Pile-CC,Zlib,900,12b,0.5352645
Pile-CC,Gradient,0,160m,0.5055274999999999
Pile-CC,Gradient,100,160m,0.5219425
Pile-CC,Gradient,200,160m,0.5029445000000001
Pile-CC,Gradient,300,160m,0.508
Pile-CC,Gradient,400,160m,0.5168465
Pile-CC,Gradient,500,160m,0.504377
Pile-CC,Gradient,600,160m,0.507097
Pile-CC,Gradient,700,160m,0.5068170000000001
Pile-CC,Gradient,800,160m,0.5018565
Pile-CC,Gradient,900,160m,0.5092135
Pile-CC,Gradient,0,410m,0.5130875
Pile-CC,Gradient,100,410m,0.51589
Pile-CC,Gradient,200,410m,0.5038900000000001
Pile-CC,Gradient,300,410m,0.5073194999999999
Pile-CC,Gradient,400,410m,0.5060145
Pile-CC,Gradient,500,410m,0.51501
Pile-CC,Gradient,600,410m,0.5294114999999999
Pile-CC,Gradient,700,410m,0.5195585
Pile-CC,Gradient,800,410m,0.5032479999999999
Pile-CC,Gradient,900,410m,0.5221150000000001
Pile-CC,Gradient,0,1b,0.5075175
Pile-CC,Gradient,100,1b,0.5176890000000001
Pile-CC,Gradient,200,1b,0.5041689999999999
Pile-CC,Gradient,300,1b,0.5026724999999999
Pile-CC,Gradient,400,1b,0.5022055000000001
Pile-CC,Gradient,500,1b,0.509834
Pile-CC,Gradient,600,1b,0.5150925
Pile-CC,Gradient,700,1b,0.5001405
Pile-CC,Gradient,800,1b,0.5179225
Pile-CC,Gradient,900,1b,0.5035734999999999
Pile-CC,Gradient,0,2.8b,0.5013544999999999
Pile-CC,Gradient,100,2.8b,0.5182345
Pile-CC,Gradient,200,2.8b,0.5121374999999999
Pile-CC,Gradient,300,2.8b,0.5015205
Pile-CC,Gradient,400,2.8b,0.5083365
Pile-CC,Gradient,500,2.8b,0.533822
Pile-CC,Gradient,600,2.8b,0.513663
Pile-CC,Gradient,700,2.8b,0.5099515
Pile-CC,Gradient,800,2.8b,0.5098585
Pile-CC,Gradient,900,2.8b,0.5034805
Pile-CC,Gradient,0,6.9b,0.502691
Pile-CC,Gradient,100,6.9b,0.5166879999999999
Pile-CC,Gradient,200,6.9b,0.516381
Pile-CC,Gradient,300,6.9b,0.502047
Pile-CC,Gradient,400,6.9b,0.5109064999999999
Pile-CC,Gradient,500,6.9b,0.508416
Pile-CC,Gradient,600,6.9b,0.5310824999999999
Pile-CC,Gradient,700,6.9b,0.5153015000000001
Pile-CC,Gradient,800,6.9b,0.5309035
Pile-CC,Gradient,900,6.9b,0.5056864999999999
Pile-CC,Gradient,0,12b,0.502284
Pile-CC,Gradient,100,12b,0.500189
Pile-CC,Gradient,200,12b,0.511781
Pile-CC,Gradient,300,12b,0.5168585000000001
Pile-CC,Gradient,400,12b,0.50239
Pile-CC,Gradient,500,12b,0.5006575
Pile-CC,Gradient,600,12b,0.516245
Pile-CC,Gradient,700,12b,0.5090320000000002
Pile-CC,Gradient,800,12b,0.5031775
Pile-CC,Gradient,900,12b,0.516241
Pile-CC,Refer,0,160m,0.5031490000000001
Pile-CC,Refer,100,160m,0.503846
Pile-CC,Refer,200,160m,0.5154515
Pile-CC,Refer,300,160m,0.517865
Pile-CC,Refer,400,160m,0.524974
Pile-CC,Refer,500,160m,0.517459
Pile-CC,Refer,600,160m,0.5092325
Pile-CC,Refer,700,160m,0.505333
Pile-CC,Refer,800,160m,0.507995
Pile-CC,Refer,900,160m,0.5061445
Pile-CC,Refer,0,410m,0.5031490000000001
Pile-CC,Refer,100,410m,0.503846
Pile-CC,Refer,200,410m,0.5154515
Pile-CC,Refer,300,410m,0.517865
Pile-CC,Refer,400,410m,0.524974
Pile-CC,Refer,500,410m,0.517459
Pile-CC,Refer,600,410m,0.5092325
Pile-CC,Refer,700,410m,0.505333
Pile-CC,Refer,800,410m,0.507995
Pile-CC,Refer,900,410m,0.5061445
Pile-CC,Refer,0,1b,0.5031490000000001
Pile-CC,Refer,100,1b,0.503846
Pile-CC,Refer,200,1b,0.5154515
Pile-CC,Refer,300,1b,0.517865
Pile-CC,Refer,400,1b,0.524974
Pile-CC,Refer,500,1b,0.517459
Pile-CC,Refer,600,1b,0.5092325
Pile-CC,Refer,700,1b,0.505333
Pile-CC,Refer,800,1b,0.507995
Pile-CC,Refer,900,1b,0.5061445
Pile-CC,Refer,0,2.8b,0.502971
Pile-CC,Refer,100,2.8b,0.503835
Pile-CC,Refer,200,2.8b,0.515317
Pile-CC,Refer,300,2.8b,0.5178435
Pile-CC,Refer,400,2.8b,0.5249699999999999
Pile-CC,Refer,500,2.8b,0.517459
Pile-CC,Refer,600,2.8b,0.5092325
Pile-CC,Refer,700,2.8b,0.505333
Pile-CC,Refer,800,2.8b,0.507995
Pile-CC,Refer,900,2.8b,0.5061445
Pile-CC,Refer,0,6.9b,0.5029094999999999
Pile-CC,Refer,100,6.9b,0.504068
Pile-CC,Refer,200,6.9b,0.515311
Pile-CC,Refer,300,6.9b,0.5175270000000001
Pile-CC,Refer,400,6.9b,0.5249425
Pile-CC,Refer,500,6.9b,0.5174734999999999
Pile-CC,Refer,600,6.9b,0.5092325
Pile-CC,Refer,700,6.9b,0.5055100000000001
Pile-CC,Refer,800,6.9b,0.507995
Pile-CC,Refer,900,6.9b,0.5061445
Pile-CC,Refer,0,12b,0.5029094999999999
Pile-CC,Refer,100,12b,0.504068
Pile-CC,Refer,200,12b,0.515311
Pile-CC,Refer,300,12b,0.5175270000000001
Pile-CC,Refer,400,12b,0.5249425
Pile-CC,Refer,500,12b,0.5174734999999999
Pile-CC,Refer,600,12b,0.5092325
Pile-CC,Refer,700,12b,0.5055100000000001
Pile-CC,Refer,800,12b,0.507995
Pile-CC,Refer,900,12b,0.5061445
Pile-CC,CCD,0,160m,0.5011300000000001
Pile-CC,CCD,100,160m,0.507359
Pile-CC,CCD,200,160m,0.50535
Pile-CC,CCD,300,160m,0.505312
Pile-CC,CCD,400,160m,0.5205415
Pile-CC,CCD,500,160m,0.5035925000000001
Pile-CC,CCD,600,160m,0.516802
Pile-CC,CCD,700,160m,0.509806
Pile-CC,CCD,800,160m,0.5151085
Pile-CC,CCD,900,160m,0.502139
Pile-CC,CCD,0,410m,0.506823
Pile-CC,CCD,100,410m,0.5105225
Pile-CC,CCD,200,410m,0.5140764999999999
Pile-CC,CCD,300,410m,0.5228955000000001
Pile-CC,CCD,400,410m,0.5053335
Pile-CC,CCD,500,410m,0.5121910000000001
Pile-CC,CCD,600,410m,0.5023645
Pile-CC,CCD,700,410m,0.5076195
Pile-CC,CCD,800,410m,0.511988
Pile-CC,CCD,900,410m,0.5024985000000001
Pile-CC,CCD,0,1b,0.505315
Pile-CC,CCD,100,1b,0.5049855
Pile-CC,CCD,200,1b,0.513701
Pile-CC,CCD,300,1b,0.5202680000000001
Pile-CC,CCD,400,1b,0.5317565000000001
Pile-CC,CCD,500,1b,0.51397
Pile-CC,CCD,600,1b,0.518705
Pile-CC,CCD,700,1b,0.5053225
Pile-CC,CCD,800,1b,0.5074985000000001
Pile-CC,CCD,900,1b,0.5010645
Pile-CC,CCD,0,2.8b,0.5197350000000001
Pile-CC,CCD,100,2.8b,0.509115
