dataset,feature,length,model_size,auc
HackerNews,Samia,90,160m,0.5079512195121951
HackerNews,Samia,0,410m,0.5260363636363636
HackerNews,Samia,10,410m,0.5116342857142857
HackerNews,Samia,20,410m,0.5000701754385966
HackerNews,Samia,30,410m,0.5052514619883042
HackerNews,Samia,40,410m,0.5131951219512195
HackerNews,Samia,50,410m,0.5029085365853658
HackerNews,Samia,60,410m,0.5066666666666666
HackerNews,Samia,70,410m,0.5017300613496932
HackerNews,Samia,80,410m,0.5206993865030676
HackerNews,Samia,90,410m,0.5079512195121951
HackerNews,Samia,0,1b,0.5256484848484848
HackerNews,Samia,10,1b,0.5048514285714285
HackerNews,Samia,20,1b,0.5045964912280702
HackerNews,Samia,30,1b,0.5129122807017543
HackerNews,Samia,40,1b,0.5195426829268293
HackerNews,Samia,50,1b,0.5063170731707317
HackerNews,Samia,60,1b,0.5070424242424243
HackerNews,Samia,70,1b,0.5017300613496932
HackerNews,Samia,80,1b,0.5206993865030676
HackerNews,Samia,90,1b,0.5079512195121951
HackerNews,Samia,0,2.8b,0.539569696969697
HackerNews,Samia,10,2.8b,0.5222457142857144
HackerNews,Samia,20,2.8b,0.5039941520467837
HackerNews,Samia,30,2.8b,0.5425497076023392
HackerNews,Samia,40,2.8b,0.5253231707317073
HackerNews,Samia,50,2.8b,0.5006463414634146
HackerNews,Samia,60,2.8b,0.5031333333333333
HackerNews,Samia,70,2.8b,0.5017300613496932
HackerNews,Samia,80,2.8b,0.5206993865030676
HackerNews,Samia,90,2.8b,0.5079512195121951
HackerNews,Samia,0,6.9b,0.5286848484848485
HackerNews,Samia,10,6.9b,0.5337885714285715
HackerNews,Samia,20,6.9b,0.5041812865497076
HackerNews,Samia,30,6.9b,0.5255146198830409
HackerNews,Samia,40,6.9b,0.5210243902439025
HackerNews,Samia,50,6.9b,0.5042865853658537
HackerNews,Samia,60,6.9b,0.507109090909091
HackerNews,Samia,70,6.9b,0.5017300613496932
HackerNews,Samia,80,6.9b,0.5206993865030676
HackerNews,Samia,90,6.9b,0.5079512195121951
HackerNews,Samia,0,12b,0.502030303030303
HackerNews,Samia,10,12b,0.51124
HackerNews,Samia,20,12b,0.5412397660818713
HackerNews,Samia,30,12b,0.5423567251461989
HackerNews,Samia,40,12b,0.5218414634146341
HackerNews,Samia,50,12b,0.5114329268292683
HackerNews,Samia,60,12b,0.5071818181818182
HackerNews,Samia,70,12b,0.5017300613496932
HackerNews,Samia,80,12b,0.5206993865030676
HackerNews,Samia,90,12b,0.5079512195121951
Github,Loss,0,160m,0.5228165385806551
Github,Loss,10,160m,0.5045375
Github,Loss,20,160m,0.5139665
Github,Loss,30,160m,0.5417885
Github,Loss,40,160m,0.52536
Github,Loss,50,160m,0.5103075
Github,Loss,60,160m,0.5029115000000001
Github,Loss,70,160m,0.509834
Github,Loss,80,160m,0.5172855000000001
Github,Loss,90,160m,0.5265555
Github,Loss,0,410m,0.5238328175025587
Github,Loss,10,410m,0.507812
Github,Loss,20,410m,0.5154855
Github,Loss,30,410m,0.5391115
Github,Loss,40,410m,0.5240855
Github,Loss,50,410m,0.5107470000000001
Github,Loss,60,410m,0.506404
Github,Loss,70,410m,0.5067475
Github,Loss,80,410m,0.5177525000000001
Github,Loss,90,410m,0.5209980000000001
Github,Loss,0,1b,0.5305637425317344
Github,Loss,10,1b,0.508009
Github,Loss,20,1b,0.5110165
Github,Loss,30,1b,0.5394435
Github,Loss,40,1b,0.5236704999999999
Github,Loss,50,1b,0.5099035
Github,Loss,60,1b,0.5063935
Github,Loss,70,1b,0.5043120000000001
Github,Loss,80,1b,0.518463
Github,Loss,90,1b,0.5161325
Github,Loss,0,2.8b,0.5283317232849909
Github,Loss,10,2.8b,0.5064465
Github,Loss,20,2.8b,0.5032755
Github,Loss,30,2.8b,0.5405065
Github,Loss,40,2.8b,0.5221065
Github,Loss,50,2.8b,0.5056325
Github,Loss,60,2.8b,0.5027014999999999
Github,Loss,70,2.8b,0.504644
Github,Loss,80,2.8b,0.5183565
Github,Loss,90,2.8b,0.5109695000000001
Github,Loss,0,6.9b,0.5303509495183186
Github,Loss,10,6.9b,0.5027795
Github,Loss,20,6.9b,0.5000495
Github,Loss,30,6.9b,0.5428044999999999
Github,Loss,40,6.9b,0.526068
Github,Loss,50,6.9b,0.5076845
Github,Loss,60,6.9b,0.5018905
Github,Loss,70,6.9b,0.504016
Github,Loss,80,6.9b,0.5237365
Github,Loss,90,6.9b,0.5053515
Github,Loss,0,12b,0.5316410392092918
Github,Loss,10,12b,0.5022120000000001
Github,Loss,20,12b,0.5024595000000001
Github,Loss,30,12b,0.545142
Github,Loss,40,12b,0.526519
Github,Loss,50,12b,0.507344
Github,Loss,60,12b,0.5044915
Github,Loss,70,12b,0.506281
Github,Loss,80,12b,0.5245245000000001
Github,Loss,90,12b,0.503238
Github,Min-K%,0,160m,0.5014726302036865
Github,Min-K%,10,160m,0.5021504999999999
Github,Min-K%,20,160m,0.5131844999999999
Github,Min-K%,30,160m,0.5443905
Github,Min-K%,40,160m,0.5201119999999999
Github,Min-K%,50,160m,0.5098955
Github,Min-K%,60,160m,0.5048174999999999
Github,Min-K%,70,160m,0.5099644999999999
Github,Min-K%,80,160m,0.52267
Github,Min-K%,90,160m,0.5275785
Github,Min-K%,0,410m,0.5162225189360143
Github,Min-K%,10,410m,0.5085934999999999
Github,Min-K%,20,410m,0.5142985
Github,Min-K%,30,410m,0.5407595000000001
Github,Min-K%,40,410m,0.522547
Github,Min-K%,50,410m,0.509998
Github,Min-K%,60,410m,0.5096080000000001
Github,Min-K%,70,410m,0.5075155
Github,Min-K%,80,410m,0.5218735
Github,Min-K%,90,410m,0.520205
Github,Min-K%,0,1b,0.5183171200439738
Github,Min-K%,10,1b,0.509884
Github,Min-K%,20,1b,0.509217
Github,Min-K%,30,1b,0.540535
Github,Min-K%,40,1b,0.523203
Github,Min-K%,50,1b,0.5101915
Github,Min-K%,60,1b,0.5083
Github,Min-K%,70,1b,0.504245
Github,Min-K%,80,1b,0.522293
Github,Min-K%,90,1b,0.5145625
Github,Min-K%,0,2.8b,0.5187483463675463
Github,Min-K%,10,2.8b,0.506693
Github,Min-K%,20,2.8b,0.5006265
Github,Min-K%,30,2.8b,0.5440315
Github,Min-K%,40,2.8b,0.521859
Github,Min-K%,50,2.8b,0.505579
Github,Min-K%,60,2.8b,0.503535
Github,Min-K%,70,2.8b,0.5039495
Github,Min-K%,80,2.8b,0.5198275
Github,Min-K%,90,2.8b,0.5098705
Github,Min-K%,0,6.9b,0.5165491433927513
Github,Min-K%,10,6.9b,0.501857
Github,Min-K%,20,6.9b,0.5028045
Github,Min-K%,30,6.9b,0.5448425000000001
Github,Min-K%,40,6.9b,0.526619
Github,Min-K%,50,6.9b,0.5086335000000001
Github,Min-K%,60,6.9b,0.50207
Github,Min-K%,70,6.9b,0.5054175
Github,Min-K%,80,6.9b,0.526202
Github,Min-K%,90,6.9b,0.504266
Github,Min-K%,0,12b,0.5217346271148549
Github,Min-K%,10,12b,0.50286
Github,Min-K%,20,12b,0.5050954999999999
Github,Min-K%,30,12b,0.5479985
Github,Min-K%,40,12b,0.527081
Github,Min-K%,50,12b,0.5089015
Github,Min-K%,60,12b,0.5049055
Github,Min-K%,70,12b,0.50749
Github,Min-K%,80,12b,0.5269714999999999
Github,Min-K%,90,12b,0.5009705
Github,Perplexity,0,160m,0.5228165385806551
Github,Perplexity,10,160m,0.5045375
Github,Perplexity,20,160m,0.5139665
Github,Perplexity,30,160m,0.5417885
Github,Perplexity,40,160m,0.52536
Github,Perplexity,50,160m,0.5103075
Github,Perplexity,60,160m,0.5029115000000001
Github,Perplexity,70,160m,0.509834
Github,Perplexity,80,160m,0.5172855000000001
Github,Perplexity,90,160m,0.5265555
Github,Perplexity,0,410m,0.5238328175025587
Github,Perplexity,10,410m,0.507812
Github,Perplexity,20,410m,0.5154855
Github,Perplexity,30,410m,0.5391115
Github,Perplexity,40,410m,0.5240855
Github,Perplexity,50,410m,0.5107470000000001
Github,Perplexity,60,410m,0.506404
Github,Perplexity,70,410m,0.5067475
Github,Perplexity,80,410m,0.5177525000000001
Github,Perplexity,90,410m,0.5209980000000001
Github,Perplexity,0,1b,0.5305637425317344
Github,Perplexity,10,1b,0.508009
Github,Perplexity,20,1b,0.5110165
Github,Perplexity,30,1b,0.5394435
Github,Perplexity,40,1b,0.5236704999999999
Github,Perplexity,50,1b,0.5099035
Github,Perplexity,60,1b,0.5063935
Github,Perplexity,70,1b,0.5043120000000001
Github,Perplexity,80,1b,0.518463
Github,Perplexity,90,1b,0.5161325
Github,Perplexity,0,2.8b,0.5283317232849909
Github,Perplexity,10,2.8b,0.5064465
Github,Perplexity,20,2.8b,0.5032755
Github,Perplexity,30,2.8b,0.5405065
Github,Perplexity,40,2.8b,0.5221065
Github,Perplexity,50,2.8b,0.5056325
Github,Perplexity,60,2.8b,0.5027014999999999
Github,Perplexity,70,2.8b,0.504644
Github,Perplexity,80,2.8b,0.5183565
Github,Perplexity,90,2.8b,0.5109695000000001
Github,Perplexity,0,6.9b,0.5303509495183186
Github,Perplexity,10,6.9b,0.5027795
Github,Perplexity,20,6.9b,0.5000495
Github,Perplexity,30,6.9b,0.5428044999999999
Github,Perplexity,40,6.9b,0.526068
Github,Perplexity,50,6.9b,0.5076845
Github,Perplexity,60,6.9b,0.5018905
Github,Perplexity,70,6.9b,0.504016
Github,Perplexity,80,6.9b,0.5237365
Github,Perplexity,90,6.9b,0.5053515
Github,Perplexity,0,12b,0.5316410392092918
Github,Perplexity,10,12b,0.5022120000000001
Github,Perplexity,20,12b,0.5024595000000001
Github,Perplexity,30,12b,0.545142
Github,Perplexity,40,12b,0.526519
Github,Perplexity,50,12b,0.507344
Github,Perplexity,60,12b,0.5044915
Github,Perplexity,70,12b,0.506281
Github,Perplexity,80,12b,0.5245245000000001
Github,Perplexity,90,12b,0.503238
Github,Min-K% ++,0,160m,0.5022468891199702
Github,Min-K% ++,10,160m,0.5051985000000001
Github,Min-K% ++,20,160m,0.5192055
Github,Min-K% ++,30,160m,0.5413545000000001
Github,Min-K% ++,40,160m,0.526745
Github,Min-K% ++,50,160m,0.5011765
Github,Min-K% ++,60,160m,0.50569
Github,Min-K% ++,70,160m,0.5046999999999999
Github,Min-K% ++,80,160m,0.5141695000000001
Github,Min-K% ++,90,160m,0.5154740000000001
Github,Min-K% ++,0,410m,0.5137520689633955
Github,Min-K% ++,10,410m,0.5098624999999999
Github,Min-K% ++,20,410m,0.5171224999999999
Github,Min-K% ++,30,410m,0.5376935
Github,Min-K% ++,40,410m,0.5302749999999999
Github,Min-K% ++,50,410m,0.5094775
Github,Min-K% ++,60,410m,0.508817
Github,Min-K% ++,70,410m,0.504854
Github,Min-K% ++,80,410m,0.524914
Github,Min-K% ++,90,410m,0.515855
Github,Min-K% ++,0,1b,0.5212772503245734
Github,Min-K% ++,10,1b,0.5146895
Github,Min-K% ++,20,1b,0.507019
Github,Min-K% ++,30,1b,0.537056
Github,Min-K% ++,40,1b,0.5310985
Github,Min-K% ++,50,1b,0.5046185000000001
Github,Min-K% ++,60,1b,0.513706
Github,Min-K% ++,70,1b,0.500834
Github,Min-K% ++,80,1b,0.522464
Github,Min-K% ++,90,1b,0.5039165
Github,Min-K% ++,0,2.8b,0.5213275002409945
Github,Min-K% ++,10,2.8b,0.507436
Github,Min-K% ++,20,2.8b,0.5061035
Github,Min-K% ++,30,2.8b,0.5406884999999999
Github,Min-K% ++,40,2.8b,0.5372619999999999
Github,Min-K% ++,50,2.8b,0.5005555
Github,Min-K% ++,60,2.8b,0.5163089999999999
Github,Min-K% ++,70,2.8b,0.505809
Github,Min-K% ++,80,2.8b,0.5186925
Github,Min-K% ++,90,2.8b,0.5046545
Github,Min-K% ++,0,6.9b,0.521436716896073
Github,Min-K% ++,10,6.9b,0.5011735
Github,Min-K% ++,20,6.9b,0.5113065
Github,Min-K% ++,30,6.9b,0.5415785000000001
Github,Min-K% ++,40,6.9b,0.5368949999999999
Github,Min-K% ++,50,6.9b,0.508987
Github,Min-K% ++,60,6.9b,0.523283
Github,Min-K% ++,70,6.9b,0.518428
Github,Min-K% ++,80,6.9b,0.530238
Github,Min-K% ++,90,6.9b,0.5005265
Github,Min-K% ++,0,12b,0.5232734026166874
Github,Min-K% ++,10,12b,0.5055695
Github,Min-K% ++,20,12b,0.5158055
Github,Min-K% ++,30,12b,0.5433465
Github,Min-K% ++,40,12b,0.5455995
Github,Min-K% ++,50,12b,0.5083245
Github,Min-K% ++,60,12b,0.53037
Github,Min-K% ++,70,12b,0.5193735
Github,Min-K% ++,80,12b,0.5318750000000001
Github,Min-K% ++,90,12b,0.5091595
Github,Zlib,0,160m,0.5192062359120769
Github,Zlib,10,160m,0.5076345
Github,Zlib,20,160m,0.514858
Github,Zlib,30,160m,0.535852
Github,Zlib,40,160m,0.5181865
Github,Zlib,50,160m,0.5010775000000001
Github,Zlib,60,160m,0.506991
Github,Zlib,70,160m,0.5175430000000001
Github,Zlib,80,160m,0.5156915
Github,Zlib,90,160m,0.515289
Github,Zlib,0,410m,0.5193082740076667
Github,Zlib,10,410m,0.5031225
Github,Zlib,20,410m,0.5177775
Github,Zlib,30,410m,0.533388
Github,Zlib,40,410m,0.5195925
Github,Zlib,50,410m,0.5031905000000001
Github,Zlib,60,410m,0.5100665
Github,Zlib,70,410m,0.513101
Github,Zlib,80,410m,0.517918
Github,Zlib,90,410m,0.5106255
Github,Zlib,0,1b,0.5230647116372653
Github,Zlib,10,1b,0.501895
Github,Zlib,20,1b,0.5127125
Github,Zlib,30,1b,0.5336045
Github,Zlib,40,1b,0.5208405
Github,Zlib,50,1b,0.50288
Github,Zlib,60,1b,0.509461
Github,Zlib,70,1b,0.508551
Github,Zlib,80,1b,0.5181595
Github,Zlib,90,1b,0.5040755
Github,Zlib,0,2.8b,0.5235446496145113
Github,Zlib,10,2.8b,0.5014514999999999
Github,Zlib,20,2.8b,0.505057
Github,Zlib,30,2.8b,0.5346625
Github,Zlib,40,2.8b,0.5199385
Github,Zlib,50,2.8b,0.5018885
Github,Zlib,60,2.8b,0.5058305
Github,Zlib,70,2.8b,0.5098495
Github,Zlib,80,2.8b,0.5130104999999999
Github,Zlib,90,2.8b,0.50055
Github,Zlib,0,6.9b,0.5249998461737253
Github,Zlib,10,6.9b,0.5045835000000001
Github,Zlib,20,6.9b,0.5012565
Github,Zlib,30,6.9b,0.537504
Github,Zlib,40,6.9b,0.5241955
Github,Zlib,50,6.9b,0.5016849999999999
Github,Zlib,60,6.9b,0.500075
Github,Zlib,70,6.9b,0.5000439999999999
Github,Zlib,80,6.9b,0.521246
Github,Zlib,90,6.9b,0.5087839999999999
Github,Zlib,0,12b,0.5258484544561421
Github,Zlib,10,12b,0.5080735000000001
Github,Zlib,20,12b,0.501468
Github,Zlib,30,12b,0.539641
Github,Zlib,40,12b,0.524572
Github,Zlib,50,12b,0.501637
Github,Zlib,60,12b,0.5025955
Github,Zlib,70,12b,0.502779
Github,Zlib,80,12b,0.5228145
Github,Zlib,90,12b,0.5107174999999999
Github,Gradient,0,160m,0.5110472902988947
Github,Gradient,10,160m,0.501124
Github,Gradient,20,160m,0.5253445000000001
Github,Gradient,30,160m,0.512254
Github,Gradient,40,160m,0.523528
Github,Gradient,50,160m,0.5027225
Github,Gradient,60,160m,0.5127514999999999
Github,Gradient,70,160m,0.5099254999999999
Github,Gradient,80,160m,0.529294
Github,Gradient,90,160m,0.5038195
Github,Gradient,0,410m,0.503688754068705
Github,Gradient,10,410m,0.5094354999999999
Github,Gradient,20,410m,0.5063465
Github,Gradient,30,410m,0.519142
Github,Gradient,40,410m,0.5152144999999999
Github,Gradient,50,410m,0.5094435
Github,Gradient,60,410m,0.5219065
Github,Gradient,70,410m,0.5237795000000001
Github,Gradient,80,410m,0.5133920000000001
Github,Gradient,90,410m,0.5099575
Github,Gradient,0,1b,0.5171188133636063
Github,Gradient,10,1b,0.5139515
Github,Gradient,20,1b,0.5184669999999999
Github,Gradient,30,1b,0.5111855000000001
Github,Gradient,40,1b,0.5226489999999999
Github,Gradient,50,1b,0.505557
Github,Gradient,60,1b,0.5032425
Github,Gradient,70,1b,0.505888
Github,Gradient,80,1b,0.523097
Github,Gradient,90,1b,0.5017259999999999
Github,Gradient,0,2.8b,0.5241030389918842
Github,Gradient,10,2.8b,0.51753
Github,Gradient,20,2.8b,0.504711
Github,Gradient,30,2.8b,0.5221125
Github,Gradient,40,2.8b,0.530763
Github,Gradient,50,2.8b,0.511036
Github,Gradient,60,2.8b,0.5031515
Github,Gradient,70,2.8b,0.501235
Github,Gradient,80,2.8b,0.517652
Github,Gradient,90,2.8b,0.505049
Github,Gradient,0,6.9b,0.5265032416323634
Github,Gradient,10,6.9b,0.512072
Github,Gradient,20,6.9b,0.5087200000000001
Github,Gradient,30,6.9b,0.520003
Github,Gradient,40,6.9b,0.539994
Github,Gradient,50,6.9b,0.51652
Github,Gradient,60,6.9b,0.511441
Github,Gradient,70,6.9b,0.503945
Github,Gradient,80,6.9b,0.513556
Github,Gradient,90,6.9b,0.5172519999999999
Github,Gradient,0,12b,0.525070606260114
Github,Gradient,10,12b,0.517763
Github,Gradient,20,12b,0.504324
Github,Gradient,30,12b,0.5181305
Github,Gradient,40,12b,0.5343535
Github,Gradient,50,12b,0.5102420000000001
Github,Gradient,60,12b,0.502132
Github,Gradient,70,12b,0.502879
Github,Gradient,80,12b,0.5229759999999999
Github,Gradient,90,12b,0.509386
Github,Refer,0,160m,0.5220653536055853
Github,Refer,10,160m,0.502733
Github,Refer,20,160m,0.5142765
Github,Refer,30,160m,0.531581
Github,Refer,40,160m,0.5157285
Github,Refer,50,160m,0.5081885
Github,Refer,60,160m,0.509278
Github,Refer,70,160m,0.50836
Github,Refer,80,160m,0.5185405000000001
Github,Refer,90,160m,0.526556
Github,Refer,0,410m,0.521916654873319
Github,Refer,10,410m,0.5026555
Github,Refer,20,410m,0.5143195
Github,Refer,30,410m,0.5316375
Github,Refer,40,410m,0.515562
Github,Refer,50,410m,0.508264
Github,Refer,60,410m,0.5093865
Github,Refer,70,410m,0.5084095
Github,Refer,80,410m,0.5185405000000001
Github,Refer,90,410m,0.526556
Github,Refer,0,1b,0.521951009408015
Github,Refer,10,1b,0.5028345000000001
Github,Refer,20,1b,0.51429
Github,Refer,30,1b,0.531507
Github,Refer,40,1b,0.5155915
Github,Refer,50,1b,0.50822
Github,Refer,60,1b,0.5093365
Github,Refer,70,1b,0.5083845
Github,Refer,80,1b,0.5185405000000001
Github,Refer,90,1b,0.526556
Github,Refer,0,2.8b,0.521951009408015
Github,Refer,10,2.8b,0.5028345000000001
Github,Refer,20,2.8b,0.51429
Github,Refer,30,2.8b,0.531507
Github,Refer,40,2.8b,0.5155915
Github,Refer,50,2.8b,0.50822
Github,Refer,60,2.8b,0.5093365
Github,Refer,70,2.8b,0.5083845
Github,Refer,80,2.8b,0.5185405000000001
Github,Refer,90,2.8b,0.526556
Github,Refer,0,6.9b,0.521916654873319
Github,Refer,10,6.9b,0.5027575
Github,Refer,20,6.9b,0.51425
Github,Refer,30,6.9b,0.5314945
Github,Refer,40,6.9b,0.515679
Github,Refer,50,6.9b,0.508147
Github,Refer,60,6.9b,0.5093505
Github,Refer,70,6.9b,0.5083825000000001
Github,Refer,80,6.9b,0.5185405000000001
Github,Refer,90,6.9b,0.526556
Github,Refer,0,12b,0.521916654873319
Github,Refer,10,12b,0.502825
Github,Refer,20,12b,0.5142325
Github,Refer,30,12b,0.5314705
Github,Refer,40,12b,0.51563
Github,Refer,50,12b,0.508269
Github,Refer,60,12b,0.5094235
Github,Refer,70,12b,0.5083880000000001
Github,Refer,80,12b,0.5185405000000001
Github,Refer,90,12b,0.526556
Github,CCD,0,160m,0.526322752136647
Github,CCD,10,160m,0.517184
Github,CCD,20,160m,0.5043815
Github,CCD,30,160m,0.5155565
Github,CCD,40,160m,0.507221
Github,CCD,50,160m,0.5111859999999999
Github,CCD,60,160m,0.509721
Github,CCD,70,160m,0.5104489999999999
Github,CCD,80,160m,0.500316
Github,CCD,90,160m,0.5010045
Github,CCD,0,410m,0.5625447378082422
Github,CCD,10,410m,0.5131805
Github,CCD,20,410m,0.5153355
Github,CCD,30,410m,0.503
Github,CCD,40,410m,0.5073915
Github,CCD,50,410m,0.5080285
Github,CCD,60,410m,0.5030625
Github,CCD,70,410m,0.5023355
Github,CCD,80,410m,0.5049985
Github,CCD,90,410m,0.501785
Github,CCD,0,1b,0.5663047647175852
Github,CCD,10,1b,0.515863
Github,CCD,20,1b,0.5142100000000001
Github,CCD,30,1b,0.514037
Github,CCD,40,1b,0.508818
Github,CCD,50,1b,0.5015320000000001
Github,CCD,60,1b,0.517605
Github,CCD,70,1b,0.501385
Github,CCD,80,1b,0.503563
Github,CCD,90,1b,0.501808
Github,CCD,0,2.8b,0.5570423719601364
Github,CCD,10,2.8b,0.512124
Github,CCD,20,2.8b,0.5081365
Github,CCD,30,2.8b,0.5221225
Github,CCD,40,2.8b,0.511491
Github,CCD,50,2.8b,0.5049805
Github,CCD,60,2.8b,0.512053
Github,CCD,70,2.8b,0.5046619999999999
Github,CCD,80,2.8b,0.5044375
Github,CCD,90,2.8b,0.5072785
Github,CCD,0,6.9b,0.5570085301796895
Github,CCD,10,6.9b,0.5108495
Github,CCD,20,6.9b,0.504977
Github,CCD,30,6.9b,0.5109815
Github,CCD,40,6.9b,0.51006
Github,CCD,50,6.9b,0.513265
Github,CCD,60,6.9b,0.5120180000000001
Github,CCD,70,6.9b,0.501539
Github,CCD,80,6.9b,0.5023035
Github,CCD,90,6.9b,0.5027250000000001
Github,CCD,0,12b,0.5470200774053815
Github,CCD,10,12b,0.5071855
Github,CCD,20,12b,0.504139
Github,CCD,30,12b,0.5146275
Github,CCD,40,12b,0.5083015
Github,CCD,50,12b,0.513689
Github,CCD,60,12b,0.5138355
Github,CCD,70,12b,0.500486
Github,CCD,80,12b,0.500521
Github,CCD,90,12b,0.503984
Github,PAC,0,160m,0.5260520178930723
Github,PAC,10,160m,0.502316
Github,PAC,20,160m,0.5154694999999999
Github,PAC,30,160m,0.540762
Github,PAC,40,160m,0.517297
Github,PAC,50,160m,0.501795
Github,PAC,60,160m,0.5015575
Github,PAC,70,160m,0.5136715
Github,PAC,80,160m,0.5046405
Github,PAC,90,160m,0.511833
Github,PAC,0,410m,0.5274677323750983
Github,PAC,10,410m,0.501127
Github,PAC,20,410m,0.505872
Github,PAC,30,410m,0.5181349999999999
Github,PAC,40,410m,0.506645
Github,PAC,50,410m,0.5074685
Github,PAC,60,410m,0.504871
Github,PAC,70,410m,0.509753
Github,PAC,80,410m,0.5051765
Github,PAC,90,410m,0.501922
Github,PAC,0,1b,0.5347165391959603
Github,PAC,10,1b,0.5005655
Github,PAC,20,1b,0.5080614999999999
Github,PAC,30,1b,0.5259050000000001
Github,PAC,40,1b,0.502511
Github,PAC,50,1b,0.5031595
Github,PAC,60,1b,0.5086189999999999
Github,PAC,70,1b,0.508001
Github,PAC,80,1b,0.5063245
Github,PAC,90,1b,0.503217
Github,PAC,0,2.8b,0.5206105733432613
Github,PAC,10,2.8b,0.5098765000000001
Github,PAC,20,2.8b,0.5025755000000001
Github,PAC,30,2.8b,0.509063
Github,PAC,40,2.8b,0.500255
Github,PAC,50,2.8b,0.5078795
Github,PAC,60,2.8b,0.5088429999999999
Github,PAC,70,2.8b,0.505862
Github,PAC,80,2.8b,0.5047305
Github,PAC,90,2.8b,0.501043
Github,PAC,0,6.9b,0.5305304135055368
Github,PAC,10,6.9b,0.5034025
Github,PAC,20,6.9b,0.501241
Github,PAC,30,6.9b,0.522299
Github,PAC,40,6.9b,0.503279
Github,PAC,50,6.9b,0.500984
Github,PAC,60,6.9b,0.5064925
Github,PAC,70,6.9b,0.506922
Github,PAC,80,6.9b,0.5044335
Github,PAC,90,6.9b,0.50048
Github,PAC,0,12b,0.5152108548023537
Github,PAC,10,12b,0.508559
Github,PAC,20,12b,0.5003340000000001
Github,PAC,30,12b,0.520402
Github,PAC,40,12b,0.500837
Github,PAC,50,12b,0.5048175
Github,PAC,60,12b,0.5112639999999999
Github,PAC,70,12b,0.5071509999999999
Github,PAC,80,12b,0.5046055
Github,PAC,90,12b,0.500609
Github,Samia,0,160m,0.5181812401679373
Github,Samia,10,160m,0.505636
Github,Samia,20,160m,0.515404
Github,Samia,30,160m,0.501833
Github,Samia,40,160m,0.520995
Github,Samia,50,160m,0.518625
Github,Samia,60,160m,0.5137020000000001
Github,Samia,70,160m,0.5052675
Github,Samia,80,160m,0.510929
Github,Samia,90,160m,0.512362
Github,Samia,0,410m,0.5279174178516417
Github,Samia,10,410m,0.517757
Github,Samia,20,410m,0.5256
Github,Samia,30,410m,0.5082335
Github,Samia,40,410m,0.5072135
Github,Samia,50,410m,0.5247900000000001
Github,Samia,60,410m,0.5104679999999999
Github,Samia,70,410m,0.5051804999999999
Github,Samia,80,410m,0.510929
Github,Samia,90,410m,0.512488
Github,Samia,0,1b,0.5295428488215882
Github,Samia,10,1b,0.525045
Github,Samia,20,1b,0.5099835
Github,Samia,30,1b,0.5083565
Github,Samia,40,1b,0.5003715
Github,Samia,50,1b,0.520485
Github,Samia,60,1b,0.510475
Github,Samia,70,1b,0.5052725
Github,Samia,80,1b,0.510929
Github,Samia,90,1b,0.512424
Github,Samia,0,2.8b,0.532701414996626
Github,Samia,10,2.8b,0.510822
Github,Samia,20,2.8b,0.511036
Github,Samia,30,2.8b,0.5006025000000001
Github,Samia,40,2.8b,0.5000835
Github,Samia,50,2.8b,0.515796
Github,Samia,60,2.8b,0.5088940000000001
Github,Samia,70,2.8b,0.5052745
Github,Samia,80,2.8b,0.510929
Github,Samia,90,2.8b,0.512454
Github,Samia,0,6.9b,0.5351021303913546
Github,Samia,10,6.9b,0.515521
Github,Samia,20,6.9b,0.5132445
Github,Samia,30,6.9b,0.5084425
Github,Samia,40,6.9b,0.5041485
Github,Samia,50,6.9b,0.5195115
Github,Samia,60,6.9b,0.51015
Github,Samia,70,6.9b,0.5052715
Github,Samia,80,6.9b,0.510929
Github,Samia,90,6.9b,0.512428
Github,Samia,0,12b,0.5336715460361021
Github,Samia,10,12b,0.513216
Github,Samia,20,12b,0.5159235
Github,Samia,30,12b,0.5003865000000001
Github,Samia,40,12b,0.5021655
Github,Samia,50,12b,0.51608
Github,Samia,60,12b,0.5112570000000001
Github,Samia,70,12b,0.5052785
Github,Samia,80,12b,0.510929
Github,Samia,90,12b,0.512357
FreeLaw,Loss,0,160m,0.5224500978473581
FreeLaw,Loss,10,160m,0.5336537717601546
FreeLaw,Loss,20,160m,0.500443359375
FreeLaw,Loss,30,160m,0.5013444227005871
FreeLaw,Loss,40,160m,0.5110545808966862
FreeLaw,Loss,50,160m,0.505564453125
FreeLaw,Loss,60,160m,0.5193212890624999
FreeLaw,Loss,70,160m,0.5134726027397261
FreeLaw,Loss,80,160m,0.5250606653620352
FreeLaw,Loss,90,160m,0.5239549902152641
FreeLaw,Loss,0,410m,0.5187974559686889
FreeLaw,Loss,10,410m,0.5336528046421664
FreeLaw,Loss,20,410m,0.5000771484375
FreeLaw,Loss,30,410m,0.5025264187866928
FreeLaw,Loss,40,410m,0.5091881091617934
FreeLaw,Loss,50,410m,0.5007656249999999
FreeLaw,Loss,60,410m,0.5230224609375
FreeLaw,Loss,70,410m,0.5130019569471624
FreeLaw,Loss,80,410m,0.5238727984344422
FreeLaw,Loss,90,410m,0.516220156555773
FreeLaw,Loss,0,1b,0.5116536203522505
FreeLaw,Loss,10,1b,0.532036750483559
FreeLaw,Loss,20,1b,0.5052802734375
FreeLaw,Loss,30,1b,0.5011800391389433
FreeLaw,Loss,40,1b,0.510125730994152
